시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,엑스게이트,356680,소프트웨어 개발 및 공급업,16060,2085.87,4584.1,208586978485.0,78.7,92.9,34.29,36.27,0,2,0,29.94,40.51,33.61,24.4,-13.1,132.75,29.13,7.38,160.98,0.515,0.34,0,-5.5,12.0,1.24,0,0,1.78,1.0,0,0,0,,1,1,11204.0,14370,11.76,0.5392,9.26,3.9,False,O,▲,12182,▲,O,X,3.56,250,1,1,1,1,12560.0,11550.0,16060.0,17000.0,23700.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.04,6.0,3.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,VP_RESISTANCE,5,SWING_60D,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,6.1727118644067795,6.3166101694915255,6.0,68.7,0,0.06337840241949831,0.03101006005636864,0.0,OK,0.0,UNVALIDATED_MODEL,64.24934338137633,64.24934338137633,0.0,6,1,68.8,40.4,0.0,54.6,54.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,흥구석유,024060,기타 전문 도매업,14610,2212.65,2191.5,221265476120.0,81.4,89.8,32.31,50.28,0,0,0,0.69,35.03,46.83,34.28,33.3,-30.26,39.01,53.78,-2.03,0.414,0.069,1,2.0,12.0,3.65,1,0,0.9,0.65,0,0,0,,1,1,11767.0,12257,19.19,0.6213,3.78,0.34,False,O,▼,12606,▲,O,X,17.23,250,0,-1,-1,1,11590.0,10660.0,13820.0,17310.0,24850.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.02,6.0,2.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,2,SWING_120D,2,0.0,기타 전문 도매업,기타,7.091551724137931,8.294310344827586,4.0,47.4,0,0.07529089664613278,0.05715360549127658,0.11070110701107011,OK,0.0,UNVALIDATED_MODEL,34.5,34.5,0.0,4,1,51.0,17.3,0.0,34.2,34.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,한전기술,052690,"건축기술, 엔지니어링 및 관련 기술 서비스업",152000,1778.37,58094.4,177837057050.0,80.0,83.7,32.15,66.67,0,0,0,4.83,41.26,24.18,52.3,12.34,-9.52,50.88,34.39,-29.42,0.332,0.163,1,7.1,12.0,16.1,1,0,2.95,0.97,0,0,0,,1,1,115560.0,119334,27.37,0.5292,1.94,1.86,False,O,▼,136495,▲,O,X,2.76,250,0,-1,1,1,120800.0,111100.0,154100.0,158700.0,165900.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.03,4.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,12,SWING_60D,12,ATR_3.5x,12,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,6.252777777777777,2.8472222222222223,8.0,77.8,0,0.08472744360902257,0.11002448449489427,0.21649484536082475,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,89.6,62.8,0.0,76.2,76.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리로,046970,기타 전문 도매업,7190,1762.91,3151.0,176290819790.0,85.8,96.3,43.21,66.12,0,0,0,7.31,48.55,40.7,42.38,14.67,338.41,47.11,35.15,366.64,0.763,0.317,0,-9.16,12.0,12.88,1,0,4.09,0.73,0,0,0,,1,1,5391.5,6488,10.81,0.8372,8.57,1.66,False,O,▼,5926,▲,O,X,-2.54,247,0,-1,-1,1,5270.0,4845.0,6690.0,8370.0,9510.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.06,6.0,3.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,23,SWING_20D,2,SWING_60D,2,0.0,기타 전문 도매업,기타,7.091551724137931,8.294310344827586,4.0,56.0,0,0.08334989072123983,0.019065281433230514,0.6082474226804123,OK,0.0,UNVALIDATED_MODEL,22.0,22.0,0.0,6,1,66.0,0.0,0.0,33.0,33.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,액스비스,0011A0,기타,13100,1279.4,1222.7,127940185520.0,80.9,99.4,42.22,59.54,0,0,0,11.97,57.45,54.12,37.46,-10.46,-55.59,42.19,10.02,-27.36,0.717,0.289,0,-1.03,12.0,-5.06,0,0,6.15,0.76,0,0,0,,1,1,9106.0,11794,11.07,0.8846,10.43,1.75,False,X,▼,10306,▲,O,X,-1.2,129,0,-1,0,0,9670.0,8890.0,11960.0,14840.0,30700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.07,6.0,2.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,23,SWING_20D,5,SWING_120D,2,0.0,기타,기타,7.091551724137931,8.294310344827586,4.0,59.7,0,0.08107960741548527,0.23219188896937695,0.48467966573816157,OK,0.0,UNVALIDATED_MODEL,14.5,14.5,0.0,4,1,41.4,0.0,0.0,20.7,20.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,3870,998.05,4361.2,99805032069.0,74.0,63.4,29.38,58.77,0,1,0,-1.4,42.54,32.08,32.53,13.32,151.14,37.26,33.8,179.37,0.438,0.126,1,28.31,12.0,5.6,0,0,2.8,0.7,0,0,0,,1,1,3035.0,2945,31.38,0.8862,1.85,1.52,False,O,▼,3465,▲,O,X,-2.93,248,0,-1,1,1,3140.0,2885.0,3875.0,4460.0,8100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.12,6.0,2.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,23,SWING_20D,5,SWING_120D,2,0.0,통신 및 방송 장비 제조업,IT/전기전자,6.1727118644067795,6.3166101694915255,6.0,65.4,0,0.09459210040605388,0.06807822022645757,0.7380952380952381,OK,0.0,UNVALIDATED_MODEL,62.215400873349694,62.215400873349694,0.0,6,1,83.0,78.1,0.0,80.6,80.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,삼미금속,012210,기타 금속 가공제품 제조업,12290,707.27,2833.0,70727173130.0,81.1,89.4,35.76,75.61,0,2,0,-2.69,47.19,38.56,49.7,22.9,-17.07,54.43,43.38,11.16,0.336,0.189,1,2.97,12.0,17.74,0,0,1.85,0.85,0,0,0,,1,1,9040.0,10652,15.37,0.7456,1.7,1.73,False,O,▼,11235,▲,O,X,-0.87,233,0,-1,-1,1,9510.0,8740.0,13240.0,13800.0,16740.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.1,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,12,ATR_3.5x,12,SWING_120D,2,0.0,기타 금속 가공제품 제조업,기타,7.091551724137931,8.294310344827586,4.0,81.3,0,0.09961641287922818,0.18707124379826043,0.39805825242718446,OK,0.0,UNVALIDATED_MODEL,69.0,69.0,0.0,6,1,65.9,65.7,0.0,65.8,65.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,샘표,007540,기타 금융업,57500,633.35,1653.6,63335292650.0,85.6,98.7,27.27,35.33,0,0,0,3.23,33.72,30.83,28.92,33.72,2.68,27.5,55.77,-17.22,0.0,0.0,1,32.65,9.8,-2.07,0,0,0.08,0.5,0,0,0,,1,1,53645.0,57857,-0.62,0.6572,18.29,-4.28,False,O,▲,46474,▲,O,X,29.98,250,0,1,1,1,47450.0,43600.0,53200.0,72400.0,81300.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.11,6.0,1.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,2,FIBO_1.272,2,0.0,기타 금융업,금융,3.4218181818181814,6.27030303030303,7.0,12.3,0,0.04888198757763975,0.044590835791955205,0.0,OK,0.0,UNVALIDATED_MODEL,37.5,37.5,0.0,2,0,16.8,27.7,0.0,22.2,22.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상][RSI극단: RSI 85+ 극단과열]
KOSDAQ,에스투더블유,488280,소프트웨어 개발 및 공급업,14850,485.3,1607.6,48530426925.0,79.5,91.5,42.11,46.44,0,0,0,26.38,52.78,42.24,29.92,-5.35,-5.41,34.65,15.13,22.82,0.677,0.082,0,-41.93,12.0,3.99,0,0,3.36,0.94,0,0,0,,1,1,11469.0,12328,20.46,0.739,11.52,1.74,False,X,▼,10629,▲,O,X,21.53,238,0,-1,1,1,10970.0,10090.0,12880.0,15250.0,17610.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.02,6.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,SWING_60D,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,6.1727118644067795,6.3166101694915255,6.0,68.5,0,0.0635882635882636,0.026523043285477638,0.1941747572815534,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,89.1,41.8,0.0,65.4,65.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSPI,넥스틸,092790,1차 철강 제조업,14380,484.64,3739.1,48464309680.0,89.6,79.4,13.41,25.55,0,0,0,0.07,10.7,12.96,9.85,-10.57,19.53,8.43,11.48,-0.37,0.706,0.246,0,-2.73,11.6,9.82,0,0,2.29,0.65,0,0,0,,1,1,12197.0,13618,5.59,0.1557,3.22,0.81,False,O,▼,13708,▲,O,X,-0.07,250,0,-1,1,1,14380.0,13220.0,16100.0,17950.0,23000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.07,6.0,1.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,23,SWING_60D,5,SWING_120D,2,0.0,1차 철강 제조업,철강·금속,4.753333333333334,7.797777777777777,5.0,54.5,0,0.05816610371547785,0.033197963800653735,0.8235294117647058,OK,0.0,UNVALIDATED_MODEL,41.03696272933375,41.03696272933375,0.0,6,1,91.3,14.6,0.0,53.0,53.0,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
