시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,46300,10018.59,24596.7,1001858845625.0,73.5,78.7,53.97,84.22,0,0,0,19.64,65.65,68.67,107.62,256.15,504.44,97.19,224.56,447.57,0.0,0.0,1,61.29,12.0,30.5,1,0,1.83,0.92,31550.0,26800.0,48550.0,58500.0,71100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.06,5.0,3.6,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,29085.0,27128,70.67,0.7591,2.91,1.79,False,O,▲,37067,▲,O,X,0,0,0,3.1,250,0,1,1,1,0.0,기타 금융업,금융,9.725,0.2176315789473684,9.0,67.0,OK,68.91207923700567,68.91207923700567,6,1,91.7,92.6,67.0,87.1,87.1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,광전자,017900,반도체 제조업,13810,8002.59,8002.0,800258683595.0,74.8,43.7,119.54,308.51,0,0,0,7.05,70.49,315.96,557.62,642.47,601.02,547.19,610.88,544.15,0.0,0.0,1,311.84,12.0,58.81,1,0,1.72,0.58,6610.0,5610.0,22450.0,28100.0,35250.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.13,5.0,15.8,NORMAL+WARN:ATR%=27.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,11037.0,7790,77.26,0.6687,2.83,0.21,False,O,▲,13997,▲,X,X,0,0,0,4.34,248,0,1,1,1,0.0,반도체 제조업,반도체,20.93,31.283076923076926,1.0,54.3,OK,22.843614558272627,22.843614558272627,6,1,75.3,49.4,54.3,60.7,60.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,우리로,046970,기타 전문 도매업,12970,6786.98,5684.1,678697787265.0,76.3,71.3,78.5,185.38,0,0,0,-8.66,78.9,75.27,693.27,878.87,909.34,682.84,847.28,852.47,0.082,0.082,1,738.78,12.0,314.91,1,0,2.12,0.78,7630.0,6480.0,16200.0,20300.0,25500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,5.0,7.5,NORMAL+WARN:ATR%=23.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,7919.0,7927,63.62,1.0361,2.04,2.08,False,O,▲,10998,▲,O,X,0,0,0,-15.49,247,0,1,1,1,0.0,기타 전문 도매업,기타,10.89897435897436,7.064444444444445,5.0,37.1,OK,58.5,58.5,6,1,91.7,58.7,37.1,67.6,67.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,513000,5610.35,413403.8,561035118250.0,86.0,78.0,15.71,33.81,0,0,0,7.21,6.65,16.99,28.09,63.38,95.43,17.66,31.79,38.56,0.0,0.0,1,30.78,9.3,16.8,1,0,1.08,0.99,465500.0,416500.0,515000.0,550000.0,571000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,10.53,4.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,426050.0,401102,27.9,-0.1046,1.46,0.92,False,O,▲,494040,▲,O,X,139536,23085,162621,0.31,250,0,1,1,1,0.0,일차전지 및 이차전지 제조업,2차전지,10.458461538461538,17.67153846153846,3.0,26.0,OK,56.5,56.5,2,0,87.6,66.8,26.0,67.0,67.0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,아주IB투자,027360,기타 금융업,11930,4968.98,14452.6,496898375460.0,64.3,79.1,30.55,64.48,0,0,0,8.75,40.35,35.11,63.65,266.51,468.1,53.22,234.92,411.23,0.072,0.072,1,33.55,12.0,28.41,0,0,3.07,0.83,9590.0,8150.0,13080.0,14040.0,15810.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,5.0,2.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,8717.0,7163,66.53,0.6622,2.33,2.24,False,O,▲,10704,▲,O,X,0,0,0,1.46,250,0,1,1,1,0.0,기타 금융업,금융,9.725,0.2176315789473684,9.0,80.8,OK,29.32305224821792,29.32305224821792,8,1,92.4,42.7,80.8,70.2,70.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,아이씨티케이,456010,반도체 제조업,25800,4778.93,3586.7,477893251475.0,80.6,98.3,62.74,87.15,0,1,0,20.84,72.34,83.37,79.54,65.6,68.74,69.11,34.01,11.87,0.0,0.0,1,44.77,12.0,0.38,1,0,1.89,0.79,16650.0,14140.0,29100.0,33500.0,39100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,5.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,18214.0,20456,26.12,1.0123,7.73,-0.29,False,O,▲,19540,▲,O,X,8333,0,8333,7.96,250,0,1,1,1,0.0,반도체 제조업,반도체,20.93,31.283076923076926,1.0,85.9,OK,31.0,31.0,6,1,55.5,28.4,85.9,50.7,50.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,빛과전자,069540,통신 및 방송 장비 제조업,5860,3675.3,5737.0,367529725048.0,67.0,54.0,69.04,134.87,0,0,0,29.93,80.31,88.12,296.75,294.35,667.02,286.32,262.76,610.15,0.0,0.0,1,274.21,12.0,109.93,0,0,1.65,0.67,3640.0,3090.0,8100.0,10080.0,12580.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.11,5.0,8.1,NORMAL+WARN:ATR%=23.7% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,hold,0.0,,1,1,3910.0,2995,95.6,0.6232,1.81,1.08,False,O,▲,5027,▲,O,X,0,0,0,6.98,248,1,1,1,1,0.0,통신 및 방송 장비 제조업,IT/전기전자,16.97089108910891,26.657920792079207,2.0,90.4,OK,60.0,60.0,6,1,79.7,80.7,90.4,82.2,82.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,엑스게이트,356680,소프트웨어 개발 및 공급업,14990,3057.9,4278.7,305790129460.0,78.3,25.0,79.03,142.83,0,0,0,-11.14,101.75,118.2,116.31,104.22,82.14,105.88,72.63,25.27,0.0,0.0,1,57.32,12.0,8.42,1,0,0.42,0.79,8790.0,7470.0,17330.0,20400.0,24300.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,6.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,12476.0,11854,26.45,1.6401,12.23,-1.91,False,O,▲,11700,▲,O,X,0,0,0,2.55,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,16.97089108910891,26.657920792079207,2.0,40.2,OK,58.5,58.5,4,1,19.3,69.0,40.2,43.4,43.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,케이씨에스,115500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17780,1954.22,2133.6,195421707775.0,87.7,99.1,72.82,108.18,0,1,0,0.0,87.75,96.9,95.38,86.57,58.89,84.95,54.98,2.02,0.383,0.383,0,-1.59,12.0,5.17,1,0,0.29,0.79,10800.0,9180.0,20300.0,23750.0,28050.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,5.9,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,,1,1,13964.0,14468,22.89,1.3203,12.78,-0.27,False,O,▲,13036,▲,O,X,0,0,0,3.88,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,16.97089108910891,26.657920792079207,2.0,46.8,OK,50.24553596511089,50.24553596511089,4,1,30.1,31.1,46.8,33.8,33.8,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSDAQ,드림시큐리티,203650,소프트웨어 개발 및 공급업,2985,1516.14,2854.6,151613810086.0,74.0,60.8,58.09,117.16,0,0,0,-15.8,61.7,87.38,85.98,88.45,75.9,75.55,56.86,19.03,0.252,0.252,0,-1.64,12.0,1.57,1,0,1.0,0.72,1983.0,1685.0,3545.0,4130.0,4875.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,5.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,,1,1,2571.6,2445,22.05,1.3551,6.34,-0.12,False,O,▲,2529,▲,O,X,0,0,0,-3.95,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,IT/전기전자,16.97089108910891,26.657920792079207,2.0,28.3,OK,38.5,38.5,4,1,55.8,42.4,28.3,44.9,44.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
