종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RAW_TRIGGER_SCORE,EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
081660,미스토홀딩스,KOSPI,생활용품 도매업,생활용품 도매업,기타,54200,128.71,0.0,OVERHEAT,False,False,False,48550,44900,55900,61490.00000000001,78.9,90.0,78.9,78.1,78.1,,55.20000076293945,0.0,,,OVERHEAT,,28.13,49.93,13.57,4.55,-16.16,0,,,,,,,,79.0,91.9,17.19,24.29,0,0,7.33,17.32,21.93,32.2,0.0,0.0,1,31.5,7.3,5.46,1,0,1.25,0.98,1,1,46635.0,50149,8.08,0.2645,1.74,2.4,False,O,▲,49658,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,90.0,6,78.1,96.0,55.2,11,20260209,20260209,27.65,24.38,32.2,4.55
055550,신한지주,KOSPI,기타 금융업,기타 금융업,금융,93400,1882.55,0.0,WAIT,False,False,True,93400,86900,106300,116930.00000000001,82.2,71.01385811786434,82.2,81.8,81.8,,64.80000305175781,0.0,,,WAIT,,19.44,33.43,4.88,-12.91,-32.66,0,,,,,,,,72.0,75.3,10.74,22.2,0,0,-0.21,13.21,13.35,14.74,0.01,0.01,1,19.76,7.9,6.91,1,0,1.22,0.82,1,1,82280.0,90806,2.86,0.1671,1.04,0.84,False,O,▲,90763,▲,O,X,0.0,0.0,0.0,0.0,11.806666666666667,8.77051282051282,9.0,71.01385811786434,6,81.8,94.5,64.8,12,20260209,20260209,27.65,24.38,14.74,-12.91
005090,SGC에너지,KOSPI,전기업,전기업,기타,29100,54.8,0.0,OVERHEAT,False,False,False,23700,21300,28450,31295.000000000004,86.9,89.3850935778201,86.9,82.3,82.3,,88.4000015258789,0.0,,,OVERHEAT,,39.57,19.75,25.01,-1.95,-46.34,0,,,,,,,,91.9,91.7,28.93,51.11,0,0,1.75,36.62,34.41,25.7,0.042,0.042,1,25.49,10.1,4.22,1,0,1.89,0.91,1,1,23555.0,26826,8.47,0.6978,1.85,2.87,False,O,▲,26204,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,89.3850935778201,6,82.3,93.6,88.4,13,20260209,20260209,27.65,24.38,25.7,-1.95
192820,코스맥스,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,207500,216.21,0.0,WAIT,False,False,True,207500,190000,242500,266750.0,83.8,78.93368454208763,83.8,88.2,88.2,,59.599998474121094,0.0,,🚀급등시동,WAIT,,19.87,5.81,5.31,3.68,-60.28,0,,,,,,,,68.0,65.2,8.78,17.3,0,0,4.69,9.56,9.27,31.33,0.244,0.212,1,26.81,9.4,8.9,1,0,1.55,0.96,1,1,178940.0,197452,5.09,0.0073,1.07,1.76,False,O,▼,199157,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,78.93368454208763,8,88.2,92.7,59.6,14,20260209,20260209,27.65,24.38,31.33,3.68
394280,오픈엣지테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,16150,149.65,0.0,WAIT,False,False,True,16150,14320,19800,21780.0,86.1,68.74249853120685,86.1,83.7,83.7,,82.5999984741211,0.0,,🚀급등시동,WAIT,,17.03,25.88,-1.68,11.11,-13.81,0,,,,,,,,64.0,79.9,13.16,24.29,0,0,13.33,12.78,15.44,35.49,0.0,0.0,1,16.36,12.0,4.97,1,0,1.43,0.93,1,1,13241.0,15316,5.44,-0.0722,2.78,2.26,False,O,▲,15362,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,68.74249853120685,6,83.7,92.4,82.6,15,20260209,20260209,27.65,24.38,35.49,11.11
389020,자람테크놀로지,KOSDAQ,반도체 제조업,반도체 제조업,반도체,45350,172.87,0.0,WAIT,False,False,True,45350,40250,55600,61160.00000000001,86.6,64.91825415878712,86.6,87.3,87.3,,79.0,0.0,,🚀급등시동,WAIT,,14.96,16.73,-3.75,-5.04,-22.96,0,,,,,,,,68.9,80.7,14.85,25.13,0,0,7.34,18.1,16.28,19.34,0.043,0.043,1,0.95,12.0,6.51,1,0,1.89,0.9,1,1,35145.0,42648,6.33,0.094,3.17,2.36,False,O,▲,42425,▲,O,X,0.0,0.0,0.0,0.0,18.241153846153846,18.56,3.0,64.91825415878712,8,87.3,90.4,79.0,16,20260209,20260209,27.65,24.38,19.34,-5.04
001120,LX인터내셔널,KOSPI,상품 중개업,상품 중개업,기타,42750,85.75,0.0,WAIT,False,False,True,42750,39450,49300,54230.00000000001,78.7,66.93393504032292,78.7,83.1,83.1,,50.099998474121094,0.0,,,WAIT,,30.73,43.94,16.17,8.71,-22.15,0,,,,,,,,73.0,68.1,14.08,26.31,0,0,4.52,13.1,16.8,36.36,0.0,0.0,1,43.65,7.6,10.94,1,0,1.47,0.97,1,1,37060.0,40761,4.88,0.1176,0.98,2.82,False,O,▲,40881,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,66.93393504032292,6,83.1,90.4,50.1,17,20260209,20260209,27.65,24.38,36.36,8.71
405100,큐알티,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,19540,61.17,0.0,WAIT,False,False,True,17550,15540,21600,23760.000000000004,79.8,63.24487098229325,79.8,75.9,75.9,,73.80000305175781,0.0,,,WAIT,,20.17,50.31,1.46,-2.03,10.62,0,,,,,,,,74.3,85.4,16.89,30.72,0,0,10.77,13.6,22.97,22.35,0.0,0.0,1,6.66,11.7,5.99,1,0,1.18,0.87,1,1,15303.0,18487,5.69,0.0134,2.23,1.62,False,O,▲,18681,▲,O,X,0.0,0.0,0.0,0.0,9.800263157894738,12.02157894736842,6.0,63.24487098229325,6,75.9,90.3,73.8,18,20260209,20260209,27.65,24.38,22.35,-2.03
489500,엘케이켐,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,49350,666.82,0.0,OVERHEAT,False,False,False,33900,26350,48950,53845.00000000001,85.5,84.0,85.5,81.4,81.4,,90.0,0.0,,,OVERHEAT,,60.75,169.08,42.04,142.67,129.39,0,,,,,,,,87.4,94.5,52.81,89.07,0,0,0.0,73.16,72.55,167.05,0.0,0.0,1,67.26,12.0,9.76,1,0,3.3,0.76,1,1,34480.0,44523,10.84,1.2128,2.6,1.8,False,O,▲,40698,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,84.0,6,81.4,89.3,90.0,19,20260209,20260209,27.65,24.38,167.05,142.67
003690,코리안리,KOSPI,재 보험업,재 보험업,금융,12620,90.31,0.0,OVERHEAT,False,False,False,12620,11860,14140,15554.000000000002,85.0,84.0,85.0,82.7,82.7,,84.4000015258789,0.0,,,OVERHEAT,,15.36,15.57,0.8,-20.34,-50.52,0,,,,,,,,77.6,74.9,10.34,18.61,0,0,3.36,10.03,13.8,7.31,0.0,0.0,1,13.96,6.8,2.71,1,1,1.44,0.93,1,1,10994.0,12099,4.3,0.1185,1.3,2.15,False,O,▲,12219,▲,O,X,0.0,0.0,0.0,0.0,11.806666666666667,8.77051282051282,9.0,84.0,8,82.7,89.3,84.4,20,20260209,20260209,27.65,24.38,7.31,-20.34
003720,삼영,KOSPI,플라스틱제품 제조업,플라스틱제품 제조업,기타,7010,103.59,0.0,OVERHEAT,False,False,False,6190,5480,7620,8382.0,85.5,90.0,85.5,82.0,82.0,,89.0999984741211,0.0,,,OVERHEAT,,24.29,60.41,9.73,0.5,-5.68,0,,,,,,,,81.5,80.2,18.82,35.81,0,0,0.14,21.91,25.63,28.15,0.097,0.097,1,18.83,11.6,4.95,1,0,1.88,0.82,1,1,5690.0,6718,4.34,0.4142,1.22,1.66,False,O,▲,6637,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,90.0,6,82.0,89.1,89.1,21,20260209,20260209,27.65,24.38,28.15,0.5
083310,엘오티베큠,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,14740,59.52,0.0,OVERHEAT,False,False,False,14740,13490,17240,18964.0,88.9,80.15273711410784,88.9,91.8,91.8,,81.19999694824219,0.0,,,OVERHEAT,,16.52,34.86,-2.19,-13.64,-4.83,0,,,,,,,,75.7,76.8,12.44,23.9,0,0,6.43,10.58,14.98,10.74,0.0,0.0,1,9.55,9.8,7.51,1,0,2.2,0.95,1,1,12239.0,14104,4.5,0.01,2.29,1.86,False,O,▲,14285,▲,O,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,80.15273711410784,6,91.8,89.1,81.2,22,20260209,20260209,27.65,24.38,10.74,-13.64
054220,비츠로시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,577,191.97,0.0,EXIT_WARNING,False,False,False,457,384,603,663.3000000000001,87.4,65.5,87.4,82.4,82.4,,97.9000015258789,0.0,,,EXIT_WARNING,,47.19,48.33,28.48,21.7,8.64,0,,,,,,,,73.8,93.3,32.64,37.5,0,0,21.22,36.08,36.08,46.08,0.0,0.0,1,32.4,12.0,7.27,1,0,7.79,0.83,1,1,426.2,536,7.56,0.4444,10.76,3.18,False,O,▲,466,▲,O,X,0.0,0.0,0.0,0.0,15.888571428571428,20.442857142857143,2.0,65.5,6,82.4,88.8,97.9,23,20260209,20260209,27.65,24.38,46.08,21.7
123330,제닉,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,25700,209.4,0.0,WAIT,False,False,True,20000,16570,26900,29590.000000000004,84.6,73.5,84.6,78.5,78.5,,93.69999694824219,0.0,,,WAIT,,53.52,-17.76,34.81,3.16,-57.45,0,,,,,,,,74.4,79.8,34.89,60.55,0,0,10.06,20.94,31.39,27.54,0.152,0.089,1,32.63,12.0,2.76,1,0,1.82,0.93,1,1,17988.0,22975,11.86,0.2259,2.26,0.73,False,O,▲,22636,▲,O,X,0.0,0.0,0.0,0.0,11.708490566037737,14.452075471698114,4.0,73.5,6,78.5,88.6,93.7,24,20260209,20260209,27.65,24.38,27.54,3.16
337930,젝시믹스,KOSDAQ,기타 정보 서비스업,기타 정보 서비스업,서비스 기타,5500,59.08,0.0,WAIT,False,False,True,5500,4995,6510,7161.000000000001,90.1,69.0,90.1,88.3,88.3,,97.0,0.0,,,WAIT,,9.56,1.66,-9.15,-4.42,-38.03,0,,,,,,,,62.6,83.0,4.09,18.24,0,0,-5.17,-0.18,5.77,19.96,0.132,0.132,1,9.4,10.2,3.98,1,1,1.64,0.52,1,1,4943.0,5652,-2.7,-0.0292,1.7,0.34,False,O,▲,5661,▲,X,X,0.0,0.0,0.0,0.0,9.800263157894738,12.02157894736842,6.0,69.0,8,88.3,88.4,97.0,25,20260209,20260209,27.65,24.38,19.96,-4.42
425420,티에프이,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,43050,75.7,0.0,WAIT,False,False,True,39100,34300,48600,53460.00000000001,84.3,69.32815439589424,84.3,85.6,85.6,,75.0,0.0,,,WAIT,,13.89,30.45,-4.82,-9.89,-9.24,0,,,,,,,,74.7,90.3,15.64,32.55,0,0,1.53,23.71,19.25,14.49,0.146,0.146,1,11.46,12.0,8.46,1,0,1.81,0.91,1,1,34240.0,40577,6.09,0.3322,1.0,2.39,False,O,▲,41077,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,69.32815439589424,6,85.6,88.2,75.0,26,20260209,20260209,27.65,24.38,14.49,-9.89
078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,2215,61.56,0.0,WAIT,False,False,True,2215,2020,2605,2865.5000000000005,83.6,66.44518289280688,83.6,80.3,80.3,,85.5,0.0,,🚀급등시동,WAIT,,14.89,17.07,-3.82,-20.88,-22.62,0,,,,,,,,64.7,56.0,8.13,19.22,0,0,5.23,8.05,4.48,3.5,0.074,0.074,1,5.65,9.6,6.11,1,1,1.13,0.97,1,1,1874.2,2133,3.82,-0.0641,1.47,1.27,False,O,▲,2157,▲,O,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,66.44518289280688,8,80.3,87.9,85.5,27,20260209,20260209,27.65,24.38,3.5,-20.88
003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,37200,969.1,0.0,WAIT,False,False,True,33050,27150,44900,49390.00000000001,77.0,64.45059682528452,77.0,70.1,70.1,,78.5999984741211,0.0,,,WAIT,,29.17,171.14,14.61,26.39,105.05,0,,,,,,,,66.4,79.2,18.14,33.64,0,0,25.46,18.1,17.54,54.04,0.0,0.0,1,57.71,12.0,2.55,0,0,1.51,0.69,1,1,29190.0,33516,10.99,-0.2144,2.73,2.11,False,O,▲,33324,▼,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,64.45059682528452,6,70.1,87.6,78.6,28,20260209,20260209,27.65,24.38,54.04,26.39
420770,기가비스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,65100,202.78,0.0,OVERHEAT,False,False,False,54600,43650,76700,84370.0,82.6,63.88605082794092,82.6,84.2,84.2,,72.0,0.0,,,OVERHEAT,,92.6,155.29,73.89,65.97,115.6,0,,,,,,,,69.2,78.8,25.08,47.29,0,0,11.28,27.4,32.86,90.35,0.0,0.0,1,80.35,12.0,43.9,0,0,2.02,0.95,1,1,48780.0,59439,9.52,0.1758,1.21,1.68,False,O,▲,58837,▲,O,X,0.0,0.0,0.0,0.0,9.599746835443037,14.151518987341772,5.0,63.88605082794092,8,84.2,87.0,72.0,29,20260209,20260209,27.65,24.38,90.35,65.97
084990,헬릭스미스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,6710,79.47,0.0,WAIT,False,False,True,6710,5770,8580,9438.0,78.3,70.5,78.3,68.3,68.3,,90.9000015258789,0.0,,🚀급등시동,WAIT,,10.54,67.75,-8.17,7.19,28.06,3,,,,,,,,64.1,62.9,11.23,20.36,0,0,10.73,8.05,11.46,31.57,0.217,0.217,1,5.43,12.0,1.47,1,0,2.31,0.84,1,1,4974.0,6287,6.72,-0.0584,2.37,0.77,False,O,▲,6330,▲,O,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,70.5,6,68.3,86.7,90.9,30,20260209,20260209,27.65,24.38,31.57,7.19
347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,37150,1227.17,0.0,OVERHEAT,False,False,False,25000,18790,37350,41085.0,82.9,81.57196003444116,82.9,75.9,75.9,,96.0999984741211,0.0,,,OVERHEAT,,92.99,208.04,74.28,332.01,168.35,0,,,,,,,,92.2,93.1,56.16,103.94,0,0,-0.54,36.58,64.75,356.39,0.018,0.018,1,189.14,12.0,32.92,1,0,1.43,0.87,1,1,26080.0,32719,13.54,0.4073,0.97,1.75,False,O,▲,32589,▲,O,X,0.0,0.0,0.0,0.0,8.247241379310344,12.05551724137931,7.0,81.57196003444116,6,75.9,85.9,96.1,31,20260209,20260209,27.65,24.38,356.39,332.01
005880,대한해운,KOSPI,해상 운송업,해상 운송업,기타,2105,156.06,0.0,WAIT,False,False,True,2105,1919,2480,2728.0,87.4,60.0,87.4,91.1,91.1,,80.30000305175781,0.0,,,WAIT,,19.06,18.39,4.5,-12.43,-47.7,0,,,,,,,,62.1,71.0,8.52,24.4,0,0,2.93,6.37,12.81,15.22,0.019,0.019,1,11.71,10.2,4.75,1,0,2.07,0.64,1,1,1860.7,2117,-0.61,-0.0303,1.36,1.12,False,O,▲,2124,▲,X,X,0.0,0.0,0.0,0.0,9.32457142857143,6.321142857142857,10.0,60.0,6,91.1,85.9,80.3,32,20260209,20260209,27.65,24.38,15.22,-12.43
023160,태광,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,29300,99.33,0.0,ARMED,True,False,False,29300,25750,36350,39985.0,78.9,50.05368185133388,78.9,78.1,78.1,,71.0999984741211,0.0,,,ARMED,,12.26,17.2,-6.45,-6.47,-22.49,2,,,,,,,,59.8,62.8,8.22,16.05,1,0,9.33,11.83,14.9,17.91,0.0,0.0,1,3.63,12.0,2.4,0,0,1.53,0.86,1,1,23860.0,27702,5.76,0.0247,0.94,0.66,False,O,▲,27801,▲,O,X,0.0,0.0,0.0,0.0,4.316000000000001,5.455000000000001,12.0,50.05368185133388,10,78.1,85.6,71.1,33,20260209,20260209,27.65,24.38,17.91,-6.47
272110,케이엔제이,KOSDAQ,반도체 제조업,반도체 제조업,반도체,37750,333.59,0.0,OVERHEAT,False,False,False,27150,22000,37450,41195.0,82.3,80.30274390221996,82.3,77.1,77.1,,91.0,0.0,,,OVERHEAT,,82.37,103.94,63.66,6.92,64.25,0,,,,,,,,78.6,79.6,45.89,70.15,0,0,17.24,46.03,53.46,31.3,0.0,0.0,1,34.39,12.0,18.61,1,0,1.44,0.94,1,1,25455.0,32406,16.49,0.213,2.88,2.31,False,O,▲,31714,▲,O,X,0.0,0.0,0.0,0.0,18.241153846153846,18.56,3.0,80.30274390221996,6,77.1,85.2,91.0,34,20260209,20260209,27.65,24.38,31.3,6.92
