시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼성SDI,006400,일차전지 및 이차전지 제조업,503000,3093.92,457725.8,309392000000.0,35.8,48.9,-19.37,28.82,0,0,0,-11.44,-26.89,-18.34,-27.52,24.66,63.58,-38.03,-30.72,,0.261,0.021,1,29.38,12.0,-8.85,1,0,1.27,0.02,42252,-4024,38228,,0,-1,663600.0,563407,-10.72,-0.6759,0.75,-2.39,True,X,▲,616092,▼,X,X,-11.27,250,0,1,1,1,503000.0,484500.0,707000.0,723000.0,818000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.68,4.0,11.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,일차전지 및 이차전지 제조업,2차전지,-20.416666666666668,-35.61,16.0,0.09819653507526271,0.00774230990807408,0.8235294117647058,OK,70.2,OK,16.039961581344308,16.039961581344308,2,0,8.3,18.4,70.2,23.2,23.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,16580,1947.98,28111.8,194798000000.0,34.8,51.9,-28.39,57.18,0,0,0,-8.3,-26.96,-28.23,-23.94,200.91,631.69,-6.77,209.97,,0.27,0.054,1,514.19,12.0,-22.82,0,0,2.08,0.09,0,0,0,,0,-1,25963.0,16013,3.54,-0.8643,0.35,-1.5,False,O,▲,20108,▼,X,X,-16.76,250,0,1,1,1,16580.0,14090.0,31500.0,38500.0,47400.0,enter,100.0,NORMAL+WARN:ATR%=22.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,6.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=22.8% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,-11.617717391304348,-12.008152173913043,8.0,0.201145958986731,-0.006601696413890745,0.417910447761194,OK,77.7,OK,5.0,5.0,2,0,19.6,5.6,77.7,27.7,27.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,미래에셋생명,085620,보험업,21000,1586.27,25130.0,158627000000.0,78.0,96.6,33.58,47.28,0,1,0,12.96,42.86,44.23,32.91,45.73,127.52,22.4,-9.65,,0.0,0.0,1,4.83,12.0,-2.29,1,0,1.08,0.71,0,0,0,,1,1,15565.0,17902,17.3,0.762,5.62,-0.11,False,O,▲,17629,▲,O,X,7.15,250,0,1,1,1,16510.0,14030.0,24200.0,27200.0,31000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,15.02,5.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입 + 당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,보험업,금융,-6.367441860465116,-16.848837209302324,9.0,0.09112244897959185,0.011082613013818389,0.24390243902439024,OK,34.7,OK,62.5,62.5,2,0,39.2,59.4,34.7,43.4,43.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,대덕전자,353200,전자부품 제조업,139700,1388.29,75311.4,138829000000.0,51.4,49.7,-6.26,48.32,0,0,0,-8.33,-26.82,-4.58,15.74,116.25,189.83,5.23,60.87,,0.066,0.029,1,199.88,12.0,20.04,0,0,1.12,0.36,9360,978,10338,,0,1,131110.0,107194,30.32,-1.068,0.69,-1.53,False,O,▲,170593,▼,X,X,-14.7,250,0,1,1,1,139700.0,118700.0,198000.0,205000.0,235500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,-12.44030303030303,0.8056060606060604,2.0,0.13258001840679007,0.00761149063198053,0.47844827586206895,OK,33.9,OK,22.440806430453073,22.440806430453073,6,1,51.8,46.3,33.9,46.8,46.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,라이콤,388790,통신 및 방송 장비 제조업,6750,1039.85,1809.3,103985000000.0,63.6,90.4,33.93,57.16,0,0,0,14.21,42.56,46.42,30.81,129.2,172.18,47.98,138.26,,0.027,0.027,1,20.2,12.0,-12.19,1,0,3.18,0.81,0,0,0,,1,1,3439.0,5615,20.2,0.9518,5.53,2.78,False,O,▲,4871,▲,O,X,-4.4,249,0,1,1,1,5290.0,4495.0,7500.0,9330.0,11050.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.03,6.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,IT/전기전자,-12.44030303030303,0.8056060606060604,2.0,0.1273015873015873,0.08524411019466706,0.3409090909090909,OK,25.4,OK,35.0,35.0,6,1,52.2,61.8,25.4,49.2,49.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,코칩,126730,전자부품 제조업,21150,965.4,2061.0,96540000000.0,58.1,91.8,-2.33,76.37,0,0,0,-10.0,-29.85,-2.53,0.48,13.4,28.57,17.65,22.46,,0.457,0.219,0,-12.13,12.0,35.83,1,0,1.36,0.3,0,0,0,,0,1,18198.0,24397,-13.31,-1.2514,0.32,0.24,False,O,▲,26837,▼,X,X,-12.77,250,0,1,1,1,21150.0,19380.0,36500.0,37500.0,42450.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.37,6.0,8.7,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,-12.44030303030303,0.8056060606060604,2.0,0.22022965214454576,0.10679470760689949,0.6125827814569537,OK,58.1,OK,21.5,21.5,6,1,61.5,16.9,58.1,49.7,49.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,한국항공우주,047810,"항공기,우주선 및 부품 제조업",125000,726.92,135490.4,72692000000.0,22.9,37.6,-21.89,30.79,0,2,0,-10.07,-25.73,-24.01,-27.24,-28.2,17.7,-37.75,-83.58,,0.875,0.046,0,-24.32,12.0,-20.46,0,0,0.93,0.06,0,0,0,,0,-1,156000.0,175728,-28.87,-0.7836,1.14,-1.64,True,X,▼,148667,▼,X,X,-9.57,250,0,-1,1,1,125000.0,118000.0,175800.0,184700.0,206500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.6,4.0,7.3,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,"항공기,우주선 및 부품 제조업",기타,-11.617717391304348,-12.008152173913043,8.0,0.0798857142857143,0.001137936384002738,0.5180722891566265,OK,90.3,OK,31.081296508727842,31.081296508727842,0,0,0.0,19.5,90.3,22.9,22.9,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,삼성전기우,009155,기타,541000,713.01,17354.7,71301000000.0,59.8,53.5,9.0,101.33,0,0,0,-9.38,-29.28,24.8,41.81,234.57,351.59,31.3,179.19,,0.079,0.079,1,315.95,12.0,26.43,0,0,1.4,0.44,0,0,0,,1,1,522375.0,386432,40.0,-1.4754,0.6,-0.16,False,O,▲,689402,▼,X,X,-13.23,250,0,1,1,1,541000.0,459500.0,800000.0,836000.0,976000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,3.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타,기타,-11.617717391304348,-12.008152173913043,8.0,0.15563110641668865,0.07358913011394445,0.5645161290322581,OK,56.2,OK,38.79033873675597,38.79033873675597,6,1,83.9,52.9,56.2,70.6,70.6,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,올릭스,226950,자연과학 및 공학 연구개발업,122400,649.81,30207.3,64981000000.0,33.0,48.2,-23.62,33.98,1,5,0,-17.74,-30.1,-16.28,-26.97,-34.26,2.34,-9.8,-25.2,,0.991,0.289,0,-13.16,12.0,-8.91,1,0,1.06,0.01,0,0,0,,0,-1,193550.0,172863,-29.19,-0.9595,1.12,-3.01,True,X,▼,162701,▼,X,X,-9.27,250,0,-1,-1,1,122400.0,118000.0,188500.0,208000.0,217000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.59,5.0,15.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,자연과학 및 공학 연구개발업,기타,-11.617717391304348,-12.008152173913043,8.0,0.17518674136321194,-0.007799306350295827,0.3755868544600939,OK,59.4,OK,37.24607926060717,37.24607926060717,2,0,0.0,31.4,59.4,19.7,19.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,엘앤에프,066970,일차전지 및 이차전지 제조업,124600,570.31,56754.6,57031000000.0,31.5,40.9,-22.21,39.62,0,0,0,-10.94,-25.97,-19.66,-40.95,10.17,0.97,-51.46,-45.21,,0.653,0.148,1,6.88,12.0,-14.87,0,0,2.04,0.01,14080,-3738,10342,,0,-1,172180.0,165840,-24.87,-0.3138,0.63,-1.83,True,X,▲,147579,▼,X,X,-10.72,250,0,1,1,1,124600.0,119900.0,209500.0,225000.0,258500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.77,4.0,18.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,일차전지 및 이차전지 제조업,2차전지,-20.416666666666668,-35.61,16.0,0.11218757165787664,-0.031153889747749908,0.8,OK,70.5,OK,10.453480476212262,10.453480476212262,2,0,14.2,11.6,70.5,24.8,24.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
