LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_P_SOURCE,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,KELLY_ZERO_REASON,KELLY_NEED_WIN_RATE,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE,ABNORMAL_HISTORY_GUARD_FLAG,ABNORMAL_HISTORY_GUARD_LEVEL,ABNORMAL_HISTORY_GUARD_TYPE,ABNORMAL_HISTORY_GUARD_REASON,MARKET_WARNING_GUARD_FLAG,MARKET_CAUTION_GUARD_FLAG,LONG_HISTORY_COLLAPSE_FLAG,SPIKE_REVERSAL_GUARD_FLAG,LONG_HIGH_TO_CLOSE_RATIO_USED,ORIGINAL_CANDIDATE_TRIAGE_TYPE,ORIGINAL_BUY_NOW_PASS,ORIGINAL_BUY_NOW_GRADE,NO_BUY_BREAKER_RULE_ID,NO_BUY_BREAKER_VALIDATED,NO_BUY_BREAKER_N,NO_BUY_BREAKER_WIN_RATE_5D,NO_BUY_BREAKER_AVG_RET_5D,NO_BUY_BREAKER_ALPHA_5D,NO_BUY_BREAKER_DECISION,CARRY_FROM_CLOSE,CARRY_RET_PCT,CARRY_STALE_STAGE,CARRY_EXIT_SIGNAL,CARRY_STALE_REASON,GUARD_PASS_1,GUARD_PASS_2,GUARD_PASS_3,GUARD_PASS_4,GUARD_PASS_5,GUARD_PASS_6,GUARD_PASS_7,GUARD_PASS_8,GUARD_PENALTY_1,GUARD_PENALTY_2,GUARD_PENALTY_3,GUARD_PENALTY_4,GUARD_PENALTY_5,GUARD_PENALTY_6,GUARD_PENALTY_7,GUARD_PENALTY_8,GUARD_PENALTY_TOTAL,GUARD_RR_MULT,GUARD_BLOCK,GUARD_FORCE_EXIT_ALERT,GUARD_PRE_WARNING,GUARD_TRENDLINE_BROKEN,GUARD_ALL_PASS,GUARDED_ELITE_SCORE,GUARD_KELLY_MULT,GUARD_REASON,ELITE_LABEL,TOP_PICK_RAW,MOMENTUM_LANE,MOMENTUM_WATCH,MOMENTUM_LANE_TIER,MOMENTUM_LANE_SCORE,MOMENTUM_LANE_RANK,MOMENTUM_LANE_REASON,STOP_OVERRIDE_ACTIVE,STOP_OVERRIDE_PRICE,STOP_OVERRIDE_PCT,NEW_ENTRY_BLOCKED,STOP_OVERRIDE_REASON,ABNORMAL_SURGE_FLAG,DATA_INTEGRITY_OK,DATA_INTEGRITY_REASON,DATA_INTEGRITY_NBAD,JULY_PROFIT_DEFENSE_SCORE,PROFIT_RECOVERY_SCORE,JULY_PROFIT_PROFILE_PASS,JULY_PROFIT_BLOCK_FLAG,JULY_PROFIT_DEFENSE_LEVEL,JULY_PROFIT_DEFENSE_REASON,PROFIT_RECOVERY_TIER,PROFIT_RECOVERY_SETUP,PROFIT_RECOVERY_BLOCK_FLAG,PROFIT_RECOVERY_SIZE_MULT,PROFIT_RECOVERY_ACTION,PROFIT_RECOVERY_REASON,PMS_SCORE,PMS_AVAIL_FEATS,PMS_RANK,PMS_PROFIT_PICK,PMS_BLEND_SCORE,PMS_BLEND_RANK,PMS_REASON,D1_CHECKPOINT_PCT,D1_CHECKPOINT_PRICE,D1_CHECKPOINT_REASON,SRP_BASE_PROB_2D,SRP_NOTE,SRP_EDGE_STATUS,EXIT_ROUTE_RISK,EXIT_STOP_TIGHT,EXIT_TP_QUICK,EXIT_PLAN_NOTE,PRODUCTION_BUY,QUALITY_GUARD_SCORE,PRE_QUALITY_BUY_NOW_ELIGIBLE,QUALITY_GUARD_PASS,QUALITY_GUARD_REASON,QUALITY_POLICY_VERSION,ACTION_DECISION,RECOMMENDED_WEIGHT_PCT,등락률,CARRY_PRICE_REFRESHED,EXTENSION_BLOCK,MARKET_REGIME,REGIME_REASON,REGIME_SIZE_MULT,REGIME_ALLOW_ENTRY,ALPHA_SCORE,BE_TRIGGER_PRICE,ALPHA_WIN_PROB,ALPHA_VALIDATED,RECO_EVIDENCE,RECO_RISK,HONEST_PROB_PCT,ENTRY_RISK_GATE_OK,ROUTE_PREV,ROUTE_ALPHA_HEALED,ALPHA_ENTRY_THRESHOLD,ALPHA_GATE_ACTIVE,ALPHA_ENTRY_OK,FAST_TP_PRICE,US_NDX_RET_1D,US_NDX_RET_5D,US_NDX_VS_MA20,US_SPX_RET_1D,ALPHA_LT_OK,ALPHA_SIZE_MULT,ROUTE_PRE_BLOCK,CRASH_CHASE_WARN,LOW_TREND_PCTL,ALPHA_LT_RULE,DANGER_ZONE,DANGER_ZONE_REASON,GUARD_KELLY_MULT_APPLIED,SECTOR_MOM_FACTOR,HONEST_PROB_BASIS,ALPHA_ENTRY_BLOCK_REASON,SURGE_CHASE_FLAG,ALPHA_SURGE_OK,ALPHA_SURGE_RULE,PRICE_ASOF,SESSION_STALE,PRICE_LAG_SESSIONS,REGIME_VETO_ENFORCED,REGIME_MULT_APPLIES_TO
1,290650,엘앤씨바이오,KOSDAQ,바이오·의약품,51000,71.75,13754.5,13.0,70.8226134100315,WAIT,WAIT,3,False,1,True,18.6,18.6,30.8,6.3,0.0,0.0,11.1,12.4,30.8,61.5,5.89,0.0,RR5.9 + 진입적정,1,51000.0,48250.0,67200.0,99300.0,,-0.73,0.52,74566,-20.48,특이사항 없음,0,18.03,48.9,-8.66,저점추세 양호,,,추세 관망,NORMAL,23.6,의약품 제조업,7174836950.0,53.6,33.82,0,0,-4.32,-6.76,-20.06,-19.18,-29.66,-45.97,-20.66,1.95,-14.79,0.97,0.045,0,12.0,1,0,1.34,0.35,0,0,0,0,1,45405.0,-31.61,-0.2804,True,X,▼,54564,▼,X,X,-3.38,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.39,5.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,,0,0.0,의약품 제조업,-0.1836363636363636,14.885454545454547,1.0,86.2,0.0,0.10749299719887954,-0.016070739705790614,0.18604651162790697,OK,0.0,UNVALIDATED_MODEL,7.437167238592028,7.437167238592028,0.0,6,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,70,20260821,20260821,,18.6,18.6,18.6,-14.1,-31.61,FRESH,0.47,,False,0.3,True,MATURE,13024.0,ALPHA_WIN_PROB,5.891,,1.81,0.07082261341003149,,0.3559,707930.8736275069,13.0,v40_alpha_tilt,,,,,,,,True,31.8,ALPHA,ELITE_SCORE,MATURE,13024,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,1,0,0,0,,0.0,T=6<70,100.0,GREEN,,,0,False,1,OFFICIAL_BUY,공식 신규매수,TOP_PICK + BUY_NOW_ELIGIBLE,100.0,OFFICIAL_BUY,OFFICIAL_BUY,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,False,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,True,True,False,4,False,0.0,0.0,G1유동성차단 · G2RR×0.5 · G5추세붕괴4축,,0,0,0,,0.0,0,,False,0.0,0.0,False,,False,True,,0,71.0,53.0,0,0,CAUTION,시장폭 약함 23.6,C,WATCH,0,0.2,관찰,시장폭 23.6 · 5일 -6.8%,20.69,6,328,0,25.86,300,,-4.0,48960.0,"진입 후 D+1 종가 48,960원(-4%) 이탈 시 익일 조기청산 권고",49.7,"최근 20거래일 유니버스 실측 2일 상승률 49.7% (n=6,603) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,47430.0,56100.0,"손절 47,430(-7%)·본전전환 53,550(+5%)·1차익절 56,100(+10%) · ⚡ D+2내 52,530(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",1,56.9,1,1,엄격 매수 기준 통과 (상태는 WAIT이지만 진입 판단은 검증 알파가 기준 — v32),alpha_gate_v62,BUY,0.8999999999999999,,,0,DOWN,"하락 레짐 — 시장폭 24% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입은 **차단되지 않는다** — 알파 문턱이 90점으로 오를 뿐이다. 표시 비중은 30%로 줄지만 추천 수량에는 반영되지 않는다. (하락 레짐 진입이 손실 우세라는 근거는 현재 표본에서 확인되지 않았다: DOWN 6일 게이트 상위5 +4.15%, 유니버스 대비 +2.29%p, p=0.37)",0.3,0,92.2,53550.0,0.4473,1,알파 십분위 실측 승률 45% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 47% (표본 13024건 — 기준 다름) · 거래량 밀집가 대비 -20.5% — 가치영역 근접 (실측 표본 적음) · 손익비 5.9 (손절 -5.4% / 1차목표 +31.8%) · 저점 상승 추세 18% (바닥이 높아지는 중) · AI 알파모델 예측 상위 8% (OOS 검증 통과 모델),하락 레짐 (시장폭 24%) — 신규 진입 차단 구간,44.7,True,WAIT,1,90.0,1,1,52530.0,,,,,1,0.9975015973243871,,0,48.3,pctl>0.30,0,,0,1.3103448275862069,알파 십분위 OOS · 5일 보유 플러스 마감,,0,1,ret_1d<+5%,20260821,0,0,0,RECOMMENDED_WEIGHT_PCT
2,000500,가온전선,KOSPI,기타,158200,138.91,47108.2,5.0,84.24503236462581,WAIT,ATTACK,3,True,1,False,55.1,55.1,94.1,16.1,0.0,0.0,28.4,36.7,94.1,0.0,2.65,0.0,RR2.6 + 진입적정,1,158200.0,145500.0,191800.0,214000.0,,-0.53,0.45,190848,-29.69,특이사항 없음,0,34.87,65.3,2.58,STRUCT 강점,,,알파 상위 + MA20위·저점상승 확인 — 진입 우선,NORMAL,23.6,절연선 및 케이블 제조업,13891339000.0,66.1,48.66,0,0,-4.06,-5.27,2.0,-27.1,-32.78,133.36,-24.51,-18.68,119.73,0.579,0.034,0,12.0,1,0,1.47,0.48,0,0,0,1,-1,193180.0,-17.11,-0.0401,False,X,▲,166601,▲,X,X,-2.37,250,0,1,1,1,326000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.03,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,12,SWING_20D,5,SWING_60D,2,0.0,절연선 및 케이블 제조업,-3.8640983606557375,5.219016393442623,8.0,31.9,0.0,0.07955571609174644,0.034159145255425495,0.18461538461538463,OK,0.0,UNVALIDATED_MODEL,28.0,28.0,0.0,4,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,70,20260821,20260821,,55.1,55.1,55.1,-14.1,-31.61,FRESH,0.46,,False,0.361,True,MATURE,13024.0,ALPHA_WIN_PROB,2.646,,1.81,0.08424503236462581,,0.3559,842099.1049197803,5.0,v40_alpha_tilt,,,,,,,,True,21.2,ALPHA,ELITE_SCORE,MATURE,13024,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=16<70 · S=94≥50,100.0,GREEN,,,0,False,0,TOP_PICK_ENTRY_BLOCKED,BUY_NOW_ELIGIBLE=0,,85.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,False,True,False,3,False,0.0,0.0,G2RR×0.5 · G5추세붕괴3축,,0,0,0,,0.0,0,,False,0.0,0.0,False,,False,True,,0,83.0,68.0,0,0,CAUTION,시장폭 약함 23.6,C,WATCH,0,0.2,관찰,시장폭 23.6 · 5일 -5.3%,44.01,6,212,0,58.86,127,,-4.0,151872.0,"진입 후 D+1 종가 151,872원(-4%) 이탈 시 익일 조기청산 권고",49.7,"최근 20거래일 유니버스 실측 2일 상승률 49.7% (n=6,603) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,147126.0,174020.0,"손절 147,126(-7%)·본전전환 166,110(+5%)·1차익절 174,020(+10%) · ⚡ D+2내 162,946(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",0,100.0,1,1,당일 신규진입 1종목 제한,alpha_gate_v62,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 24% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입은 **차단되지 않는다** — 알파 문턱이 90점으로 오를 뿐이다. 표시 비중은 30%로 줄지만 추천 수량에는 반영되지 않는다. (하락 레짐 진입이 손실 우세라는 근거는 현재 표본에서 확인되지 않았다: DOWN 6일 게이트 상위5 +4.15%, 유니버스 대비 +2.29%p, p=0.37)",0.3,0,94.3,166110.0,0.4473,1,알파 십분위 실측 승률 45% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 46% (표본 13024건 — 기준 다름) · 거래량 밀집가 대비 -29.7% — 가치영역 근접 (실측 표본 적음) · 손익비 2.6 (손절 -8.0% / 1차목표 +21.2%) · 저점 상승 추세 35% (바닥이 높아지는 중) · AI 알파모델 예측 상위 6% (OOS 검증 통과 모델),하락 레짐 (시장폭 24%) — 신규 진입 차단 구간,44.7,True,WAIT,1,90.0,1,1,162946.0,,,,,1,1.186549751614448,,0,83.0,pctl>0.30,0,,0,0.9410919540229885,알파 십분위 OOS · 5일 보유 플러스 마감,,0,1,ret_1d<+5%,20260821,0,0,0,RECOMMENDED_WEIGHT_PCT
3,454910,두산로보틱스,KOSPI,조선·기계·설비,70900,234.5,45957.4,13.0,92.2169445443117,WAIT,ATTACK,3,True,1,False,45.9,45.9,71.2,20.6,0.0,0.0,25.2,30.6,71.2,11.0,2.27,0.0,RR2.3 + 진입적정,1,70900.0,66000.0,82000.0,170000.0,⚡눌림회복,-0.58,0.59,110895,-29.64,특이사항 없음,0,25.65,64.0,2.42,STRUCT 강점,,,알파 상위 + MA20위·저점상승 확인 — 진입 우선,NORMAL,23.6,특수 목적용 기계 제조업,23450297950.0,76.6,38.9,0,0,-1.94,-9.1,0.28,1.58,-33.68,-33.92,4.17,-19.58,-47.55,0.886,0.061,0,12.0,1,0,1.38,0.6,0,0,0,1,1,63760.0,-36.07,-0.6105,True,X,▼,77149,▼,X,X,-2.35,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.91,5.0,2.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,23,SWING_60D,2,,0,0.0,특수 목적용 기계 제조업,-4.886764705882353,2.570294117647059,11.0,22.6,0.0,0.07062260729397542,0.02634608855278886,0.0,OK,0.0,UNVALIDATED_MODEL,27.533571910705135,27.533571910705135,0.0,6,1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,default,70,20260821,20260821,,45.9,45.9,45.9,-14.1,-31.61,FRESH,0.469,,False,0.3,True,MATURE,13024.0,ALPHA_WIN_PROB,2.265,,1.81,0.0922169445443117,,0.3559,921784.9917024816,13.0,v40_alpha_tilt,,,,,,,,True,15.7,ALPHA,ELITE_SCORE,MATURE,13024,2.4.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=21<70 · S=71≥50,100.0,GREEN,,,0,False,0,TOP_PICK_ENTRY_BLOCKED,BUY_NOW_ELIGIBLE=0,,85.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,NORMAL,0,0,1,0,0,0,0,0,0,CLEAR,,,0,0,0,0,0.0,,,,,,,,,,DISABLED_LOSS_DEFENSE,,,,,,True,False,True,True,False,True,True,True,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.5,False,True,False,3,False,0.0,0.0,G2RR×0.5 · G5추세붕괴3축,,0,0,0,,0.0,0,,False,0.0,0.0,False,,False,True,,0,75.0,60.0,0,0,CAUTION,시장폭 약함 23.6,C,WATCH,0,0.2,관찰,시장폭 23.6 · 5일 -9.1%,44.32,6,211,0,56.07,148,,-4.0,68064.0,"진입 후 D+1 종가 68,064원(-4%) 이탈 시 익일 조기청산 권고",49.7,"최근 20거래일 유니버스 실측 2일 상승률 49.7% (n=6,603) · 종목별 유의차 미검증",NO_EDGE_VALIDATED,OK,65937.0,77990.0,"손절 65,937(-7%)·본전전환 74,445(+5%)·1차익절 77,990(+10%) · ⚡ D+2내 73,027(+3%) 도달 시 25% 익절+잔여 본전 상향 · ※ 이 규율(+3% 25% 익절 → 본전스톱)은 실측에서 이길 확률을 41%→60%로 올리고 낙폭을 절반으로 줄이면서 기대수익은 89% 지켰습니다. 나머지는 목표가(TP1~TP3)까지 보유합니다",0,100.0,1,1,당일 신규진입 1종목 제한,alpha_gate_v62,WATCH,0.0,,,0,DOWN,"하락 레짐 — 시장폭 24% (<35%), 상승 종목이 소수인 내부 약세장. 신규 진입은 **차단되지 않는다** — 알파 문턱이 90점으로 오를 뿐이다. 표시 비중은 30%로 줄지만 추천 수량에는 반영되지 않는다. (하락 레짐 진입이 손실 우세라는 근거는 현재 표본에서 확인되지 않았다: DOWN 6일 게이트 상위5 +4.15%, 유니버스 대비 +2.29%p, p=0.37)",0.3,0,96.6,74445.0,0.4473,1,알파 십분위 실측 승률 45% (OOS 검증 · 5일 보유 후 플러스 마감 기준) · 참고: 점수구간 원장 실현 승률 47% (표본 13024건 — 기준 다름) · 거래량 밀집가 대비 -29.6% — 가치영역 근접 (실측 표본 적음) · 손익비 2.3 (손절 -6.9% / 1차목표 +15.7%) · 저점 상승 추세 26% (바닥이 높아지는 중) · AI 알파모델 예측 상위 3% (OOS 검증 통과 모델),하락 레짐 (시장폭 24%) — 신규 진입 차단 구간,44.7,True,WAIT,1,90.0,1,1,73027.0,,,,,1,1.2988302048494607,,0,63.8,pctl>0.30,0,,0,0.7183908045977012,알파 십분위 OOS · 5일 보유 플러스 마감,,0,1,ret_1d<+5%,20260821,0,0,0,RECOMMENDED_WEIGHT_PCT
