시장,종목명,종목코드,종가,거래대금(억원),시가총액(억원),RSI14,乖離%,MACD_hist,MACD_slope,Vol_Z,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,추천매도가1,추천매도가2,손절가
KOSDAQ,나우로보틱스,459510,20500,626.2,2647.3,32.0,-11.25,-531.5503,37.93723,3.08,-15.11,-9.69,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",20500,18590,16690,22410
KOSPI,GS,078930,56900,612.72,52868.9,80.9,17.53,626.6981,411.95358,3.65,17.68,15.3,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",48900,50840,52770,46960
KOSPI,POSCO홀딩스,005490,303500,610.74,245631.5,55.3,-0.53,-1784.4569,-262.53857,0.46,-2.57,-5.16,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",303500,311030,318560,295970
KOSDAQ,모델솔루션,417970,22150,588.73,1416.9,95.5,60.87,868.139,316.4446,4.9,66.29,76.21,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",13910,14460,15010,13360
KOSPI,HD현대,267250,221000,544.07,174574.7,68.5,15.19,1032.9875,133.7848,0.96,0.91,4.0,4,초입,"MACD상승, 상승구조, MACD>sig, 과열아님",193770,201450,209120,186100
KOSPI,SKC,011790,119300,516.46,45176.9,57.7,3.33,-504.3184,-213.47549,0.75,-11.5,5.86,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",116600,121220,125840,111990
KOSPI,엘앤에프,066970,124000,508.2,48453.1,56.3,3.7,-1813.6741,-292.93835,0.37,0.4,-11.87,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",120770,125550,130330,115980
KOSPI,현대건설,000720,63100,479.6,70265.5,56.3,-0.93,-433.2197,-180.2209,0.38,-6.24,-8.68,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",63100,64420,65730,61780
KOSPI,키움증권,039490,305000,469.85,80749.4,62.9,9.07,-286.1332,798.8341,0.91,0.33,3.57,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",282420,293610,304790,271240
KOSPI,롯데에너지머티리얼즈,020150,32000,465.24,16756.9,65.7,20.23,166.2219,419.57757,7.43,21.44,16.36,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",26880,27950,29010,25820
KOSDAQ,유진테크,084370,100500,449.39,23030.6,64.6,8.87,-133.4914,-323.87272,1.6,6.8,8.65,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",93230,96930,100620,89540
KOSDAQ,티엘비,356860,65000,418.14,6391.2,47.4,-2.56,-1625.6774,13.34309,1.12,-7.28,-4.55,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",65000,65300,65590,64700
KOSDAQ,파두,440110,26200,382.14,12956.3,69.4,9.98,-39.5572,45.02919,1.41,1.16,9.85,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",24060,25010,25970,23110
KOSPI,아모레퍼시픽,090430,126100,376.69,73759.4,64.8,4.83,658.2102,219.04586,1.03,4.91,5.26,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",121490,126300,131120,116680
KOSDAQ,HLB,028300,48950,354.38,64346.8,56.7,6.53,149.877,-202.83547,0.67,3.82,5.95,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",46410,48250,50090,44570
KOSPI,두산퓨얼셀,336260,37200,349.51,24363.7,57.6,1.72,-299.2745,-227.21979,0.3,-15.17,18.47,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",36940,38400,39860,35480
KOSDAQ,로보스타,090360,77900,335.21,7595.2,59.0,-0.24,-1713.4471,-662.80003,0.15,-23.4,-2.38,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",77900,80050,82210,75750
KOSDAQ,공구우먼,366030,5940,330.19,1345.6,75.4,18.8,57.6124,46.16806,10.36,17.86,16.02,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",5050,5250,5450,4850
KOSPI,현대차우,005385,198400,319.39,46308.5,58.0,3.65,-418.3981,-337.71732,0.85,-6.85,5.2,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",193330,200990,208640,185670
KOSPI,삼성에스디에스,018260,174700,317.34,135179.0,55.0,1.68,-431.4129,-127.59144,0.62,-3.8,1.16,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",173530,180400,187270,166660
KOSDAQ,삼천당제약,000250,214000,279.15,50199.0,54.4,-0.66,-6.8291,-1196.75074,0.8,-8.74,-5.31,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",214000,219040,224090,208960
KOSPI,LG유플러스,032640,16210,266.83,69675.2,67.8,7.12,92.5195,58.02789,1.54,11.03,6.02,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",15280,15890,16490,14680
KOSDAQ,리가켐바이오,141080,148400,261.38,54329.7,64.0,3.91,1331.4232,-350.45381,0.43,-0.2,2.91,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",144250,149960,155670,138540
KOSPI,현대차2우B,005387,200000,252.07,69927.9,57.5,3.38,-451.7266,-379.71223,0.58,-7.62,5.15,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",195400,203140,210880,187670
KOSPI,현대백화점,069960,91400,247.08,20682.7,80.0,10.34,1010.3055,227.07314,2.51,14.54,11.33,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",83660,86980,90290,80350
KOSPI,HS효성,487570,71300,236.83,2656.6,65.6,16.74,735.6713,589.75082,9.86,10.54,14.08,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",61690,64130,66570,59240
KOSPI,두산우,000155,557000,236.3,22260.3,63.1,13.95,3450.2945,-1399.237,0.78,-4.13,13.56,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",493690,513240,532790,474140
KOSDAQ,한중엔시에스,107640,55200,236.09,5003.9,60.4,14.33,229.9783,232.1261,1.13,11.18,19.48,4,초입,"RSI 45~65, MACD상승, 상승구조, MACD>sig",48770,50700,52630,46830
KOSDAQ,이수앱지스,086890,5650,233.58,2241.2,63.8,11.62,39.9996,48.98502,9.67,17.22,9.71,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",5110,5310,5520,4910
KOSDAQ,에이프릴바이오,397030,32400,232.91,7440.7,52.0,0.22,-6.1314,-199.23582,0.73,-7.69,6.23,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",32400,33440,34480,31360
KOSDAQ,씨피시스템,413630,4055,229.7,1477.5,60.5,11.31,-49.5037,11.66316,0.62,-4.36,-8.36,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",3680,3830,3970,3530
KOSPI,현대오토에버,307950,188700,229.35,51749.1,64.1,8.96,2571.1917,-1391.91235,0.56,-16.13,19.66,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",174910,181830,188760,167980
KOSPI,두산로보틱스,454910,79200,219.28,51337.4,57.4,4.81,128.7207,-219.7912,0.32,-14.01,9.24,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",76320,79340,82370,73300
KOSDAQ,스맥,099440,4005,214.82,2733.1,40.2,-1.46,-28.0395,17.12221,2.06,-1.84,-0.87,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",4000,4070,4130,3940
KOSDAQ,티로보틱스,117730,18050,201.83,3650.4,59.1,8.4,164.2511,-233.36405,0.37,-24.48,22.71,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",16820,17480,18150,16150
KOSDAQ,테스,095610,43200,194.61,8539.9,44.8,-5.04,-955.0343,179.1272,1.35,2.73,-13.94,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",43200,42270,41340,44130
KOSDAQ,티씨케이,064760,166300,190.18,19415.5,42.5,-2.43,-2963.9104,877.70713,1.49,2.97,-3.82,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",166300,167260,168230,165340
KOSPI,신세계,004170,203000,182.45,19579.7,79.2,13.39,2480.963,1105.84812,1.82,18.37,14.62,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",180820,187980,195140,173660
KOSPI,현대해상,001450,29100,161.86,26015.4,64.5,4.96,155.4676,60.68841,1.1,7.18,3.37,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",28000,29110,30220,26890
KOSPI,포스코DX,022100,26050,157.02,39605.0,52.2,-0.63,-225.8633,-92.43523,0.42,-12.44,-8.6,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",26050,26670,27290,25430
KOSDAQ,코스메카코리아,241710,76300,154.85,8148.8,67.4,12.51,853.8187,303.05673,1.75,14.05,11.22,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",68490,71210,73920,65780
KOSPI,디아이씨,092200,6050,150.68,2352.8,61.5,12.52,135.2937,-49.64473,0.6,-5.76,24.23,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",5430,5650,5860,5220
KOSDAQ,큐리옥스바이오시스템즈,445680,72400,150.02,12370.3,53.1,0.79,-508.7595,-258.54601,0.64,-3.98,4.02,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",72400,75120,77840,69680
KOSDAQ,네이처셀,007390,25800,149.04,16624.2,46.7,5.74,-24.9577,40.70581,0.79,4.24,2.18,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",24640,25620,26600,23670
KOSDAQ,피아이이,452450,8890,148.75,3189.6,54.5,4.18,62.7947,-3.58623,0.61,0.11,5.33,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",8620,8960,9300,8280
KOSPI,LG전자우,066575,52200,147.44,8971.1,77.0,14.19,698.7171,-42.88285,1.56,9.78,14.1,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",46170,48000,49830,44340
KOSPI,CJ제일제당,097950,230000,141.07,34624.6,49.3,-0.31,-317.7348,288.81265,0.98,1.32,-1.29,4,초입,"RSI 45~65, MACD상승, MA20 근처, 과열아님",230000,236200,242390,223800
KOSPI,한국앤컴퍼니,000240,27700,140.45,26297.1,75.4,17.2,300.7565,239.29415,5.89,18.63,13.52,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",23870,24820,25760,22930
KOSDAQ,지엔씨에너지,119850,40500,138.24,6661.8,61.3,4.31,8.2166,-85.75058,0.3,-2.88,12.34,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",39220,40770,42320,37660
KOSPI,한온시스템,018880,4405,133.34,29899.5,64.7,10.29,21.6761,-5.32913,0.88,1.15,10.4,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",4030,4190,4350,3870
KOSPI,OCI홀딩스,010060,113600,130.86,21373.7,62.1,3.99,-187.0727,-380.89131,0.56,-11.66,-2.91,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",110340,114710,119080,105970
KOSPI,LG생활건강,051900,288500,128.99,44147.6,58.4,1.02,571.6398,-3.12087,0.8,0.7,0.7,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",288460,299330,310210,277580
KOSDAQ,루닛,328130,43550,128.96,12718.6,60.4,5.06,440.2496,-78.53097,0.89,-1.02,9.01,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",41870,43530,45180,40210
KOSDAQ,LS머트리얼즈,417200,13000,128.1,8794.8,64.3,9.2,134.2014,-111.06691,0.69,-16.13,16.18,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",12020,12500,12980,11550
KOSDAQ,메쎄이상,408920,3220,123.74,1392.1,62.2,12.41,35.8594,36.69101,15.04,22.43,15.0,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",2890,3010,3120,2780
KOSDAQ,파인엠텍,441270,9940,121.33,3741.4,55.7,6.92,163.2718,45.0817,1.12,9.96,9.83,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",9390,9760,10130,9020
KOSPI,이수스페셜티케미컬,457190,54600,120.61,16493.7,47.6,-1.98,-702.9969,47.09932,0.43,-4.55,-8.24,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",54600,55170,55730,54030
KOSDAQ,케어젠,214370,66000,114.31,35451.9,56.9,4.53,-15.8079,141.40934,1.03,6.11,2.96,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",63770,66300,68820,61250
KOSDAQ,피에스케이,319660,38000,113.92,11007.4,57.0,3.63,-312.7345,-18.21632,0.6,0.4,-0.26,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",37040,38500,39970,35570
KOSDAQ,에이비온,203400,4575,113.77,1347.6,51.8,-1.53,-40.5371,26.41137,7.18,-1.19,-4.39,4,초입,"RSI 45~65, MACD상승, 거래량증가, 과열아님",4580,4640,4710,4510
KOSDAQ,쏠리드,050890,7850,113.46,4769.4,61.4,3.77,-9.6262,-26.80772,0.5,-5.42,10.72,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",7640,7940,8250,7340
KOSDAQ,GST,083450,27250,110.12,5022.2,63.3,5.24,41.5363,-22.92484,1.07,0.18,6.45,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",26150,27190,28220,25120
KOSPI,GS리테일,007070,20750,97.45,17348.5,82.4,17.22,293.3417,96.05799,1.8,17.3,18.78,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",17880,18590,19290,17170
KOSPI,삼성공조,006660,15720,94.9,1277.5,68.1,11.09,202.4019,47.18518,2.03,13.91,14.58,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",14290,14860,15420,13730
KOSPI,HD현대에너지솔루션,322000,60000,90.99,6720.0,61.9,6.94,124.3763,-327.53081,0.61,-17.7,1.87,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",56670,58910,61150,54420
KOSPI,SK케미칼,285130,71900,90.54,12437.8,68.2,9.71,590.8167,92.32758,1.04,9.77,6.84,4,초입,"MACD상승, 상승구조, MACD>sig, 과열아님",66190,68810,71430,63570
KOSPI,대한유화,006650,137400,88.59,8931.0,65.1,7.06,-159.422,327.4633,1.23,3.93,3.46,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",129620,134750,139890,124480
KOSDAQ,엘앤씨바이오,290650,51900,86.83,12777.2,54.5,0.17,-251.6676,-127.41452,0.28,-4.42,-0.38,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",51900,53540,55180,50260
KOSPI,아모레퍼시픽홀딩스,002790,27900,84.87,22168.8,72.0,8.76,243.4368,141.49116,1.95,9.63,10.5,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",25910,26940,27960,24880
KOSDAQ,티에프이,425420,39400,84.01,4712.5,49.8,-1.41,-209.4825,122.20496,0.83,-4.6,-3.43,4,초입,"RSI 45~65, MACD상승, 상승구조, 과열아님",39400,40040,40670,38760
KOSPI,한솔케미칼,014680,221000,83.83,25050.8,60.6,2.07,-901.5342,-172.71922,0.49,-4.95,6.25,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",218690,227350,236010,210030
KOSPI,한진칼,180640,102900,83.58,68698.4,54.7,0.32,62.2395,-40.08605,0.8,0.0,1.88,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",102900,106300,109700,99500
KOSPI,SJG세종,033530,8700,83.5,2420.4,49.0,9.39,52.213,-51.81539,0.4,-1.14,6.75,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",8030,8350,8670,7710
KOSPI,미래에셋증권2우B,00680K,10230,82.52,14066.2,47.6,-0.59,-98.9324,-3.19592,0.95,-7.84,-3.67,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",10230,10480,10730,9980
KOSPI,서울보증보험,031210,55500,82.41,38751.0,78.1,10.11,316.2404,307.32078,2.47,11.56,9.9,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",50910,52920,54940,48890
KOSPI,지역난방공사,071320,108500,79.95,12562.9,70.9,14.48,1079.3899,375.72218,2.04,12.9,14.94,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",95730,99520,103310,91940
KOSPI,한화손해보험,000370,5920,79.8,6910.9,64.0,7.57,62.5533,15.93033,1.86,11.91,8.42,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",5560,5780,6000,5340
KOSDAQ,쓰리빌리언,394800,9770,77.25,3099.2,62.4,9.4,32.0477,-8.71743,0.39,-3.08,10.77,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",9020,9380,9730,8660
KOSDAQ,다원시스,068240,3845,76.69,1467.4,23.1,-9.04,32.5424,28.36091,2.18,6.51,-5.64,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",3840,3590,3330,4100
KOSDAQ,피엔티,137400,42600,76.28,10114.6,52.0,-0.61,-395.3832,-30.98203,0.45,-2.41,-10.13,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",42600,43620,44650,41580
KOSDAQ,큐렉소,060280,11500,75.22,4725.3,48.4,5.0,9.7119,-9.95328,0.69,3.23,6.68,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",11060,11500,11940,10620
KOSPI,SK바이오사이언스,302440,54300,74.27,42554.4,60.2,5.7,374.855,-170.54232,0.5,6.89,3.23,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",51890,53940,56000,49830
KOSDAQ,인텍플러스,064290,13110,72.76,1686.5,20.8,-13.24,-287.6137,12.50663,2.05,-8.83,-13.35,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",13110,11560,10010,14660
KOSPI,삼일제약,000520,10310,71.35,2236.4,61.9,7.14,121.4721,29.11374,2.15,11.94,5.96,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",9720,10100,10490,9330
KOSPI,GS건설,006360,18610,71.33,15926.7,49.8,-0.28,-29.673,20.25651,0.81,1.14,-2.05,4,초입,"RSI 45~65, MACD상승, MA20 근처, 과열아님",18610,19120,19630,18100
KOSDAQ,에스티팜,237690,96500,69.78,19977.1,52.4,-0.49,-93.1731,-196.98936,0.26,-4.17,2.55,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",96500,98930,101370,94070
KOSPI,BGF리테일,282330,109100,69.17,18856.7,60.3,4.02,725.1447,261.80021,1.12,6.65,5.11,4,초입,"RSI 45~65, MACD상승, MACD>sig, 과열아님",105930,109530,113130,102330
KOSDAQ,범한퓨얼셀,382900,33250,67.76,2913.0,60.8,2.87,-220.5313,-120.04382,0.15,-6.99,4.89,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",32650,33940,35230,31350
KOSPI,세방전지,004490,61000,67.67,8540.0,38.2,-4.55,-687.0477,91.31311,1.62,-5.28,-7.72,4,초입,"MACD상승, 거래량증가, 상승구조, 과열아님",61000,60010,59020,61990
KOSDAQ,씨앤지하이테크,264660,16300,64.05,1584.6,52.6,2.16,-18.4431,-4.40448,0.92,-4.9,8.67,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",16120,16750,17390,15480
KOSDAQ,세명전기,017510,10800,63.95,1646.6,59.6,-0.33,-18.2719,-58.85566,0.22,-10.3,-2.0,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",10800,11090,11380,10510
KOSDAQ,퓨쳐켐,220100,20000,63.83,4420.4,52.6,4.31,207.6695,-77.16943,0.63,4.0,6.38,4,초입,"RSI 45~65, 상승구조, MACD>sig, 과열아님",19370,20130,20900,18600
KOSPI,씨에스윈드,112610,43750,63.04,18450.0,56.1,-0.67,-123.7784,-11.072,0.57,-4.27,-2.23,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",43750,44780,45800,42720
KOSDAQ,아이씨티케이,456010,17080,61.23,2292.3,60.7,1.18,-127.0339,-80.8436,0.13,-6.56,7.08,4,초입,"RSI 45~65, MA20 근처, 상승구조, 과열아님",17050,17730,18400,16370
KOSPI,F&F,383220,63700,60.79,24401.6,49.1,0.75,-39.5479,230.00947,1.12,6.34,-2.15,4,초입,"RSI 45~65, MACD상승, MA20 근처, 과열아님",63700,66070,68440,61330
KOSPI,대덕,008060,10230,59.58,3467.0,80.4,11.05,62.3851,49.21826,3.71,12.54,11.44,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",9300,9670,10040,8940
KOSPI,SK가스,018670,265000,58.32,24499.9,67.2,6.35,1880.2011,-294.80556,1.34,-2.57,10.88,4,초입,"거래량증가, 상승구조, MACD>sig, 과열아님",251670,261630,271600,241700
KOSDAQ,디케이티,290550,8550,55.33,1710.1,62.2,8.67,95.0093,22.547,1.43,12.2,8.92,4,초입,"RSI 45~65, MACD상승, 거래량증가, MACD>sig",7950,8260,8580,7630
KOSPI,넥센타이어,002350,7480,54.39,7305.6,80.8,17.55,98.3401,46.45345,3.42,19.3,17.8,4,초입,"MACD상승, 거래량증가, 상승구조, MACD>sig",6430,6680,6940,6170
KOSDAQ,펌텍코리아,251970,52000,54.18,6448.0,45.2,-3.09,180.917,-35.67826,1.49,-1.89,-3.53,4,초입,"RSI 45~65, 거래량증가, MACD>sig, 과열아님",52000,51950,51900,52050
KOSDAQ,디아이티,110990,15210,53.3,2874.7,48.4,-3.25,-113.5319,-28.05654,1.71,-0.59,-5.41,4,초입,"RSI 45~65, 거래량증가, 상승구조, 과열아님",15210,15170,15130,15250
KOSDAQ,씨젠,096530,25950,52.75,13552.6,49.1,1.55,50.588,-3.80556,1.08,2.98,-0.57,4,초입,"RSI 45~65, MA20 근처, MACD>sig, 과열아님",25810,26830,27850,24790
KOSPI,E1,017940,81900,52.44,5618.3,74.7,9.68,684.4462,367.76226,4.22,7.76,9.49,4,초입,"MACD상승, 거래량증가, MACD>sig, 과열아님",75420,78400,81390,72430
KOSPI,SK하이닉스,000660,606000,29517.02,4411694.3,72.1,15.52,1113.7657,-459.50929,1.05,-2.26,13.27,3,,"상승구조, MACD>sig, 과열아님",529820,550800,571790,508840
KOSDAQ,에코프로,086520,87900,3636.16,119347.2,60.0,6.18,-785.8018,-529.08393,1.07,-7.28,-6.29,3,,"RSI 45~65, 상승구조, 과열아님",83610,86920,90240,80300
KOSPI,두산에너빌리티,034020,79600,3603.59,509886.7,49.6,-4.19,-1441.3194,-209.80489,0.57,-11.06,-2.81,3,,"RSI 45~65, 상승구조, 과열아님",79600,78610,77620,80590
KOSDAQ,지투지바이오,456160,74700,2664.79,4048.4,73.7,24.67,1143.5684,820.49622,1.81,23.41,21.27,3,,"MACD상승, 거래량증가, MACD>sig",60520,62920,65310,58120
KOSDAQ,싸이닉솔루션,234030,10790,2324.2,2547.0,73.0,29.32,283.2351,122.81194,7.67,30.47,33.21,3,,"MACD상승, 거래량증가, MACD>sig",8430,8760,9090,8090
KOSPI,현대차,005380,270500,1875.49,553869.8,57.3,4.87,-264.4897,-421.89482,0.53,-7.2,6.29,3,,"RSI 45~65, 상승구조, 과열아님",260530,270850,281170,250210
KOSPI,삼성전자우,005935,77100,1810.22,629116.5,49.0,-1.32,-1008.6267,-98.69894,0.58,-11.18,-3.38,3,,"RSI 45~65, 상승구조, 과열아님",77100,78410,79720,75790
KOSDAQ,알테오젠,196170,522000,1729.67,279300.2,68.2,9.02,6922.9864,-1860.67828,0.71,-0.19,7.96,3,,"상승구조, MACD>sig, 과열아님",483610,502770,521920,464460
KOSDAQ,하나마이크론,067310,24350,1672.44,16137.2,44.3,-9.88,-564.0274,-266.75691,2.7,-17.32,-4.88,3,,"거래량증가, 상승구조, 과열아님",24350,22490,20630,26210
KOSPI,LS ELECTRIC,010120,478000,1648.81,143400.0,78.3,23.4,6832.0929,-565.64292,0.9,-2.15,27.47,3,,"상승구조, MACD>sig, 과열아님",391220,406720,422210,375730
KOSDAQ,디앤디파마텍,347850,267000,1604.56,28986.4,72.2,22.22,8008.8349,-3626.72523,0.87,-4.64,38.13,3,,"상승구조, MACD>sig, 과열아님",220640,229380,238120,211900
KOSDAQ,로보티즈,108490,223000,1592.87,29481.8,61.3,6.04,-1742.7135,-1183.06404,0.45,-18.76,16.33,3,,"RSI 45~65, 상승구조, 과열아님",212410,220820,229230,204000
KOSDAQ,올릭스,226950,129000,1582.49,25948.1,72.8,23.97,2068.5365,326.96867,1.08,13.16,29.39,3,,"MACD상승, 상승구조, MACD>sig",105100,109260,113420,100930
KOSPI,대한전선,001440,24950,1461.02,46518.6,76.5,19.24,427.9305,-126.15698,0.83,-0.8,31.59,3,,"상승구조, MACD>sig, 과열아님",21130,21970,22810,20300
KOSPI,효성중공업,298040,2254000,1150.89,210175.3,80.6,16.44,17237.5535,-6600.86832,0.77,-3.18,17.4,3,,"상승구조, MACD>sig, 과열아님",1955110,2032540,2109970,1877680
KOSPI,현대로템,064350,208000,1132.56,227016.0,48.5,-6.08,-3758.0018,-192.08805,0.67,-14.93,-11.11,3,,"RSI 45~65, 상승구조, 과열아님",208000,201180,194370,214820
KOSPI,HD현대중공업,329180,538000,972.67,477599.4,44.2,-3.41,-8859.0705,34.6411,0.77,-11.37,-13.78,3,,"MACD상승, 상승구조, 과열아님",538000,535710,533420,540290
KOSPI,두산,000150,939000,971.57,155158.8,66.0,12.15,1843.8864,-4880.27893,0.6,-7.76,7.44,3,,"상승구조, MACD>sig, 과열아님",845670,879160,912660,812180
KOSPI,HD한국조선해양,009540,424500,804.7,300431.9,46.0,-4.07,-6012.5294,-337.03975,0.64,-11.47,-10.25,3,,"RSI 45~65, 상승구조, 과열아님",424500,419780,415050,429220
KOSDAQ,클로봇,466100,39350,758.22,9834.4,48.3,-3.71,-870.3654,-30.72421,0.45,-15.56,-1.62,3,,"RSI 45~65, 상승구조, 과열아님",39350,39060,38770,39640
KOSDAQ,파마리서치,214450,495500,712.54,51480.7,25.8,-8.01,-2958.7132,89.80411,1.34,-8.24,-7.21,3,,"MACD상승, 거래량증가, 과열아님",495500,468510,441520,522490
KOSPI,셀트리온,068270,173600,671.38,400910.4,39.5,-0.9,-417.609,-29.30836,0.64,-0.57,-2.69,3,,"MA20 근처, 상승구조, 과열아님",173600,177280,180960,169920
KOSDAQ,휴림로봇,090710,6220,633.27,7430.2,48.4,4.58,-54.7761,-63.3737,0.29,-12.27,3.32,3,,"RSI 45~65, 상승구조, 과열아님",6010,6250,6480,5770
KOSPI,일진전기,103590,62300,619.64,29708.0,78.5,19.92,872.7969,-252.46101,0.46,-2.04,26.11,3,,"상승구조, MACD>sig, 과열아님",52470,54550,56630,50390
KOSPI,일동제약,249420,27050,608.31,8558.1,62.9,11.58,606.4797,-146.63763,0.61,-1.99,9.29,3,,"RSI 45~65, MACD>sig, 과열아님",24480,25450,26420,23520
KOSDAQ,원익IPS,240810,69900,583.13,34309.6,71.1,13.33,288.6212,-40.98113,1.14,7.54,11.31,3,,"상승구조, MACD>sig, 과열아님",62300,64760,67230,59830
KOSPI,현대모비스,012330,300500,543.72,275844.3,44.9,-0.97,-1190.7311,613.31805,0.83,0.33,-1.48,3,,"MACD상승, MA20 근처, 과열아님",300500,306650,312810,294350
KOSPI,삼성화재,000810,511000,526.81,235117.0,78.8,11.99,6485.8303,1897.32076,1.16,15.48,12.93,3,,"MACD상승, 상승구조, MACD>sig",460840,479090,497340,442590
KOSPI,한화시스템,272210,53100,516.78,100316.2,48.8,-3.69,-497.8538,-87.35077,0.51,-10.61,-5.68,3,,"RSI 45~65, 상승구조, 과열아님",53100,52720,52340,53480
KOSDAQ,에코프로비엠,247540,153800,498.84,150418.5,45.1,-2.63,-2474.133,-320.10275,0.25,-6.73,-11.05,3,,"RSI 45~65, 상승구조, 과열아님",153800,154390,154980,153210
KOSPI,LG이노텍,011070,248500,496.74,58812.8,68.1,10.72,1666.6774,-463.34689,0.88,4.85,12.7,3,,"상승구조, MACD>sig, 과열아님",226680,235660,244640,217710
