시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼성전자,005930,통신 및 방송 장비 제조업,262500,149242.42,15346481.3,14924241538350.0,45.4,40.8,-0.02,44.56,0,0,0,26.81,5.21,2.94,-8.22,12.9,74.53,5.54,17.82,41.28,0.426,0.156,1,38.97,12.0,-23.4,0,0,0.98,0.54,3790238,360150,4150388,,0,-1,281140.0,294357,-10.82,-0.0509,1.8,-1.45,False,X,▲,225951,▼,O,X,24.15,250,0,1,1,1,260000.0,238500.0,325000.0,374500.0,,hold,0.0,NORMAL+WARN:mcap=15346481억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.27,4.0,3.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:mcap=15346481억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,23,SWING_60D,5,,0,0.0,통신 및 방송 장비 제조업,IT/전기전자,-5.922391304347826,-1.8252173913043477,13.0,49.3,0,0.10293877551020408,-0.026217555530972582,0.1875,OK,0.0,UNVALIDATED_MODEL,47.0,47.0,0.0,2,0,9.4,42.2,0.0,25.8,25.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,SK하이닉스,000660,반도체 제조업,1718000,175488.32,12549858.8,17548832116000.0,39.3,32.4,-9.6,60.83,0,0,0,29.95,-2.33,-6.73,-21.44,18.73,106.99,-7.68,23.65,73.74,0.496,0.135,1,93.02,12.0,-25.74,0,0,0.86,0.38,4550982,429500,4980482,,0,-1,1961300.0,2086909,-17.68,-0.1384,1.53,-1.5,False,X,▲,1515760,▼,O,X,28.37,250,1,1,1,1,1708000.0,1570000.0,2497000.0,2987000.0,,hold,0.0,NORMAL+WARN:mcap=12549859억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.08,4.0,5.7,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:mcap=12549859억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,,0,0.0,반도체 제조업,반도체,-1.8926666666666663,5.725333333333334,4.0,64.2,0,0.1336271411940795,-0.07953279068008119,0.0,OK,0.0,UNVALIDATED_MODEL,47.0,47.0,0.0,0,0,2.3,46.2,0.0,24.2,24.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,삼성전자우,005935,전기전자,191000,16054.24,1532529.0,1605424327400.0,49.0,37.3,4.76,35.7,0,0,0,26.49,7.85,11.05,1.22,12.62,73.48,14.98,17.54,40.23,0.228,0.145,1,3.25,12.0,-18.36,1,0,1.29,0.64,163496,27313,190809,,1,-1,206180.0,196622,-2.86,-0.0617,1.89,-0.27,False,O,▲,164944,▼,O,X,19.54,250,0,1,1,1,185800.0,170800.0,220500.0,243500.0,252500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.07,4.0,2.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,23,SWING_60D,12,ATR_3.5x,12,0.0,전기전자,IT/전기전자,-5.922391304347826,-1.8252173913043477,13.0,68.3,0,0.09951383694839193,-0.03002918694688196,0.055865921787709494,OK,0.0,UNVALIDATED_MODEL,61.0,61.0,0.0,4,1,43.5,60.7,0.0,52.1,52.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,SK스퀘어,402340,기타 금융업,1038000,10640.48,1369728.0,1064048457000.0,37.1,29.1,-13.82,66.89,0,0,0,29.91,-6.4,-14.36,-31.93,4.74,105.54,-18.17,9.66,72.29,0.561,0.139,1,76.29,12.0,-29.28,1,0,0.92,0.29,512772,-1038,511734,,0,-1,1237700.0,1354770,-23.38,-0.1877,1.02,-1.58,False,X,▲,929048,▼,O,X,24.53,250,1,1,1,1,1016000.0,935000.0,1338000.0,1692000.0,2189000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,7.97,4.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,기타 금융업,금융,-4.342,8.385142857142858,3.0,40.1,0,0.15483071841453344,-0.10889150414695718,0.0,OK,0.0,UNVALIDATED_MODEL,40.09252791932639,40.09252791932639,0.0,0,0,0.0,42.5,0.0,21.2,21.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,삼성전기,009150,전자부품 제조업,1142000,6962.51,853002.0,696251094000.0,36.4,29.9,-16.8,75.35,0,0,0,29.92,-13.88,-10.57,-40.71,24.4,303.53,-26.95,29.32,270.28,0.459,0.012,1,158.02,12.0,-25.62,1,0,1.29,0.24,339174,82224,421398,,0,-1,1466800.0,1591348,-28.24,-0.34,0.63,-2.52,False,X,▲,1096567,▼,O,X,28.33,250,1,1,1,1,1135000.0,1044000.0,1506000.0,1997000.0,2417000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.02,4.0,4.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,전자부품 제조업,IT/전기전자,-5.922391304347826,-1.8252173913043477,13.0,60.0,0,0.16230923192394298,-0.056904800951380806,0.0,OK,0.0,UNVALIDATED_MODEL,26.58714725290207,26.58714725290207,0.0,2,0,0.0,19.5,0.0,9.8,9.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,SK이터닉스,475150,건물 건설업,45450,4302.95,15483.5,430294754000.0,51.6,79.0,-12.09,89.46,0,0,0,8.73,-43.82,-12.6,-13.76,-17.66,140.86,0.0,-12.74,107.61,0.686,0.275,0,-17.24,12.0,3.12,1,0,1.83,0.11,0,0,0,,0,-1,80455.0,54946,-17.28,-2.3143,1.27,-2.35,False,X,▲,57635,▼,X,X,9.69,250,0,1,1,1,45650.0,41950.0,74900.0,87700.0,103400.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,8.11,5.0,7.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,FIBO_1.272,2,0.0,건물 건설업,건설·부동산,-16.1275,0.027499999999999858,16.0,67.5,0,0.23416627377023416,0.1506400788126216,0.6396396396396397,OK,0.0,UNVALIDATED_MODEL,7.081164039988592,7.081164039988592,0.0,6,1,64.5,0.0,0.0,32.2,32.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,한미반도체,042700,특수 목적용 기계 제조업,214500,4617.64,204444.7,461764042800.0,48.5,44.4,1.13,44.72,0,0,0,27.98,7.25,-11.55,-2.28,-43.25,14.64,11.48,-38.33,-18.61,0.807,0.04,0,-29.51,12.0,-21.88,1,0,1.62,0.52,103175,4076,107251,,1,-1,236940.0,288991,-25.78,-0.1927,2.1,0.93,False,X,▼,184440,▼,O,X,16.71,250,0,-1,1,1,205000.0,188600.0,275000.0,426000.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.0,4.0,4.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,,0,0.0,특수 목적용 기계 제조업,반도체,-1.8926666666666663,5.725333333333334,4.0,75.3,0,0.12857142857142856,0.0019948433876322137,0.10504201680672269,OK,0.0,UNVALIDATED_MODEL,61.0,61.0,0.0,4,1,43.4,46.8,0.0,45.1,45.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2417000,2444.91,225374.3,244490660000.0,40.3,30.1,-9.36,49.88,0,0,0,27.61,-9.85,-13.34,-29.57,-42.83,5.96,-15.81,-37.91,-27.29,0.884,0.159,0,-11.29,12.0,-26.82,0,0,1.07,0.35,29004,0,29004,,0,-1,2758400.0,3389371,-28.69,-0.5154,1.78,-0.96,False,X,▼,2264888,▼,O,X,15.1,250,0,-1,-1,1,2298000.0,2114000.0,2871000.0,3500000.0,4742000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.01,4.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-11.211250000000001,-1.9,15.0,87.4,0,0.11844671670902535,-0.04519914282538153,0.13353115727002968,OK,0.0,UNVALIDATED_MODEL,47.0,47.0,0.0,0,0,0.0,27.2,0.0,13.6,13.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,제주반도체,080220,반도체 제조업,65100,2161.97,22422.3,216197379450.0,38.5,41.4,-14.14,58.38,0,0,0,29.94,-7.4,-20.51,-27.42,14.81,66.07,-10.46,55.51,100.54,0.405,0.038,1,46.03,12.0,-28.95,1,0,1.37,0.34,0,0,0,,0,-1,79480.0,94538,-31.14,-0.4824,1.76,-0.42,False,X,▲,61077,▼,O,X,19.56,250,1,1,1,1,62500.0,57500.0,95500.0,98000.0,138000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.0,5.0,6.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,BB_UPPER,12,SWING_60D,2,0.0,반도체 제조업,반도체,-1.8926666666666663,5.725333333333334,4.0,67.2,0,0.1618937897739741,-0.0044634328458088785,0.0,OK,0.0,UNVALIDATED_MODEL,46.25279830536464,46.25279830536464,0.0,2,0,11.5,45.4,0.0,28.4,28.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSPI,두산,000150,기타 금융업,1170000,1529.73,189467.9,152972994000.0,41.3,29.0,-3.3,43.69,0,0,0,30.0,-1.76,-2.66,-19.14,-31.38,40.62,-5.38,-26.46,7.38,0.646,0.204,0,-26.55,12.0,-23.36,1,0,1.22,0.46,0,0,0,,0,-1,1357000.0,1558240,-24.92,-0.2725,1.53,-0.47,False,X,▲,1051496,▼,O,X,18.89,250,1,1,1,1,1120000.0,1030000.0,1503000.0,1593000.0,2489000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.04,4.0,4.3,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,VP_RESISTANCE,12,SWING_60D,2,0.0,기타 금융업,금융,-4.342,8.385142857142858,3.0,66.8,0,0.12747252747252746,-0.07523501708249178,0.0,OK,0.0,UNVALIDATED_MODEL,47.0,47.0,0.0,2,0,0.3,30.2,0.0,15.2,15.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
