종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
005490,POSCO홀딩스,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,345000,2794.06,0.0,WAIT,False,False,True,345000,322500,389500,428450.00000000006,60.5,59.4,60.8,73.0,73.0,69.3,32.29999923706055,0.0,특이사항 없음,📦박스돌파,WAIT,④ 바닥 반등 시도,7.98,12.2,-5.36,-8.24,-35.75,3,0.99,0.64,0.89,1.0,0.59,1.0,0.49,67.1,76.2,10.96,17.95,0,0,-2.13,12.01,9.87,17.75,0.68,0,1,1.72,0.85,1,1,309350.0,330983,4.23,0.3929,1.77,2.1,False,O,▲,316480,▲,O,X,16.770833333333332,22.18416666666667,3.0,7,43.5,59.3,1.9777777777777779,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1,543370,1.0,54.3,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),4,1,20260114,20260114,25.99,9.61,17.75,-8.24
035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,259500,4093.85,0.0,WAIT,False,False,True,259500,243500,291000,320100.0,57.2,43.0,60.7,70.4,70.4,69.7,37.900001525878906,0.0,특이사항 없음,🚀급등시동,WAIT,④ 바닥 반등 시도,6.13,6.57,-7.21,-24.42,-41.38,0,0.98,0.61,0.93,1.0,0.1,1.0,0.5,67.2,60.8,6.13,17.6,0,0,-1.89,2.77,7.23,1.57,5.08,1,1,1.35,0.76,1,1,235000.0,257202,0.89,0.0188,1.37,0.34,False,O,▲,260654,▲,X,X,8.951904761904762,-5.217619047619047,10.0,7,69.0,10.3,1.96875,0.0,📉 매도세 우위. 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,2,528968,2.0,52.9,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),4,2,20260114,20260114,25.99,9.61,1.57,-24.42
142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업,자동차 부품 및 내장품 판매업,자동차·모빌리티,6920,184.82,0.0,ATTACK,True,True,False,6920,6140,8470,9317.0,73.8,90.0,69.8,66.4,66.4,72.2,77.80000305175781,0.0,특이사항 없음,🚀급등시동,ATTACK,⑤ 하락 / 약세,7.12,7.79,6.6,5.53,-7.35,5,0.99,1.0,0.14,1.0,0.35,0.14,0.58,61.8,82.5,9.88,14.52,1,0,3.28,6.3,12.89,15.14,2.21,1,1,1.94,0.77,1,1,5645.0,6657,3.94,0.1677,3.79,0.43,False,O,▲,6513,▲,O,X,22.07125,22.290625,1.0,6,63.1,34.8,1.9871794871794872,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,177,1226903,177.0,122.7,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),5,3,20260114,20260114,25.99,9.61,15.14,5.53
067310,하나마이크론,KOSDAQ,반도체 제조업,반도체 제조업,반도체,28850,655.33,0.0,WAIT,False,False,True,28850,25400,35700,39270.0,70.0,87.2,65.7,59.5,59.5,68.3,80.19999694824219,0.0,특이사항 없음,🚀급등시동,WAIT,③ 박스 / 중립,17.04,160.38,16.52,1.57,145.24,0,0.99,1.0,0.09,1.0,0.16,0.5,0.32,65.9,60.5,11.58,27.57,0,0,4.91,5.1,14.48,11.18,6.8,1,0,1.25,0.89,1,1,22750.0,27680,4.22,-0.1324,1.33,0.96,False,O,▲,28258,▲,O,X,11.759999999999998,27.946,2.0,5,62.7,15.9,1.9855072463768115,0.0,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,31,917591,31.0,91.8,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),3,4,20260114,20260114,25.99,9.61,11.18,1.57
214370,케어젠,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,73400,199.99,0.0,ATTACK,True,True,False,73400,64200,91800,100980.00000000001,69.7,96.0,63.1,60.8,60.8,65.0,68.30000305175781,0.0,특이사항 없음,🚀급등시동,ATTACK,① 강한 상승 추세,2.51,45.63,1.99,13.34,30.49,1,1.0,1.0,0.06,1.0,0.11,0.15,0.64,62.0,54.8,7.45,16.63,0,0,7.15,8.58,5.61,22.95,4.15,1,0,1.65,0.81,1,1,64190.0,70265,4.46,0.0417,1.67,2.05,False,O,▲,70664,▲,O,X,4.11175925925926,8.541018518518518,6.0,6,56.8,11.3,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,9,732500,9.0,73.2,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),1,5,20260114,20260114,25.99,9.61,22.95,13.34
454910,두산로보틱스,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,87900,625.73,0.0,ATTACK,True,True,False,87900,80300,103000,113300.00000000001,69.0,93.3,62.9,64.7,64.7,69.3,58.599998474121094,0.0,특이사항 없음,🚀급등시동,ATTACK,③ 박스 / 중립,4.64,43.39,-8.7,-3.57,-4.56,1,0.99,0.86,0.51,1.0,0.2,0.48,0.4,59.0,64.3,7.52,14.99,0,0,2.45,1.27,11.41,22.42,1.44,1,1,1.34,0.84,1,1,75220.0,84761,3.7,0.0614,1.36,-0.21,False,O,▲,85033,▲,O,X,9.034561403508773,22.407894736842106,4.0,6,63.2,20.1,1.986842105263158,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,8,708046,8.0,70.8,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),3,6,20260114,20260114,25.99,9.61,22.42,-3.57
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,850000,2451.31,0.0,WAIT,False,False,True,850000,768000,1014000,1115400.0,68.8,96.0,62.0,65.6,65.6,56.9,53.599998474121094,0.0,특이사항 없음,,WAIT,③ 박스 / 중립,-2.52,46.55,-15.86,-4.04,-1.4,0,1.0,0.96,0.34,1.0,0.38,1.0,0.64,59.3,53.8,7.48,15.22,0,0,8.01,12.14,6.52,21.95,0.14,1,0,0.93,0.88,1,-1,866000.0,786533,8.07,0.2537,2.06,1.66,False,O,▲,771515,▲,O,X,2.004166666666667,-10.369444444444445,14.0,6,48.0,38.5,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,650000,,,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),3,7,20260114,20260114,25.99,9.61,21.95,-4.04
047040,대우건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,3940,144.8,0.0,ATTACK,True,True,False,3940,3690,4440,4884.0,68.8,99.2,61.2,63.5,63.5,63.9,55.79999923706055,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,1.29,-2.23,-12.05,-17.45,-50.18,5,1.0,0.63,0.91,1.0,0.2,0.11,0.81,58.0,64.4,4.61,7.08,1,1,3.68,5.63,6.2,8.54,0.98,1,0,1.66,0.9,1,1,3514.0,3804,3.56,0.1103,2.38,1.92,False,O,▲,3794,▲,O,X,6.733333333333333,-13.0,13.0,6,49.5,20.4,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,149,590000,149.0,59.0,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),4,8,20260114,20260114,25.99,9.61,8.54,-17.45
119850,지엔씨에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,34950,187.79,0.0,ATTACK,True,True,False,34950,31900,41000,45100.00000000001,68.3,100.0,60.4,58.1,58.1,55.6,65.69999694824219,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,0.43,-5.67,-0.09,-11.98,-20.81,2,0.99,0.87,0.5,1.0,0.31,0.14,0.62,67.0,58.7,9.38,13.3,0,0,7.04,10.6,10.95,-2.37,0.5,1,0,1.7,0.9,1,1,30305.0,32886,6.27,0.1563,2.74,1.71,False,O,▲,32442,▲,O,X,11.582857142857142,-1.7957142857142858,8.0,5,48.4,31.3,1.9836065573770492,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,14,517685,14.0,51.8,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),4,9,20260114,20260114,25.99,9.61,-2.37,-11.98
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,89600,10322.97,0.0,ATTACK,True,True,False,89600,82500,103800,114180.00000000001,68.0,76.9,65.8,62.7,62.7,66.4,73.0,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,12.42,41.55,-0.92,-14.27,-6.4,0,1.0,0.79,0.65,1.0,0.27,1.0,0.28,69.6,74.8,12.03,25.58,0,0,2.99,6.67,17.12,11.72,2.75,1,0,1.57,0.93,1,1,76780.0,87335,2.59,0.068,1.98,0.02,False,O,▲,87559,▲,O,X,9.034561403508773,22.407894736842106,4.0,6,52.3,27.2,2.0,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,10,935000,10.0,93.5,72.6,72.3,72.9,🔥 과열,1.자동차·모빌리티(+22.2%) / 2.반도체(+21.5%) / 3.철강·금속(+20.0%) / 4.조선·기계·설비(+17.1%) / 5.IT/전기전자(+15.7%),4,10,20260114,20260114,25.99,9.61,11.72,-14.27
