종목코드,종목명,시장,종가
395400,SK리츠,KOSPI,5790
302440,SK바이오사이언스,KOSPI,48200
326030,SK바이오팜,KOSPI,124600
402340,SK스퀘어,KOSPI,368000
361610,SK아이이테크놀로지,KOSPI,25050
100090,SK오션플랜트,KOSPI,20250
03473K,SK우,KOSPI,193100
096770,SK이노베이션,KOSPI,101200
096775,SK이노베이션우,KOSPI,70400
475150,SK이터닉스,KOSPI,20700
001510,SK증권,KOSPI,643
001515,SK증권우,KOSPI,2490
285130,SK케미칼,KOSPI,65500
28513K,SK케미칼우,KOSPI,28500
017670,SK텔레콤,KOSPI,53500
000660,SK하이닉스,KOSPI,651000
003570,SNT다이내믹스,KOSPI,46600
064960,SNT모티브,KOSPI,34500
100840,SNT에너지,KOSPI,36600
036530,SNT홀딩스,KOSPI,54200
005610,SPC삼립,KOSPI,51900
011810,STX,KOSPI,3530
465770,STX그린로지스,KOSPI,5660
077970,STX엔진,KOSPI,34000
002820,SUN&L,KOSPI,2635
084870,TBH글로벌,KOSPI,1210
002710,TCC스틸,KOSPI,13920
069260,TKG휴켐스,KOSPI,18940
007980,TP,KOSPI,1886
002900,TYM,KOSPI,6290
024070,WISCOM,KOSPI,1878
037270,YG PLUS,KOSPI,7270
139130,iM금융지주,KOSPI,15550
000500,가온전선,KOSPI,82400
000860,강남제비스코,KOSPI,12850
035250,강원랜드,KOSPI,18950
011420,갤럭시아에스엠,KOSPI,1912
002100,경농,KOSPI,9310
009450,경동나비엔,KOSPI,55500
267290,경동도시가스,KOSPI,20600
012320,경동인베스트,KOSPI,51900
000050,경방,KOSPI,9360
214390,경보제약,KOSPI,5770
012610,경인양행,KOSPI,4875
009140,경인전자,KOSPI,20500
013580,계룡건설,KOSPI,20350
012200,계양전기,KOSPI,6630
012205,계양전기우,KOSPI,12480
002140,고려산업,KOSPI,2540
010130,고려아연,KOSPI,1316000
002240,고려제강,KOSPI,21400
009290,광동제약,KOSPI,5860
017040,광명전기,KOSPI,1234
017900,광전자,KOSPI,1802
037710,광주신세계,KOSPI,31650
030610,교보증권,KOSPI,9470
339770,교촌에프앤비,KOSPI,4340
007690,국도화학,KOSPI,32700
001140,국보,KOSPI,2110
002720,국제약품,KOSPI,4300
083420,그린케미칼,KOSPI,6560
014530,극동유화,KOSPI,3250
014280,금강공업,KOSPI,6060
014285,금강공업우,KOSPI,10010
008870,금비,KOSPI,51700
001570,금양,KOSPI,9900
002990,금호건설,KOSPI,3990
002995,금호건설우,KOSPI,20500
011780,금호석유화학,KOSPI,120700
011785,금호석유화학우,KOSPI,61100
214330,금호에이치티,KOSPI,532
001210,금호전기,KOSPI,521
073240,금호타이어,KOSPI,5860
092440,기신정기,KOSPI,2315
000270,기아,KOSPI,121800
024110,기업은행,KOSPI,20950
013700,까뮤이앤씨,KOSPI,1234
004540,깨끗한나라,KOSPI,1901
004545,깨끗한나라우,KOSPI,11870
001260,남광토건,KOSPI,8290
008350,남선알미늄,KOSPI,1282
008355,남선알미우,KOSPI,18000
004270,남성,KOSPI,878
003920,남양유업,KOSPI,50100
003925,남양유업우,KOSPI,34000
025860,남해화학,KOSPI,6660
005720,넥센,KOSPI,6060
005725,넥센우,KOSPI,4495
002350,넥센타이어,KOSPI,7530
002355,넥센타이어1우B,KOSPI,3750
092790,넥스틸,KOSPI,9110
251270,넷마블,KOSPI,48250
090350,노루페인트,KOSPI,8500
090355,노루페인트우,KOSPI,13620
000320,노루홀딩스,KOSPI,21050
000325,노루홀딩스우,KOSPI,30550
006280,녹십자,KOSPI,159000
005250,녹십자홀딩스,KOSPI,15920
005257,녹십자홀딩스2우,KOSPI,26350
004370,농심,KOSPI,432500
072710,농심홀딩스,KOSPI,90500
058730,다스코,KOSPI,3345
030210,다올투자증권,KOSPI,3510
023590,다우기술,KOSPI,38850
145210,다이나믹디자인,KOSPI,712
483650,달바글로벌,KOSPI,147500
019680,대교,KOSPI,1896
019685,대교우B,KOSPI,1235
006370,대구백화점,KOSPI,5510
008060,대덕,KOSPI,10470
00806K,대덕1우,KOSPI,9170
353200,대덕전자,KOSPI,47100
35320K,대덕전자1우,KOSPI,14640
000490,대동,KOSPI,9690
008110,대동전자,KOSPI,15040
005750,대림바스,KOSPI,4710
006570,대림통상,KOSPI,2240
001680,대상,KOSPI,21050
001685,대상우,KOSPI,17040
084690,대상홀딩스,KOSPI,9800
084695,대상홀딩스우,KOSPI,13710
128820,대성산업,KOSPI,7180
117580,대성에너지,KOSPI,8040
016710,대성홀딩스,KOSPI,8610
0030R0,대신밸류리츠,KOSPI,4510
003540,대신증권,KOSPI,27000
003547,대신증권2우B,KOSPI,20250
003545,대신증권우,KOSPI,21000
009190,대양금속,KOSPI,1296
014160,대영포장,KOSPI,1073
047040,대우건설,KOSPI,3820
003090,대웅,KOSPI,22050
069620,대웅제약,KOSPI,172300
000430,대원강업,KOSPI,3865
006340,대원전선,KOSPI,3720
006345,대원전선우,KOSPI,3820
003220,대원제약,KOSPI,11950
024890,대원화성,KOSPI,725
002880,대유에이텍,KOSPI,1085
012800,대창,KOSPI,1278
015230,대창단조,KOSPI,6310
001070,대한방직,KOSPI,6420
006650,대한유화,KOSPI,144800
001440,대한전선,KOSPI,22900
084010,대한제강,KOSPI,19270
001790,대한제당,KOSPI,2825
001795,대한제당우,KOSPI,2535
001130,대한제분,KOSPI,146100
439260,대한조선,KOSPI,67000
003490,대한항공,KOSPI,22550
003495,대한항공우,KOSPI,23850
005880,대한해운,KOSPI,1757
003830,대한화섬,KOSPI,117200
016090,대현,KOSPI,1700
069460,대호에이엘,KOSPI,1400
475560,더본코리아,KOSPI,24200
192080,더블유게임즈,KOSPI,53600
012510,더존비즈온,KOSPI,85600
004830,덕성,KOSPI,4875
004835,덕성우,KOSPI,7380
145720,덴티움,KOSPI,46200
002150,도화엔지니어링,KOSPI,6380
460850,동국씨엠,KOSPI,5320
460860,동국제강,KOSPI,8240
001230,동국홀딩스,KOSPI,7450
023450,동남합성,KOSPI,33750
004140,동방,KOSPI,2555
007590,동방아그로,KOSPI,6000
005960,동부건설,KOSPI,5630
005965,동부건설우,KOSPI,24550
026960,동서,KOSPI,26850
002210,동성제약,KOSPI,973
102260,동성케미컬,KOSPI,4250
000640,동아쏘시오홀딩스,KOSPI,109600
170900,동아에스티,KOSPI,52500
028100,동아지질,KOSPI,17250
001520,동양,KOSPI,843
001527,동양2우B,KOSPI,8760
084670,동양고속,KOSPI,73200
082640,동양생명,KOSPI,6570
001525,동양우,KOSPI,5600
018500,동원금속,KOSPI,1390
006040,동원산업,KOSPI,41900
030720,동원수산,KOSPI,6080
014820,동원시스템즈,KOSPI,25050
014825,동원시스템즈우,KOSPI,17980
111380,동인기연,KOSPI,13730
163560,동일고무벨트,KOSPI,6870
004890,동일산업,KOSPI,39200
002690,동일제강,KOSPI,1630
000020,동화약품,KOSPI,6250
000150,두산,KOSPI,781000
000157,두산2우B,KOSPI,433500
454910,두산로보틱스,KOSPI,78000
241560,두산밥캣,KOSPI,57700
034020,두산에너빌리티,KOSPI,75300
000155,두산우,KOSPI,470000
336260,두산퓨얼셀,KOSPI,28850
33626K,두산퓨얼셀1우,KOSPI,6860
33626L,두산퓨얼셀2우B,KOSPI,10170
016740,두올,KOSPI,3650
192650,드림텍,KOSPI,7060
024090,디씨엠,KOSPI,12500
003160,디아이,KOSPI,21350
092200,디아이씨,KOSPI,14420
377190,디앤디플랫폼리츠,KOSPI,3380
013570,디와이,KOSPI,4670
024900,디와이덕양,KOSPI,2080
210540,디와이파워,KOSPI,13430
032350,롯데관광개발,KOSPI,23250
089860,롯데렌탈,KOSPI,31500
330590,롯데리츠,KOSPI,3960
000400,롯데손해보험,KOSPI,1739
023530,롯데쇼핑,KOSPI,72500
020150,롯데에너지머티리얼즈,KOSPI,30550
280360,롯데웰푸드,KOSPI,114600
286940,롯데이노베이트,KOSPI,19360
004000,롯데정밀화학,KOSPI,44550
004990,롯데지주,KOSPI,26450
00499K,롯데지주우,KOSPI,27200
005300,롯데칠성,KOSPI,139200
005305,롯데칠성우,KOSPI,80000
011170,롯데케미칼,KOSPI,70300
071840,롯데하이마트,KOSPI,7550
027740,마니커,KOSPI,784
357430,마스턴프리미어리츠,KOSPI,1647
001080,만호제강,KOSPI,43700
088980,맥쿼리인프라,KOSPI,11250
094800,맵스리얼티,KOSPI,5090
138040,메리츠금융지주,KOSPI,113100
090370,메타랩스,KOSPI,1645
118000,메타케어,KOSPI,305
017180,명문제약,KOSPI,1850
009900,명신산업,KOSPI,8970
317450,명인제약,KOSPI,68900
012690,모나리자,KOSPI,2130
005360,모나미,KOSPI,1954
070960,모나용평,KOSPI,3305
009680,모토닉,KOSPI,10400
009580,무림P&P,KOSPI,2530
009200,무림페이퍼,KOSPI,2010
033920,무학,KOSPI,9450
008420,문배철강,KOSPI,2090
025560,미래산업,KOSPI,13780
007120,미래아이앤지,KOSPI,920
396690,미래에셋글로벌리츠,KOSPI,2580
357250,미래에셋맵스리츠,KOSPI,2625
085620,미래에셋생명,KOSPI,9380
006800,미래에셋증권,KOSPI,23350
00680K,미래에셋증권2우B,KOSPI,11250
006805,미래에셋증권우,KOSPI,14700
081660,미스토홀딩스,KOSPI,42700
002840,미원상사,KOSPI,150300
268280,미원에스씨,KOSPI,140300
107590,미원홀딩스,KOSPI,67500
134380,미원화학,KOSPI,92700
003650,미창석유,KOSPI,121700
377740,바이오노트,KOSPI,5470
003610,방림,KOSPI,5720
035150,백산,KOSPI,13060
002410,범양건영,KOSPI,1935
007210,벽산,KOSPI,1742
002760,보락,KOSPI,1047
003850,보령,KOSPI,9010
000890,보해양조,KOSPI,426
003000,부광약품,KOSPI,3785
001270,부국증권,KOSPI,56000
001275,부국증권우,KOSPI,28900
026940,부국철강,KOSPI,2075
011390,부산산업,KOSPI,77700
005030,부산주공,KOSPI,486
006740,블루산업개발,KOSPI,789
002070,비비안,KOSPI,627
100220,비상교육,KOSPI,4895
090460,비에이치,KOSPI,16100
005180,빙그레,KOSPI,74500
003960,사조대림,KOSPI,37250
008040,사조동아원,KOSPI,1105
007160,사조산업,KOSPI,54100
014710,사조씨푸드,KOSPI,9210
006090,사조오양,KOSPI,9050
062040,산일전기,KOSPI,130100
001470,삼부토건,KOSPI,347
028050,삼성E&A,KOSPI,24050
448730,삼성FN리츠,KOSPI,4710
006400,삼성SDI,KOSPI,269500
006405,삼성SDI우,KOSPI,160600
006660,삼성공조,KOSPI,14190
028260,삼성물산,KOSPI,239500
02826K,삼성물산우B,KOSPI,145000
207940,삼성바이오로직스,KOSPI,1695000
032830,삼성생명,KOSPI,157600
018260,삼성에스디에스,KOSPI,171500
0126Z0,삼성에피스홀딩스,KOSPI,743000
009150,삼성전기,KOSPI,255000
009155,삼성전기우,KOSPI,116000
005930,삼성전자,KOSPI,119900
005935,삼성전자우,KOSPI,89200
001360,삼성제약,KOSPI,1530
010140,삼성중공업,KOSPI,24100
016360,삼성증권,KOSPI,75400
068290,삼성출판사,KOSPI,11040
029780,삼성카드,KOSPI,55900
000810,삼성화재,KOSPI,497000
000815,삼성화재우,KOSPI,377500
006110,삼아알미늄,KOSPI,23800
0120G0,삼양바이오팜,KOSPI,52500
145990,삼양사,KOSPI,47400
145995,삼양사우,KOSPI,36800
003230,삼양식품,KOSPI,1231000
002170,삼양통상,KOSPI,55800
272550,삼양패키징,KOSPI,13610
000070,삼양홀딩스,KOSPI,57600
003720,삼영,KOSPI,6160
002810,삼영무역,KOSPI,16030
005680,삼영전자,KOSPI,10540
023000,삼원강재,KOSPI,2400
004380,삼익THK,KOSPI,9960
002450,삼익악기,KOSPI,1240
004440,삼일씨엔에스,KOSPI,5990
000520,삼일제약,KOSPI,9690
009770,삼정펄프,KOSPI,31100
005500,삼진제약,KOSPI,19750
004690,삼천리,KOSPI,128500
010960,삼호개발,KOSPI,3610
004450,삼화왕관,KOSPI,29300
009470,삼화전기,KOSPI,29250
011230,삼화전자,KOSPI,2725
001820,삼화콘덴서,KOSPI,29250
000390,삼화페인트,KOSPI,7760
001290,상상인증권,KOSPI,633
041650,상신브레이크,KOSPI,2705
075180,새론오토모티브,KOSPI,3370
007540,샘표,KOSPI,48900
248170,샘표식품,KOSPI,28400
007860,서연,KOSPI,9650
200880,서연이화,KOSPI,13000
017390,서울가스,KOSPI,62700
031210,서울보증보험,KOSPI,49750
004410,서울식품,KOSPI,149
004415,서울식품우,KOSPI,1340
021050,서원,KOSPI,1101
008490,서흥,KOSPI,21650
007610,선도전기,KOSPI,3000
136490,선진,KOSPI,9700
014910,성문전자,KOSPI,1518
014915,성문전자우,KOSPI,6350
004980,성신양회,KOSPI,9500
004985,성신양회우,KOSPI,11800
011300,성안머티리얼스,KOSPI,350
000180,성창기업지주,KOSPI,1511
002420,세기상사,KOSPI,5380
004360,세방,KOSPI,14420
004365,세방우,KOSPI,9270
004490,세방전지,KOSPI,62800
001430,세아베스틸지주,KOSPI,50200
306200,세아제강,KOSPI,117300
003030,세아제강지주,KOSPI,128100
019440,세아특수강,KOSPI,16760
058650,세아홀딩스,KOSPI,144000
013000,세우글로벌,KOSPI,1186
021820,세원정공,KOSPI,11700
067830,세이브존I&C,KOSPI,3220
075580,세진중공업,KOSPI,17400
068270,셀트리온,KOSPI,181000
336370,솔루스첨단소재,KOSPI,7300
33637K,솔루스첨단소재1우,KOSPI,1990
33637L,솔루스첨단소재2우B,KOSPI,3615
248070,솔루엠,KOSPI,16590
004430,송원산업,KOSPI,9050
017550,수산세보틱스,KOSPI,1646
126720,수산인더스트리,KOSPI,21150
053210,스카이라이프,KOSPI,5030
204210,스타에스엠리츠,KOSPI,2035
026890,스틱인베스트먼트,KOSPI,9380
134790,시디즈,KOSPI,21400
462870,시프트업,KOSPI,35500
016590,신대양제지,KOSPI,13110
029530,신도리코,KOSPI,48600
004970,신라교역,KOSPI,9200
011930,신성이엔지,KOSPI,1589
004170,신세계,KOSPI,247000
035510,신세계 I&C,KOSPI,16220
031430,신세계인터내셔날,KOSPI,10950
031440,신세계푸드,KOSPI,47900
006880,신송홀딩스,KOSPI,6890
005800,신영와코루,KOSPI,16500
001720,신영증권,KOSPI,134100
009270,신원,KOSPI,1532
002700,신일전자,KOSPI,1308
002870,신풍,KOSPI,1126
019170,신풍제약,KOSPI,14040
019175,신풍제약우,KOSPI,23500
481850,신한글로벌액티브리츠,KOSPI,1286
404990,신한서부티엔디리츠,KOSPI,3595
293940,신한알파리츠,KOSPI,5590
055550,신한지주,KOSPI,76900
004080,신흥,KOSPI,13990
004770,써니전자,KOSPI,1560
403550,쏘카,KOSPI,11470
004920,씨아이테크,KOSPI,1069
112610,씨에스윈드,KOSPI,41600
480370,씨케이솔루션,KOSPI,8420
308170,씨티알모빌리티,KOSPI,6820
008700,아남전자,KOSPI,1318
090430,아모레퍼시픽,KOSPI,119500
090435,아모레퍼시픽우,KOSPI,43750
002790,아모레퍼시픽홀딩스,KOSPI,26850
00279K,아모레퍼시픽홀딩스3우C,KOSPI,21650
002795,아모레퍼시픽홀딩스우,KOSPI,11990
002030,아세아,KOSPI,326500
183190,아세아시멘트,KOSPI,12020
002310,아세아제지,KOSPI,7970
012170,아센디오,KOSPI,1691
267850,아시아나IDT,KOSPI,11380
020560,아시아나항공,KOSPI,7860
122900,아이마켓코리아,KOSPI,7880
010780,아이에스동서,KOSPI,23350
031820,아이티센씨티에스,KOSPI,592
139990,아주스틸,KOSPI,3335
009320,아진전자부품,KOSPI,920
001780,알루코,KOSPI,2125
018250,애경산업,KOSPI,13140
161000,애경케미칼,KOSPI,9500
011090,에넥스,KOSPI,546
137310,에스디바이오센서,KOSPI,8900
005850,에스엘,KOSPI,42850
010580,에스엠벡셀,KOSPI,2345
012750,에스원,KOSPI,72100
023960,에쓰씨엔지니어링,KOSPI,1300
298690,에어부산,KOSPI,1719
140910,에이리츠,KOSPI,3130
078520,에이블씨엔씨,KOSPI,10470
015260,에이엔피,KOSPI,430
007460,에이프로젠,KOSPI,697
003060,에이프로젠바이오로직스,KOSPI,519
244920,에이플러스에셋,KOSPI,8940
278470,에이피알,KOSPI,231000
450080,에코프로머티,KOSPI,52100
019490,엑시큐어하이트론,KOSPI,541
036570,엔씨소프트,KOSPI,201500
085310,엔케이,KOSPI,1167
900140,엘브이엠씨홀딩스,KOSPI,1600
066970,엘앤에프,KOSPI,95200
097520,엠씨넥스,KOSPI,28850
484870,엠앤씨솔루션,KOSPI,142800
014440,영보화학,KOSPI,4830
111770,영원무역,KOSPI,81800
009970,영원무역홀딩스,KOSPI,191500
003520,영진약품,KOSPI,2000
000670,영풍,KOSPI,47500
012280,영화금속,KOSPI,950
012160,영흥,KOSPI,489
007310,오뚜기,KOSPI,385000
002630,오리엔트바이오,KOSPI,601
271560,오리온,KOSPI,105700
001800,오리온홀딩스,KOSPI,20650
005320,온타이드,KOSPI,456
011690,와이투솔루션,KOSPI,4145
316140,우리금융지주,KOSPI,28000
006980,우성,KOSPI,16050
017370,우신시스템,KOSPI,6200
105840,우진,KOSPI,17070
010400,우진아이엔에스,KOSPI,4020
049800,우진플라임,KOSPI,1910
016880,웅진,KOSPI,2340
095720,웅진씽크빅,KOSPI,1278
005820,원림,KOSPI,14900
010600,웰바이오텍,KOSPI,545
008600,윌비스,KOSPI,321
033270,유나이티드제약,KOSPI,19070
014830,유니드,KOSPI,67200
446070,유니드비티플러스,KOSPI,3445
000910,유니온,KOSPI,4180
047400,유니온머티리얼,KOSPI,1336
011330,유니켐,KOSPI,1264
077500,유니퀘스트,KOSPI,6600
002920,유성기업,KOSPI,2220
000700,유수홀딩스,KOSPI,5820
003470,유안타증권,KOSPI,3690
003475,유안타증권우,KOSPI,3745
072130,유엔젤,KOSPI,4555
000220,유유제약,KOSPI,4515
000225,유유제약1우,KOSPI,5190
000227,유유제약2우B,KOSPI,11180
001200,유진투자증권,KOSPI,3440
000100,유한양행,KOSPI,112400
000105,유한양행우,KOSPI,101300
003460,유화증권,KOSPI,2725
003465,유화증권우,KOSPI,2745
008730,율촌화학,KOSPI,25800
008250,이건산업,KOSPI,4690
025820,이구산업,KOSPI,5570
214320,이노션,KOSPI,18460
088260,이리츠코크렙,KOSPI,4600
139480,이마트,KOSPI,81300
457190,이수스페셜티케미컬,KOSPI,59200
007660,이수페타시스,KOSPI,119200
005950,이수화학,KOSPI,8260
015020,이스타코,KOSPI,592
074610,이엔플러스,KOSPI,5110
102460,이연제약,KOSPI,10780
084680,이월드,KOSPI,1451
350520,이지스레지던스리츠,KOSPI,3800
334890,이지스밸류플러스리츠,KOSPI,4165
000760,이화산업,KOSPI,14220
014990,인디에프,KOSPI,870
101140,인바이오젠,KOSPI,10490
006490,인스코비,KOSPI,633
023800,인지컨트롤스,KOSPI,6410
034590,인천도시가스,KOSPI,25450
129260,인터지스,KOSPI,2400
023810,인팩,KOSPI,8960
249420,일동제약,KOSPI,38500
000230,일동홀딩스,KOSPI,13290
013360,일성건설,KOSPI,2220
003120,일성아이에스,KOSPI,21800
003200,일신방직,KOSPI,12420
007110,일신석재,KOSPI,1656
007570,일양약품,KOSPI,13050
007575,일양약품우,KOSPI,12980
008500,일정실업,KOSPI,3070
081000,일진다이아,KOSPI,12010
020760,일진디스플,KOSPI,902
103590,일진전기,KOSPI,54400
271940,일진하이솔루스,KOSPI,13400
015860,일진홀딩스,KOSPI,6740
226320,잇츠한불,KOSPI,11120
317400,자이에스앤디,KOSPI,4400
033240,자화전자,KOSPI,25700
000950,전방,KOSPI,35350
079900,전진건설로봇,KOSPI,47950
348950,제이알글로벌리츠,KOSPI,2800
194370,제이에스코퍼레이션,KOSPI,12820
030000,제일기획,KOSPI,21000
271980,제일약품,KOSPI,15150
001560,제일연마,KOSPI,9980
002620,제일파마홀딩스,KOSPI,8040
006220,제주은행,KOSPI,11250
089590,제주항공,KOSPI,5410
004910,조광페인트,KOSPI,5040
004700,조광피혁,KOSPI,65500
001550,조비,KOSPI,11780
462520,조선내화,KOSPI,14100
120030,조선선재,KOSPI,96100
018470,조일알미늄,KOSPI,1301
002600,조흥,KOSPI,160000
185750,종근당,KOSPI,82900
063160,종근당바이오,KOSPI,20350
001630,종근당홀딩스,KOSPI,46250
109070,주성코퍼레이션,KOSPI,792
044380,주연테크,KOSPI,431
013890,지누스,KOSPI,13000
013870,지엠비코리아,KOSPI,4000
071320,지역난방공사,KOSPI,96400
088790,진도,KOSPI,2000
003780,진양산업,KOSPI,6740
010640,진양폴리,KOSPI,3545
100250,진양홀딩스,KOSPI,3180
051630,진양화학,KOSPI,2700
272450,진에어,KOSPI,6930
011000,진원생명과학,KOSPI,1959
002780,진흥기업,KOSPI,744
002787,진흥기업2우B,KOSPI,8390
002785,진흥기업우B,KOSPI,3690
025620,차AI헬스케어,KOSPI,10660
009310,참엔지니어링,KOSPI,1106
000650,천일고속,KOSPI,352500
033250,체시스,KOSPI,1007
035720,카카오,KOSPI,60100
323410,카카오뱅크,KOSPI,21600
377300,카카오페이,KOSPI,49100
006380,카프로,KOSPI,3660
001620,케이비아이동국실업,KOSPI,492
029460,케이씨,KOSPI,25500
281820,케이씨텍,KOSPI,39650
381970,케이카,KOSPI,16030
145270,케이탑리츠,KOSPI,928
417310,코람코더원리츠,KOSPI,8690
357120,코람코라이프인프라리츠,KOSPI,4410
007815,코리아써우,KOSPI,14000
007810,코리아써키트,KOSPI,48300
00781K,코리아써키트2우B,KOSPI,10500
003690,코리안리,KOSPI,11540
192820,코스맥스,KOSPI,163000
044820,코스맥스비티아이,KOSPI,13570
005070,코스모신소재,KOSPI,43300
005420,코스모화학,KOSPI,14350
071950,코아스,KOSPI,3570
002020,코오롱,KOSPI,50000
