시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,대한전선,001440,절연선 및 케이블 제조업,56300,18878.26,104969.8,1887826030175.0,88.9,94.1,46.2,80.95,0,0,0,9.96,37.82,33.73,96.51,91.5,107.75,89.31,69.67,68.46,0.0,0.0,1,111.44,12.0,38.49,1,0,2.33,0.9,0,0,0,,1,1,40827.5,38107,47.74,0.3064,2.58,2.24,False,O,▲,48382,▲,O,X,0.98,250,0,1,1,1,40450.0,34350.0,59400.0,68700.0,80600.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.08,4.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,6.09,14.922542372881358,10.0,82.6,OK,79.5,79.5,6,1,93.5,84.3,82.6,87.6,87.6,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,대원전선,006340,절연선 및 케이블 제조업,15050,12718.88,11801.4,1271887928065.0,94.0,98.6,104.61,151.69,0,0,0,14.97,84.89,128.03,188.31,304.03,253.7,181.11,282.2,214.41,0.0,0.0,1,141.35,12.0,22.81,1,0,6.22,0.87,0,0,0,,1,1,10121.0,7783,93.36,0.8994,2.64,2.68,False,O,▲,10946,▲,O,X,-0.92,250,0,1,1,1,7720.0,6560.0,16580.0,20200.0,24750.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,15.03,5.0,7.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,절연선 및 케이블 제조업,기타,6.09,14.922542372881358,10.0,72.0,OK,43.529026634692144,43.529026634692144,6,1,93.0,44.4,72.0,69.4,69.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,SK하이닉스,000660,반도체 제조업,1286000,43553.26,9165352.4,4355325578994.0,87.1,75.9,14.16,48.8,0,0,0,-0.54,4.98,11.34,54.94,41.47,119.45,47.74,19.64,80.16,0.028,0.028,1,48.47,8.4,30.35,1,0,0.96,0.91,794748,-118312,676436,,1,1,1149500.0,979654,31.27,-0.1133,0.86,-0.28,False,O,▲,1317926,▲,X,X,1.47,250,0,1,1,1,1286000.0,1174000.0,1328000.0,1402000.0,1475000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.71,4.0,0.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,반도체 제조업,반도체,12.862758620689654,51.98689655172414,1.0,19.0,OK,40.074991904090076,40.074991904090076,2,0,86.5,47.4,19.0,57.4,57.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,삼성전기,009150,전자부품 제조업,832000,7645.53,621451.6,764553041500.0,86.4,82.4,26.33,83.96,0,0,0,0.6,7.49,30.2,99.52,198.21,248.12,92.32,176.38,208.83,0.019,0.019,1,217.59,10.5,48.44,1,0,0.9,0.9,57408,-9984,47424,,1,1,705600.0,475618,74.93,-0.2758,1.26,1.35,False,O,▲,866919,▲,X,X,0.24,250,0,1,1,1,692000.0,606000.0,877000.0,936000.0,1042000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,12.43,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,전자부품 제조업,IT/전기전자,2.6085714285714285,24.04967032967033,7.0,68.7,OK,53.404261494599915,53.404261494599915,2,0,79.8,54.6,68.7,67.5,67.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,산일전기,062040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",266000,6603.62,81438.2,660362028750.0,88.8,81.4,40.78,79.33,0,0,0,20.36,25.77,40.74,100.75,80.34,58.33,93.55,58.51,19.04,0.0,0.0,1,85.98,12.0,43.74,1,0,1.16,0.9,0,0,0,,1,1,196420.0,171795,54.84,-0.066,3.76,1.73,False,O,▲,238533,▲,O,X,0.68,250,0,1,1,1,198400.0,168600.0,281500.0,324500.0,378500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,13.31875,35.520625,2.0,78.3,OK,63.03034274895905,63.03034274895905,4,1,83.0,74.0,78.3,78.5,78.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,SK스퀘어,402340,기타 금융업,841000,5309.2,1109770.0,530920383000.0,96.3,84.6,26.51,67.45,0,0,0,1.33,15.52,21.88,79.13,47.54,206.93,71.93,25.71,167.64,0.008,0.008,1,51.92,10.3,44.27,1,0,0.81,0.91,0,0,0,,1,1,729050.0,589198,42.74,0.0941,1.1,1.13,False,O,▲,820916,▲,O,X,1.81,250,0,1,1,1,698000.0,616000.0,877000.0,991000.0,1135000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.75,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,금융,6.2515,21.070500000000003,8.0,42.7,OK,59.23381669296998,59.23381669296998,4,1,78.8,61.5,42.7,64.7,64.7,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,현대로템,064350,철도장비 제조업,268500,4019.96,293047.1,401995538000.0,86.3,81.8,20.27,33.73,0,0,0,1.7,14.01,24.88,33.25,16.49,16.74,26.05,-5.34,-22.55,0.015,0.015,1,21.23,10.4,7.52,1,0,1.24,0.84,98003,1343,99346,,1,1,225150.0,217444,23.48,0.1927,1.6,0.66,False,O,▲,249562,▲,O,X,-0.95,250,0,1,1,1,234500.0,208500.0,282000.0,313500.0,353500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.09,4.0,1.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,철도장비 제조업,기타,6.09,14.922542372881358,10.0,53.8,OK,85.5,85.5,6,1,83.1,90.4,53.8,80.2,80.2,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSDAQ,제일일렉트릭,199820,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",17260,3623.15,3835.2,362315213205.0,95.5,98.6,49.33,70.14,0,0,0,3.73,50.35,53.97,71.23,68.55,57.34,64.03,46.72,18.05,0.202,0.202,0,-1.67,12.0,11.53,1,0,5.7,0.75,0,0,0,,1,1,13382.0,13432,28.49,0.7532,8.67,1.43,False,O,▲,13789,▲,O,X,1.5,250,0,1,1,1,12140.0,10310.0,19800.0,22950.0,27000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.07,6.0,4.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,13.31875,35.520625,2.0,21.4,OK,45.5,45.5,6,1,91.2,31.8,21.4,53.5,53.5,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열]
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",278000,3242.4,417000.0,324239792250.0,96.6,87.4,40.93,82.83,0,0,0,1.83,28.11,47.4,83.14,145.58,189.58,75.94,123.75,150.29,0.009,0.009,1,195.58,12.0,23.71,1,0,1.3,0.96,0,0,0,,1,1,226140.0,171967,61.66,0.4426,0.96,0.16,False,O,▲,257252,▲,O,X,1.83,250,0,1,1,1,207000.0,179800.0,283500.0,332500.0,394500.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.14,4.0,2.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,13.31875,35.520625,2.0,27.8,OK,63.35519591339795,63.35519591339795,6,1,85.6,74.0,27.8,69.4,69.4,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,HD현대중공업,329180,선박 및 보트 건조업,690000,2802.01,718984.4,280201230500.0,91.5,91.2,27.82,65.37,0,0,0,3.45,7.64,45.42,52.82,17.35,13.67,45.62,-4.48,-25.62,0.0,0.0,1,23.36,9.5,10.34,1,0,1.24,0.93,4795,8905,13700,,1,1,575750.0,549717,25.52,0.0173,1.27,0.86,False,O,▲,683244,▲,O,X,-1.2,249,0,1,1,1,567000.0,502000.0,710000.0,787000.0,885000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.46,4.0,2.2,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,선박 및 보트 건조업,조선·기계·설비,9.004166666666666,26.64402777777778,5.0,44.2,OK,34.386333441617936,34.386333441617936,6,1,84.4,38.2,44.2,57.9,57.9,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,[RSI극단: RSI 85+ 극단과열]
