시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2
KOSDAQ,앱클론,174900,기타,39350,257.49,7513.1,81.0,80.7,43.76,915.0764,221.90863,1.58,30.95,52.22,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",28200,26200,30550,33150
KOSPI,삼성화재,000810,기타,486000,249.53,223614.2,47.4,50.4,1.97,-1663.891,957.95219,0.51,3.62,-6.9,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",486000,452000,527000,571000
KOSPI,삼성증권,016360,기타,80400,224.36,71797.2,57.0,57.2,3.03,-109.0401,123.99158,0.62,3.34,-3.48,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",80400,74700,87100,94400
KOSDAQ,파두,440110,기타,24850,223.26,12288.7,49.5,56.7,0.76,-351.8539,181.89507,1.03,9.47,-7.1,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",24850,23100,26950,29200
KOSPI,현대차2우B,005387,기타,199900,221.32,69892.9,50.1,48.3,-1.37,-1863.2205,358.62414,0.62,-0.55,-3.2,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",199900,189800,212000,225000
KOSPI,LG이노텍,011070,기타,242500,214.88,57392.7,37.8,59.9,0.38,-2876.9299,602.696,0.45,0.83,-3.77,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",242500,225500,263000,285000
KOSPI,대원전선,006340,기타,3780,198.45,2886.2,47.2,51.5,-0.94,-36.4121,10.24204,0.39,13.17,-4.42,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 에너지응축(Sqz)",3780,3515,4100,4440
KOSDAQ,서진시스템,178320,기타,24600,193.07,13845.4,44.8,55.2,-0.59,-107.5911,115.06354,1.53,9.33,-0.2,6,★,"MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 과열X",24600,22900,26650,28900
KOSPI,삼영,003720,기타,7110,188.78,2417.4,76.6,87.2,25.1,134.414,15.28655,0.94,7.24,29.98,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",5850,5440,6350,6880
KOSPI,삼성전기우,009155,기타,121800,176.02,3540.7,66.5,69.7,18.35,918.6827,1293.5681,3.82,22.91,17.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",106000,98600,114900,124600
KOSPI,현대차우,005385,기타,197100,164.93,46005.0,48.8,46.4,-1.31,-1797.869,362.86949,0.62,0.51,-3.14,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",197100,187000,209000,222500
KOSPI,디아이씨,092200,기타,6510,162.24,2531.6,50.3,66.8,2.57,-6.1828,-35.60228,0.38,-5.24,-0.91,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",6510,6050,7060,7650
KOSPI,STX엔진,077970,기타,32300,155.3,12967.8,47.3,25.8,-0.37,163.3249,155.59492,1.09,8.03,0.62,6,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, 과열X",32300,30050,35000,37950
KOSPI,HL만도,204320,기타,42350,154.47,19886.3,70.3,81.1,11.05,460.4395,79.16317,1.05,8.87,13.24,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",39300,36550,42600,46150
KOSPI,GS건설,006360,기타,19290,123.25,16508.7,56.9,61.6,3.22,35.9299,35.54494,1.32,1.53,2.06,6,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig, 과열X",19250,18100,20650,22150
KOSPI,농심,004370,기타,447500,122.57,27219.8,57.3,73.1,1.15,849.8479,-814.20832,0.6,-4.58,3.71,6,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",447500,416000,485000,526000
KOSDAQ,비츠로셀,082920,기타,29300,121.33,6701.6,66.2,71.5,8.49,159.3952,189.44395,4.17,8.32,6.16,6,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",27800,25850,30150,32700
KOSDAQ,토모큐브,475960,기타,42900,114.45,5715.0,63.7,58.6,5.24,487.5941,46.74125,0.76,3.62,6.85,6,★,"RSI적정, MACD상승, 장기추세(120↑), 에너지응축(Sqz), MACD>Sig, 과열X",42000,39050,45500,49350
KOSPI,한솔케미칼,014680,기타,232000,110.69,26297.7,54.9,53.2,3.38,-592.4409,813.56965,0.7,4.74,3.11,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",231000,215000,250500,271500
KOSPI,BNK금융지주,138930,기타,15200,107.23,47792.6,53.4,31.5,2.47,-6.6421,16.76418,0.7,2.36,-2.69,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",15200,14290,16290,17470
KOSPI,더존비즈온,012510,기타,93300,105.66,28347.1,49.9,38.5,2.36,49.9262,-6.22962,0.36,0.0,0.21,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, 과열X",93300,86800,101100,109600
KOSPI,기업은행,024110,기타,20450,103.41,163073.6,55.6,57.1,2.14,-10.2035,10.02229,0.4,0.74,-1.45,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",20450,19500,21600,22800
KOSPI,엔케이,085310,기타,1285,100.76,1013.6,47.8,67.5,-7.75,-24.084,1.0086,0.83,-13.99,-1.0,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",1285,1195,1393,1510
KOSPI,현대오토에버,307950,기타,186000,100.39,51008.6,43.7,62.8,-2.96,-1735.2602,109.34328,0.23,-0.27,-3.07,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 에너지응축(Sqz), 과열X",186000,173000,201500,218500
KOSPI,대웅제약,069620,기타,175300,98.62,20311.3,71.5,68.1,11.33,924.2777,70.73597,0.8,3.18,7.94,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",162200,150800,175800,190600
KOSDAQ,보성파워텍,006910,기타,5260,93.05,2584.2,54.2,51.5,0.58,-33.7011,21.69755,0.66,4.57,1.35,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 과열X",5260,4890,5700,6180
KOSDAQ,플리토,300080,기타,18760,90.32,3096.4,70.5,78.4,15.77,60.9711,107.50404,1.49,14.04,6.77,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",16690,15520,18090,19610
KOSDAQ,큐라클,365270,기타,5540,83.51,1163.9,53.3,61.9,7.82,22.9908,63.69229,3.86,21.36,2.97,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5290,4920,5740,6220
KOSDAQ,삼영엠텍,054540,기타,13830,82.26,1797.9,39.5,81.8,-13.88,-514.3747,15.87264,0.25,-15.98,-9.9,6,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 에너지응축(Sqz), 과열X",13830,12860,14990,16250
KOSPI,현대백화점,069960,기타,90300,80.24,20433.8,53.4,67.1,1.13,-241.1354,-208.8506,0.69,-2.38,-2.48,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",90300,84000,97900,106100
KOSPI,F&F,383220,기타,71800,79.35,27504.5,67.4,65.2,4.22,161.4764,-266.4239,0.74,-2.31,-3.1,6,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",71000,66000,76900,83400
KOSDAQ,코세스,089890,기타,26100,67.79,4328.7,31.5,23.2,-10.29,-1031.068,38.45344,1.36,-7.77,-17.01,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",26100,24250,28300,30650
KOSDAQ,에이팩트,200470,기타,4590,63.35,1944.4,43.5,80.8,-4.11,-59.1278,21.74251,2.06,-1.08,-7.09,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",4590,4270,4975,5390
KOSPI,코오롱인더,120110,기타,40050,63.08,11021.4,60.2,68.5,2.49,-105.4492,-117.43288,0.52,-5.99,-2.67,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",40050,37250,43400,47050
KOSDAQ,에이치이엠파마,376270,기타,42900,60.1,3036.7,91.0,87.2,35.66,1248.0913,173.53232,2.18,22.75,49.22,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",32550,30300,35300,38250
KOSDAQ,LS마린솔루션,060370,기타,26750,59.62,13973.9,48.0,44.5,-1.63,-177.879,75.79525,0.4,6.57,-2.01,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",26750,24900,29000,31450
KOSDAQ,쓰리빌리언,394800,기타,11400,59.34,3616.3,63.5,66.6,9.47,-42.6228,11.59331,0.29,0.88,12.43,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",10730,9980,11630,12600
KOSDAQ,에스티아이,039440,기타,25300,55.32,4005.0,58.0,56.5,6.68,54.4156,42.97547,0.77,5.42,7.43,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig, 과열X",24450,22700,26500,28700
KOSPI,SK하이닉스,000660,기타,524000,26422.97,3814732.4,37.1,51.3,-8.81,-16773.5948,459.95674,1.0,-6.76,-15.07,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",524000,487500,568000,616000
KOSPI,두산에너빌리티,034020,기타,77700,3441.69,497716.0,47.5,40.9,-2.81,-1028.8114,413.78346,0.79,4.44,-0.89,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 과열X",77700,72300,84200,91300
KOSDAQ,에코프로,086520,기타,83500,2976.54,113373.1,40.3,46.0,-4.36,-2560.8476,630.54316,1.0,5.3,-10.79,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",83500,77700,90500,98100
KOSPI,삼성바이오로직스,207940,기타,1651000,1916.58,764263.6,12.4,0.0,-7.29,-25290.1482,-4349.70812,2.5,-8.12,-8.12,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",1651000,1580000,1736000,1829000
KOSPI,LG에너지솔루션,373220,기타,435500,1782.49,1019070.0,36.8,38.0,-4.68,-8513.4974,1784.19989,1.14,-0.46,-8.41,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",435500,405000,472000,512000
KOSDAQ,에이비엘바이오,298380,기타,173400,1461.4,95587.0,77.1,74.9,25.64,2801.9027,-941.00209,0.49,2.06,36.86,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",142200,132200,154100,167000
KOSPI,삼성SDI,006400,기타,304500,1391.98,245382.9,43.6,46.0,-2.54,-6524.1825,1548.73963,0.66,2.7,-5.29,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",304500,283000,330000,358000
KOSPI,두산,000150,기타,854000,1232.92,141113.6,37.6,39.1,-8.86,-26744.5493,1029.92945,0.98,-5.84,-15.94,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",854000,794000,926000,1003000
KOSPI,현대차,005380,기타,261500,1051.06,535441.6,42.1,48.7,-2.93,-3139.3684,338.7035,0.42,-0.95,-5.08,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",261500,247500,278500,296500
KOSPI,대덕전자,353200,기타,50600,951.44,25005.0,58.2,70.6,8.33,-268.1439,-109.9921,0.78,-3.25,-3.25,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",48100,44750,52100,56500
KOSPI,효성중공업,298040,기타,1960000,874.64,182761.1,31.4,43.8,-8.11,-57438.3668,4600.3547,0.64,-2.87,-11.71,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",1960000,1823000,2125000,2303000
KOSDAQ,디앤디파마텍,347850,기타,98600,833.23,10704.3,66.9,55.3,20.03,1368.8991,-516.30223,0.33,9.19,31.99,5,★,"정배열(단), 장기추세(120↑), 에너지응축(Sqz), MACD>Sig, 과열X",84600,78700,91700,99400
KOSPI,HD현대일렉트릭,267260,기타,797000,810.71,287295.7,39.9,41.1,-4.93,-17069.8162,2989.10635,0.46,1.79,-6.01,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",797000,741000,864000,936000
KOSPI,LS ELECTRIC,010120,기타,448500,809.54,134550.0,47.4,50.1,-3.21,-9278.3211,-56.80063,0.6,-5.58,-8.28,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",448500,417000,486000,527000
KOSDAQ,에코프로비엠,247540,기타,150000,744.52,146702.0,43.7,45.0,-1.37,-2331.6288,1012.15841,1.07,4.53,-3.41,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",150000,139500,162600,176200
KOSPI,삼성중공업,010140,기타,25350,639.79,223080.0,43.8,22.7,-5.01,-374.012,48.23875,0.47,0.0,-3.43,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",25350,23600,27500,29800
KOSPI,HD한국조선해양,009540,기타,428000,594.88,302908.9,53.5,52.5,-1.5,-1658.7847,475.7793,0.51,2.39,0.47,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 과열X",428000,398000,464000,503000
KOSPI,대한전선,001440,기타,22200,455.86,41391.3,38.5,41.3,-8.34,-647.7022,14.64076,0.27,-3.48,-13.28,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",22200,20650,24050,26100
KOSPI,SK,034730,기타,251000,439.79,181981.8,48.5,59.4,-2.33,-3067.3511,-49.57153,0.67,-3.46,-10.2,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",251000,233500,272000,295000
KOSPI,SK텔레콤,017670,기타,54100,419.41,116201.4,56.0,67.4,1.36,92.9739,28.20286,0.67,1.31,0.0,5,★,"RSI적정, MACD상승, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",54100,52500,56000,58200
KOSDAQ,비에이치아이,083650,기타,44300,406.65,13708.4,56.1,71.2,0.11,223.0142,150.21617,1.01,7.13,5.73,5,★,"RSI적정, MACD상승, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",44300,41200,48000,52100
KOSPI,한국금융지주,071050,기타,162700,401.07,90666.2,43.8,60.1,-2.75,-2020.9369,749.88382,0.72,3.5,-7.82,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",162700,151300,176400,191200
KOSPI,현대모비스,012330,기타,298000,394.67,270383.1,53.9,62.8,0.29,199.8782,327.6469,0.66,0.85,-0.67,5,★,"RSI적정, MACD상승, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",298000,284000,314500,332500
KOSDAQ,케이아이엔엑스,093320,기타,112100,367.31,5470.5,71.5,77.6,23.96,1816.0571,1522.7395,8.57,35.06,31.88,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",93100,86600,101000,109400
KOSPI,산일전기,062040,기타,139000,317.73,42318.8,38.7,41.8,-5.78,-2637.585,554.10897,0.4,-1.0,-5.63,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",139000,129300,150700,163300
KOSPI,HD현대,267250,기타,204000,314.83,161145.9,43.1,52.2,-4.11,-4023.0254,71.78125,0.69,-2.63,-9.13,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",204000,189700,221000,239500
KOSDAQ,심텍,222800,기타,53600,306.71,19786.0,37.0,60.8,-5.01,-1083.2346,266.6391,0.43,-3.25,1.13,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",53600,49850,58100,63000
KOSDAQ,강원에너지,114190,기타,15080,300.8,3939.4,32.2,56.8,-8.66,-494.6072,63.31925,0.67,-4.86,-16.91,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",15080,14020,16350,17720
KOSPI,삼성에스디에스,018260,기타,169300,300.3,131000.6,45.1,46.3,-1.62,-730.8208,256.68427,0.67,3.11,-3.42,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 과열X",169300,158700,182000,195700
KOSDAQ,씨어스테크놀로지,458870,기타,130000,273.73,16465.6,75.5,85.9,22.01,1072.2656,-430.8343,0.87,4.33,32.52,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",109700,102100,119000,129000
KOSDAQ,큐리옥스바이오시스템즈,445680,기타,90700,268.73,15497.0,69.7,61.5,20.37,1411.058,554.28503,1.01,24.59,25.62,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",77600,72200,84100,91200
KOSDAQ,퓨쳐켐,220100,기타,30750,267.03,6796.4,70.8,82.5,20.45,364.1881,-133.15944,0.55,0.49,26.28,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",26300,24450,28500,30900
KOSPI,일진전기,103590,기타,54300,239.6,25893.2,26.8,30.1,-7.86,-1528.3642,94.36627,0.36,-3.55,-11.56,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",54300,50500,58900,63800
KOSPI,현대엘리베이터,017800,기타,82000,229.73,32055.8,72.2,76.9,6.02,583.3211,43.09091,0.77,1.61,7.05,5,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",79700,74100,86400,93600
KOSPI,아모레퍼시픽,090430,기타,127500,222.55,74578.3,61.3,75.7,1.49,219.3015,-263.84656,0.49,-0.16,0.95,5,★,"RSI적정, 20선근접, 정배열(단), 자금유입(MFI), MACD>Sig, 과열X",127500,118600,138200,149800
KOSDAQ,재영솔루텍,049630,기타,1738,221.51,2031.7,59.4,88.5,6.8,-22.4773,-14.8237,0.34,-15.63,-5.29,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",1676,1559,1817,1969
KOSDAQ,우리기술투자,041190,기타,8650,218.69,7266.0,50.7,50.9,-0.06,90.7086,-3.91676,2.62,10.33,-2.7,5,★,"RSI적정, 20선근접, 거래량↑, 에너지응축(Sqz), MACD>Sig, 과열X",8650,8040,9380,10160
KOSDAQ,코리아에프티,123410,기타,7170,212.92,1996.2,81.2,87.3,17.67,105.5677,42.1832,4.72,13.45,21.11,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6280,5840,6800,7370
KOSDAQ,넥스트바이오메디컬,389650,기타,76700,189.55,6292.4,70.0,76.7,19.64,1631.4828,320.64091,1.81,19.1,23.11,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",66000,61400,71600,77600
KOSDAQ,범한퓨얼셀,382900,기타,32150,180.56,2816.7,49.0,43.1,-0.11,-367.6024,274.98304,0.84,12.41,2.72,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",32150,29900,34850,37800
KOSDAQ,오름테라퓨틱,475830,기타,59000,178.33,12483.5,70.4,68.6,10.8,-52.5809,-25.95215,0.94,4.24,9.46,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), 에너지응축(Sqz), 과열X",54800,51000,59500,64400
KOSPI,DB하이텍,000990,기타,61900,175.85,26929.3,58.0,71.5,-1.32,-719.6663,-89.39884,0.28,-5.78,-13.43,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",61900,57600,67100,72700
KOSDAQ,HLB,028300,기타,46650,171.36,61500.1,37.7,41.0,-3.87,-753.058,136.48648,0.43,0.76,-7.44,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",46650,43400,50600,54800
KOSDAQ,쎄크,081180,기타,12360,171.21,1090.8,74.5,95.0,33.47,442.8599,18.85532,0.79,19.08,54.89,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",9540,8870,10340,11210
KOSPI,LG,003550,기타,79900,164.04,123223.0,35.4,37.1,-2.45,-790.1103,123.11415,0.55,-0.5,-6.44,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",79900,74300,86600,93900
KOSDAQ,대동기어,008830,기타,18860,152.42,1695.0,75.1,98.1,19.81,502.8995,49.48386,2.33,28.83,24.9,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",16210,15080,17580,19050
KOSPI,SKC,011790,기타,110800,149.01,41958.1,44.0,60.7,-5.45,-1767.9875,398.84844,0.32,0.64,-9.92,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",110800,103000,120100,130200
KOSDAQ,SG,255220,기타,2630,146.51,2595.6,80.7,81.2,18.47,59.8334,7.7782,2.63,23.47,24.94,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2285,2125,2480,2685
KOSPI,GS,078930,기타,58000,142.56,53890.9,66.7,73.0,4.36,-152.1585,-184.61522,0.68,-4.13,-4.29,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",57200,53200,62100,67300
KOSPI,코웨이,021240,기타,89700,133.78,64502.5,46.4,42.1,0.62,310.5387,156.49071,0.67,2.4,-0.66,5,★,"RSI적정, MACD상승, 20선근접, 에너지응축(Sqz), MACD>Sig, 과열X",89700,83400,97200,105400
KOSDAQ,글로벌텍스프리,204620,기타,6410,130.53,4505.2,71.6,78.2,8.84,95.7999,-26.89365,0.87,7.73,11.09,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",6070,5640,6580,7130
KOSDAQ,서부T&D,006730,기타,11330,129.93,7412.9,65.9,77.8,11.23,257.6329,-92.44953,1.03,0.98,24.92,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",10490,9760,11370,12330
KOSPI,맥쿼리인프라,088980,기타,11550,124.25,55315.5,74.6,72.5,2.16,34.0709,-0.67228,0.8,0.61,2.12,5,★,"20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",11550,11200,11970,12420
KOSPI,KT,030200,기타,50200,121.72,126514.9,55.9,78.3,1.57,148.8675,10.63076,0.59,1.21,1.52,5,★,"RSI적정, MACD상승, 20선근접, 자금유입(MFI), MACD>Sig, 과열X",50200,48500,52300,54500
KOSPI,LG유플러스,032640,기타,15290,115.13,65720.8,48.8,51.0,-0.65,-29.7046,-19.8631,0.69,-2.24,-1.67,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 과열X",15290,14250,16540,17890
KOSPI,후성,093370,기타,7770,107.64,8333.7,39.6,55.4,-11.1,-277.5033,13.79024,0.4,-4.9,-16.09,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",7770,7230,8420,9130
KOSPI,영원무역,111770,기타,93800,102.55,41564.2,98.1,93.5,32.42,2708.0214,-17.34598,1.1,11.4,49.13,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",73000,67900,79100,85700
KOSPI,한온시스템,018880,기타,3720,101.64,25250.0,44.9,56.7,-4.11,-69.6822,17.59819,0.76,4.06,-9.05,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",3720,3460,4030,4370
KOSPI,SK바이오사이언스,302440,기타,52700,101.21,41300.5,37.3,42.6,-1.82,-558.9137,122.37901,0.72,1.74,-5.05,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",52700,49000,57100,61900
KOSDAQ,티에프이,425420,기타,46200,79.05,5525.8,62.5,73.9,14.98,817.9001,155.57619,0.78,12.96,22.87,5,★,"RSI적정, MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",41400,38500,44850,48650
KOSDAQ,모델솔루션,417970,기타,21550,77.75,1378.5,65.9,81.8,17.7,98.9136,7.66481,0.53,14.32,4.61,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",18860,17540,20450,22150
KOSPI,코리아써키트,007810,기타,30750,77.66,7263.4,67.1,80.0,18.46,143.3006,-37.26566,0.19,-2.23,8.66,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",26750,24850,29000,31400
KOSPI,이수스페셜티케미컬,457190,기타,51800,75.19,15647.9,42.9,56.6,-2.14,-567.9073,232.71696,0.66,0.78,-3.36,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",51800,48150,56200,60900
KOSPI,신세계,004170,기타,215500,74.82,20785.4,67.4,83.2,5.63,62.7301,-672.82615,0.51,-4.43,0.94,5,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig, 과열X",210000,195400,228000,247000
KOSDAQ,아난티,025980,기타,7350,73.64,6960.4,56.4,42.5,3.48,103.2978,31.22499,0.57,9.21,6.21,5,★,"RSI적정, MACD상승, 20선근접, 에너지응축(Sqz), MACD>Sig, 과열X",7320,6800,7930,8600
KOSDAQ,와이바이오로직스,338840,기타,22050,71.54,3296.3,54.3,56.2,-4.18,-596.6321,-3.06391,0.51,-4.96,-12.5,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",22050,20500,23900,25900
KOSDAQ,제닉스로보틱스,381620,기타,14550,70.91,1908.7,43.4,75.3,-7.39,-329.2767,56.10833,0.18,-2.22,-2.15,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), 과열X",14550,13530,15770,17100
KOSPI,이수화학,005950,기타,9150,68.56,2405.9,44.9,54.9,-8.79,-312.7737,8.1537,0.43,-8.13,-9.94,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",9150,8510,9920,10750
KOSDAQ,넥스틴,348210,기타,59800,67.8,6265.2,29.5,41.1,-6.34,-1203.9978,58.63365,0.94,-6.27,-8.28,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",59800,55600,64800,70300
KOSDAQ,동운아나텍,094170,기타,24950,65.35,5217.0,70.4,63.0,23.26,421.3607,127.96221,1.07,22.91,22.0,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20850,19390,22600,24500
KOSDAQ,LS머트리얼즈,417200,기타,11580,64.49,7834.2,32.5,31.8,-10.33,-288.8819,6.9947,0.4,-4.38,-11.6,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 에너지응축(Sqz), 과열X",11580,10770,12550,13610
