종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
033780,KT&G,KOSPI,담배 제조업,담배 제조업,기타,154700,900.64,0.0,WAIT,False,False,True,154700,147800,168400,185240.00000000003,79.3,90.0,74.7,70.8,70.8,70.6,83.80000305175781,0.0,특이사항 없음,📦박스돌파,WAIT,④ 바닥 반등 시도,9.1,12.76,-1.94,-9.78,-42.01,3,0.99,0.44,0.99,1.0,0.3,0.74,0.72,71.5,56.9,6.87,9.58,0,1,0.52,8.94,6.84,13.83,1.0,1,1,1.09,0.82,1,1,141660.0,149132,3.73,0.1782,1.58,2.47,False,O,▲,147320,▲,O,X,5.0096428571428575,4.359071428571428,10.0,7,61.7,29.7,1.9855072463768115,0.0,🔇 변동성 축소 (BW 9.6%). 💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.🔇 변동성 축소 (BW 9.6%). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,10,1594233,10.0,159.4,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),4,1,20260202,20260202,23.61,21.78,13.83,-9.78
000650,천일고속,KOSPI,육상 여객 운송업,육상 여객 운송업,기타,297500,1218.83,0.0,ARMED,True,False,False,297500,274500,343000,377300.00000000006,64.3,28.7,79.5,73.9,73.9,64.8,92.5999984741211,0.0,특이사항 없음,⚡눌림회복,ARMED,① 강한 상승 추세,-2.94,620.34,-13.98,683.72,565.57,4,0.99,0.76,0.69,1.0,0.32,1.0,0.8,62.0,79.4,1.95,23.51,1,0,2.76,5.5,2.23,707.33,13.1,1,0,2.46,0.35,1,1,239150.0,308128,-3.45,0.2374,4.94,0.08,False,O,▲,290705,▲,O,X,5.0096428571428575,4.359071428571428,10.0,7,45.8,32.4,1.9782608695652173,0.0,🌪️ 에너지 응축 시작 (4일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.🌪️ 에너지 응축 시작 (4일차). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,6,1951373,6.0,195.1,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),1,2,20260202,20260202,23.61,21.78,707.33,683.72
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,24900,316.46,0.0,WAIT,False,False,True,24900,22350,30000,33000.0,72.8,90.0,65.4,60.2,60.2,71.5,77.5,0.0,특이사항 없음,🚀급등시동,WAIT,① 강한 상승 추세,15.81,35.69,4.77,22.26,-19.08,0,1.0,1.0,0.25,1.0,0.56,0.26,0.44,69.4,70.9,12.66,24.0,0,0,-0.99,10.67,19.14,45.87,1.72,1,0,1.14,0.81,1,1,20115.0,23724,4.95,0.2839,1.64,1.27,False,O,▲,23632,▲,O,X,5.145,6.527105263157895,7.0,6,50.9,56.0,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,36,905000,36.0,90.5,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),1,3,20260202,20260202,23.61,21.78,45.87,22.26
026150,특수건설,KOSDAQ,토목 건설업,토목 건설업,건설·부동산,7130,68.9,0.0,ATTACK,True,True,False,7130,6630,8120,8932.0,71.3,70.0,71.9,64.5,64.5,73.5,89.30000305175781,0.0,특이사항 없음,📦박스돌파,ATTACK,⑤ 하락 / 약세,14.26,1.13,-0.45,11.24,-36.41,3,0.99,0.69,0.82,1.0,0.37,0.06,0.69,71.2,83.5,11.79,14.92,0,0,7.87,12.28,11.93,33.02,3.33,1,1,2.98,0.91,1,1,6055.0,6778,5.19,0.1913,5.86,2.44,False,O,▲,6601,▲,O,X,-0.18777777777777793,-4.437777777777778,14.0,6,65.4,36.7,1.98,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,193,1380353,193.0,138.0,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),5,4,20260202,20260202,23.61,21.78,33.02,11.24
402340,SK스퀘어,KOSPI,기타 금융업,기타 금융업,금융,505000,6939.5,0.0,WAIT,False,False,True,505000,446000,623000,685300.0,71.0,69.0,71.9,64.2,64.2,51.2,89.9000015258789,0.0,특이사항 없음,,WAIT,① 강한 상승 추세,21.39,251.92,10.35,70.62,197.15,0,1.0,1.0,0.11,1.0,0.68,1.0,0.56,64.5,56.6,11.03,35.77,0,0,-11.4,14.51,15.96,94.23,2.73,0,0,1.17,0.57,1,1,459300.0,515901,-2.11,0.4038,2.33,1.05,False,O,▲,510146,▲,X,X,3.5646341463414637,-2.0273170731707313,12.0,6,19.0,67.8,2.0,0.0,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,2,1392500,2.0,139.2,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),1,5,20260202,20260202,23.61,21.78,94.23,70.62
000660,SK하이닉스,KOSPI,반도체 제조업,반도체 제조업,반도체,830000,65458.21,0.0,WAIT,False,False,True,830000,748000,993000,1092300.0,69.7,64.5,71.9,65.9,65.9,52.4,85.9000015258789,0.0,특이사항 없음,,WAIT,① 강한 상승 추세,19.25,214.99,8.21,19.74,160.22,0,0.99,0.98,0.3,1.0,0.45,1.0,0.62,62.8,73.0,7.46,25.64,0,0,-8.69,12.77,8.64,43.35,8.49,0,0,1.07,0.61,1,1,760300.0,846439,-1.94,0.2871,1.58,1.11,False,O,▲,837624,▲,X,X,11.128800000000002,5.388399999999999,3.0,6,33.3,45.4,1.9878048780487805,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1,1385122,1.0,138.5,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),1,6,20260202,20260202,23.61,21.78,43.35,19.74
005880,대한해운,KOSPI,해상 운송업,해상 운송업,기타,1979,121.94,0.0,ARMED,True,False,False,1979,1835,2270,2497.0,68.8,60.0,72.5,67.2,67.2,70.8,84.9000015258789,0.0,특이사항 없음,🚀급등시동,ARMED,④ 바닥 반등 시도,12.64,10.99,1.6,-14.15,-43.78,0,1.0,0.74,0.77,1.0,0.19,0.1,0.75,67.6,76.9,6.87,17.77,0,0,1.33,6.06,9.52,9.46,4.31,1,1,2.37,0.79,1,1,1744.0,1957,1.08,0.073,1.78,1.83,False,O,▲,1969,▲,O,X,5.0096428571428575,4.359071428571428,10.0,6,67.3,19.2,2.0208333333333335,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,732,1449742,732.0,145.0,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),4,7,20260202,20260202,23.61,21.78,9.46,-14.15
012750,에스원,KOSPI,"경비, 경호 및 탐정업","경비, 경호 및 탐정업",기타,80400,81.14,0.0,ATTACK,True,True,False,80400,74700,91700,100870.00000000001,68.1,65.5,69.2,65.1,65.1,67.4,78.9000015258789,0.0,특이사항 없음,🚀급등시동,ATTACK,④ 바닥 반등 시도,12.61,8.8,1.57,-15.11,-45.97,0,0.99,0.7,0.8,1.0,0.23,0.07,0.78,57.7,60.6,5.37,13.93,0,0,1.01,8.8,5.51,8.5,4.98,1,0,1.58,0.81,1,1,71240.0,77850,3.28,0.1333,1.56,1.82,False,O,▼,77187,▲,O,X,5.0096428571428575,4.359071428571428,10.0,6,57.2,22.6,1.9824561403508771,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,14,1178761,14.0,117.9,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),4,8,20260202,20260202,23.61,21.78,8.5,-15.11
004170,신세계,KOSPI,종합 소매업,종합 소매업,유통·소비재,313500,265.17,0.0,ATTACK,True,True,False,313500,282500,375500,413050.00000000006,68.0,69.5,67.4,69.2,69.2,79.9,63.29999923706055,0.0,특이사항 없음,🚀급등시동,ATTACK,① 강한 상승 추세,30.08,83.01,19.04,53.41,28.24,0,1.0,0.99,0.3,1.0,0.43,0.22,0.44,69.9,82.5,11.46,27.61,0,0,-1.88,12.97,13.38,77.02,15.96,1,0,1.3,0.8,1,1,266625.0,301861,3.86,0.2315,1.0,2.17,False,O,▲,304008,▲,O,X,9.2625,4.441,6.0,6,78.2,43.3,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,3,1055000,3.0,105.5,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),1,9,20260202,20260202,23.61,21.78,77.02,53.41
298040,효성중공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,2281000,4251.79,0.0,WAIT,False,False,True,2281000,2145000,2553000,2808300.0,67.6,61.0,70.4,67.5,67.5,58.7,77.19999694824219,0.0,특이사항 없음,,WAIT,⑤ 하락 / 약세,19.24,77.93,8.2,-20.82,23.16,0,1.0,0.6,0.95,1.0,0.0,1.0,0.73,62.6,64.5,2.43,43.61,0,0,-12.37,-2.69,-3.35,2.79,24.66,1,0,1.05,0.57,1,1,2099300.0,2418241,-5.68,-0.1405,2.29,-0.24,True,O,▲,2535363,▼,X,X,0.9109090909090909,11.88090909090909,4.0,6,71.7,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 💸 자금 유입 지속. ,0,1280000,,,74.4,63.3,83.5,🔥 과열,1.철강·금속(+12.3%) / 2.IT/전기전자(+9.6%) / 3.반도체(+7.7%) / 4.인프라·에너지(+7.5%) / 5.조선·기계·설비(+6.6%),5,10,20260202,20260202,23.61,21.78,2.79,-20.82
