종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
123410,코리아에프티,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,9120,200.24,0.0,ATTACK,True,True,False,9120,8190,10970,12067.000000000002,78.8,100.0,64.6,63.4,63.4,68.0,67.5,0.0,특이사항 없음,🚀급등시동,ATTACK,① 강한 상승 추세,5.68,77.43,1.74,42.53,59.97,5,0.99,1.0,0.26,1.0,0.26,0.14,0.56,65.0,70.4,9.71,11.68,1,0,8.57,9.48,8.06,50.25,1.02,1,1,1.81,0.98,1,1,7406.0,8526,6.96,0.1677,3.24,1.34,False,O,▲,8394,▲,O,X,17.485862068965517,34.02620689655173,2.0,6,57.1,25.7,1.989247311827957,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,91,837513,91.0,83.8,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),1,1,20260121,20260121,24.57,7.72,50.25,42.53
064290,인텍플러스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,14880,62.86,0.0,ARMED,True,False,False,14880,13130,18370,20207.0,77.3,93.4,66.5,62.8,62.8,68.4,75.0999984741211,0.0,특이사항 없음,🚀급등시동,ARMED,④ 바닥 반등 시도,8.14,64.06,4.2,-9.5,46.6,5,0.99,1.0,0.1,1.0,0.18,0.04,0.65,64.2,63.9,7.74,16.04,1,0,6.21,9.25,5.68,-1.78,1.56,1,1,1.24,0.8,1,1,12380.0,14092,5.59,0.1179,2.84,1.8,False,O,▲,13968,▲,O,X,17.125625,34.392125,1.0,6,62.0,18.1,1.9942857142857142,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66,983667,66.0,98.4,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),4,2,20260121,20260121,24.57,7.72,-1.78,-9.5
092870,엑시콘,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,17350,148.22,0.0,WAIT,False,False,True,17350,15460,21150,23265.000000000004,77.0,96.0,64.3,59.3,59.3,65.2,76.0,0.0,특이사항 없음,🚀급등시동,WAIT,③ 박스 / 중립,20.32,72.64,16.38,0.38,55.18,0,1.0,1.0,0.18,1.0,0.03,0.1,0.56,65.0,68.7,8.54,24.94,0,0,8.44,5.73,3.27,8.1,8.29,1,0,1.18,0.8,1,1,14681.0,16478,5.29,-0.0567,2.28,1.74,False,O,▲,16454,▼,O,X,17.125625,34.392125,1.0,5,61.6,3.0,2.0105820105820107,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,47,829828,47.0,83.0,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),3,3,20260121,20260121,24.57,7.72,8.1,0.38
099440,스맥,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,7200,1498.81,0.0,OVERHEAT,False,False,False,7200,5940,9710,10681.0,74.6,100.0,57.6,59.2,59.2,59.9,53.70000076293945,0.0,특이사항 없음,,OVERHEAT,① 강한 상승 추세,10.09,94.33,6.15,70.72,76.87,4,0.99,1.0,0.0,1.0,0.68,1.0,0.61,55.0,81.3,13.41,24.66,1,0,10.6,20.2,14.47,78.44,0.87,1,0,3.12,0.66,1,1,5666.0,6803,5.83,0.5067,4.64,1.96,False,O,▲,6336,▲,O,X,17.125625,34.392125,1.0,5,40.4,68.5,1.992063492063492,0.0,🌪️ 에너지 응축 시작 (4일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),1,4,20260121,20260121,24.57,7.72,78.44,70.72
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,22950,274.79,0.0,ATTACK,True,True,False,22950,20900,27050,29755.000000000004,73.8,91.9,61.8,58.7,58.7,55.0,68.9000015258789,0.0,특이사항 없음,,ATTACK,③ 박스 / 중립,-0.22,30.99,-22.34,-3.4,-22.9,0,1.0,0.89,0.46,1.0,0.33,0.19,0.63,47.7,50.7,5.08,15.68,0,0,6.0,6.5,10.6,21.17,0.74,1,0,1.42,0.74,1,1,19645.0,21557,6.46,0.2175,1.89,1.17,False,O,▲,21128,▲,O,X,6.710000000000001,-6.860434782608697,10.0,5,45.9,33.4,2.0,0.0,🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,27,634999,27.0,63.5,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),3,5,20260121,20260121,24.57,7.72,21.17,-3.4
278470,에이피알,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,256500,1714.22,0.0,ATTACK,True,True,False,256500,235000,299500,329450.0,71.5,91.5,58.2,62.6,62.6,50.7,48.0,0.0,특이사항 없음,,ATTACK,④ 바닥 반등 시도,5.56,47.5,-16.56,-17.02,-6.39,0,1.0,0.84,0.56,1.0,0.45,1.0,0.48,64.9,61.1,10.25,17.27,0,0,3.85,11.52,16.86,7.55,1.9,0,0,1.99,0.97,1,1,215650.0,242672,5.7,0.273,1.56,2.76,False,O,▲,238951,▲,O,X,5.204722222222222,-4.085,9.0,6,29.3,45.2,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),4,6,20260121,20260121,24.57,7.72,7.55,-17.02
460940,피앤에스로보틱스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,12820,432.71,0.0,ATTACK,True,True,False,12820,10930,16590,18249.0,69.5,96.0,51.9,38.7,38.7,61.5,82.80000305175781,0.0,특이사항 없음,,ATTACK,① 강한 상승 추세,6.48,91.92,2.54,38.04,74.46,0,1.0,1.0,0.01,1.0,0.62,0.29,0.59,53.7,71.2,12.33,26.17,0,0,9.85,19.26,16.86,45.76,-6.66,1,0,3.08,0.83,1,1,9961.0,12000,6.83,0.4241,4.1,1.95,False,O,▲,11310,▲,O,X,8.138257575757576,10.89848484848485,6.0,3,47.9,61.7,1.9947089947089947,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),1,7,20260121,20260121,24.57,7.72,45.76,38.04
017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,10080,262.35,0.0,ATTACK,True,True,False,10080,9180,11870,13057.000000000002,69.0,87.7,56.5,55.9,55.9,67.9,57.900001525878906,0.0,특이사항 없음,📦박스돌파,ATTACK,④ 바닥 반등 시도,13.0,40.39,9.06,-18.2,22.93,4,0.99,0.89,0.46,1.0,0.3,0.18,0.7,74.5,84.5,9.62,14.13,0,0,2.13,10.41,10.28,-10.48,1.39,1,1,2.5,0.68,1,1,8621.0,9774,3.12,0.1846,5.39,1.59,False,O,▲,9416,▲,O,X,8.138257575757576,10.89848484848485,6.0,5,54.9,29.5,1.988888888888889,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),4,8,20260121,20260121,24.57,7.72,-10.48,-18.2
011210,현대위아,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,93700,1099.61,0.0,WAIT,False,False,True,93700,81100,118800,130680.00000000001,68.0,89.3,53.8,49.2,49.2,74.4,64.5,0.0,특이사항 없음,🚀급등시동,WAIT,② 상승 후 조정,31.42,83.37,9.3,40.1,29.48,0,0.99,1.0,0.03,1.0,0.19,0.75,0.32,68.2,72.9,14.38,38.3,0,0,7.21,5.28,20.9,64.67,16.45,1,0,1.47,0.85,1,1,71210.0,90225,3.85,-0.1524,2.15,1.27,False,O,▲,93300,▲,O,X,17.485862068965517,34.02620689655173,2.0,4,76.4,19.2,1.992063492063492,0.0,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),2,9,20260121,20260121,24.57,7.72,64.67,40.1
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,100700,400.15,0.0,WAIT,False,False,True,100700,88900,124300,136730.0,66.4,65.8,66.8,63.6,63.6,69.7,74.19999694824219,0.0,특이사항 없음,🚀급등시동,WAIT,① 강한 상승 추세,12.64,149.26,8.7,67.41,131.8,0,1.0,1.0,0.1,1.0,0.21,0.27,0.48,63.1,61.5,9.27,29.71,0,0,4.57,10.78,1.1,75.13,10.06,1,0,1.28,0.77,1,1,84230.0,93727,7.44,0.1864,1.68,1.87,False,O,▲,92012,▲,O,X,8.138257575757576,10.89848484848485,6.0,6,63.5,21.3,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,10,1009999,10.0,101.0,74.8,76.4,73.4,🔥 과열,1.조선·기계·설비(+27.5%) / 2.자동차·모빌리티(+27.4%) / 3.IT/전기전자(+17.5%) / 4.반도체(+16.2%) / 5.인프라·에너지(+13.6%),1,10,20260121,20260121,24.57,7.72,75.13,67.41
