시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,금호건설,002990,건물 건설업,14930,2935.47,5562.9,293547299290.0,62.3,75.2,46.52,67.28,0,0,0,29.94,52.81,104.52,10.02,220.73,191.03,14.07,232.93,171.89,0.0,0.0,1,7.29,12.0,12.79,0,0,1.34,1.0,0,0,0,,1,1,8218.0,11899,25.46,0.868,3.06,3.19,False,O,▲,10209,▲,O,X,1.13,249,2,1,1,1,10700.0,9840.0,14930.0,19380.0,23700.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.04,5.0,4.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,FIBO_1.272,2,0.0,건물 건설업,건설·부동산,10.911666666666667,23.78916666666667,2.0,19.1,0,0.10400918572385418,-0.07102075332817138,0.0,OK,0.0,UNVALIDATED_MODEL,78.85803499261587,78.85803499261587,0.0,8,1,86.8,100.0,0.0,93.4,93.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열][상한가연속: 연속 상한가 2회+]
KOSPI,코스맥스,192820,기타 화학제품 제조업,249500,1490.59,28317.0,149058716500.0,88.1,79.4,30.97,37.89,0,0,0,18.81,27.95,35.08,42.73,34.36,19.38,46.78,46.56,0.24,0.0,0.0,1,30.09,12.0,2.15,0,0,1.51,0.89,0,0,0,,1,1,188100.0,183387,36.05,0.2431,5.34,1.87,False,O,▲,211250,▲,O,X,10.48,250,0,1,1,1,200000.0,184000.0,227000.0,260000.0,292500.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.0,5.0,1.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,BB_UPPER,23,SWING_20D,5,FIBO_1.272,2,0.0,기타 화학제품 제조업,화학·소재,11.488181818181818,16.78909090909091,4.0,68.6,0,0.06109361580303464,0.12232356571545366,0.22105263157894736,OK,0.0,UNVALIDATED_MODEL,70.0,70.0,0.0,6,1,75.9,67.8,0.0,71.8,71.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[RSI극단: RSI 85+ 극단과열]
KOSPI,일진전기,103590,절연선 및 케이블 제조업,72500,1020.29,34571.9,102029392100.0,55.4,68.6,22.95,41.82,0,0,0,17.31,18.66,49.02,16.0,-39.13,0.14,20.05,-26.93,-19.0,0.798,0.275,0,-10.38,12.0,0.0,1,0,1.21,0.94,10223,8048,18271,,1,1,56230.0,79182,-8.44,0.4332,3.96,0.25,False,X,▼,60119,▲,O,X,16.02,250,0,-1,-1,1,61900.0,56900.0,74400.0,80900.0,117200.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,8.08,5.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,23,VP_RESISTANCE,12,SWING_60D,2,0.0,절연선 및 케이블 제조업,기타,7.307205882352941,9.890882352941176,9.0,59.1,0,0.08039408866995074,0.007798566972657759,0.36538461538461536,OK,0.0,UNVALIDATED_MODEL,28.849483801124812,28.849483801124812,0.0,6,1,18.7,7.1,0.0,12.9,12.9,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,서산,079650,"시멘트, 석회, 플라스터 및 그 제품 제조업",6280,917.42,1256.0,91742228220.0,70.4,88.9,46.42,61.48,0,0,0,19.85,42.4,94.13,13.56,425.96,342.88,4.0,449.94,366.6,0.0,0.0,1,8.48,12.0,8.81,1,0,1.34,0.88,0,0,0,,1,1,3627.0,4853,29.38,0.7244,3.13,2.89,False,O,▲,4628,▲,O,X,-1.15,248,0,1,1,1,4505.0,4140.0,6700.0,10300.0,12850.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,8.1,6.0,6.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,12,SWING_60D,2,FIBO_1.272,2,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,7.307205882352941,9.890882352941176,9.0,60.6,0,0.11083939945404914,0.3683291200588037,0.25609756097560976,OK,0.0,UNVALIDATED_MODEL,67.28197136642467,67.28197136642467,0.0,6,1,85.0,94.8,0.0,89.9,89.9,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,한국화장품제조,003350,기타 화학제품 제조업,11850,910.4,2685.2,91039683515.0,83.5,98.4,42.81,52.56,0,0,0,14.6,40.4,62.33,54.3,15.16,12.86,58.35,27.36,-6.28,0.0,0.0,1,2.18,12.0,-5.33,1,0,6.92,0.86,0,0,0,,1,1,8944.0,10132,16.95,0.5372,10.44,2.86,False,O,▲,9436,▲,O,X,3.0,250,0,1,1,1,8710.0,8010.0,10480.0,12650.0,14260.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,8.04,6.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,23,SWING_20D,5,FIBO_1.272,2,0.0,기타 화학제품 제조업,화학·소재,11.488181818181818,16.78909090909091,4.0,46.6,0,0.0704038577456299,0.1985811523046359,0.3883495145631068,OK,0.0,UNVALIDATED_MODEL,25.0,25.0,0.0,4,1,52.9,31.8,0.0,42.4,42.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,NHN,181710,소프트웨어 개발 및 공급업,61300,764.05,20077.7,76405029450.0,75.6,89.0,52.84,68.7,0,0,0,13.1,43.22,82.71,61.96,60.89,75.14,66.01,73.09,56.0,0.0,0.0,1,61.57,12.0,-1.95,1,0,1.89,0.93,2942,6130,9072,,1,1,45272.5,45176,35.69,0.5489,5.56,2.15,False,O,▲,47216,▲,O,X,4.8,250,0,1,1,1,42100.0,38700.0,53900.0,63500.0,64900.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,8.08,5.0,3.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,BB_UPPER,12,SWING_20D,5,SWING_60D,5,0.0,소프트웨어 개발 및 공급업,IT/전기전자,9.183859649122807,11.988596491228071,7.0,64.4,0,0.07635166627825682,0.07758879332676824,0.30985915492957744,OK,0.0,UNVALIDATED_MODEL,45.5,45.5,0.0,4,1,52.6,46.6,0.0,49.6,49.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,코칩,126730,전자부품 제조업,19690,701.5,1726.8,70150246820.0,69.7,98.3,46.09,76.43,0,0,0,-1.55,47.27,97.69,46.5,17.76,11.43,36.94,41.74,35.15,0.701,0.282,0,-21.62,12.0,-3.32,1,0,2.68,0.84,0,0,0,,1,1,14312.0,23076,-14.68,1.024,5.6,1.23,False,O,▲,15685,▲,O,X,4.0,250,0,1,-1,1,14150.0,13010.0,18630.0,21650.0,25150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.06,6.0,3.9,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,23,SWING_20D,5,VP_RESISTANCE,2,0.0,전자부품 제조업,IT/전기전자,9.183859649122807,11.988596491228071,7.0,84.0,0,0.09577015163607343,0.048949133866106234,0.4228855721393035,OK,0.0,UNVALIDATED_MODEL,52.5,52.5,0.0,4,1,47.6,43.3,0.0,45.4,45.4,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,피델릭스,032580,반도체 제조업,5060,229.29,1676.5,22929418150.0,52.3,48.8,16.59,70.94,0,0,0,-5.95,12.95,64.82,5.2,30.92,343.86,-4.36,54.9,367.58,0.353,0.179,1,31.93,12.0,-2.97,0,0,0.92,0.67,0,0,0,,1,1,3544.5,5495,-7.92,0.7659,3.48,-1.3,False,O,▲,4842,▲,O,X,15.06,249,0,1,1,1,4555.0,4190.0,6190.0,9790.0,,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.01,6.0,4.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,23,SWING_60D,2,,0,0.0,반도체 제조업,반도체,8.945333333333334,5.784666666666667,11.0,35.8,0,0.1324110671936759,0.00573850394737884,0.0,OK,0.0,UNVALIDATED_MODEL,29.9578803207409,29.9578803207409,0.0,4,1,32.0,28.3,0.0,30.2,30.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
KOSDAQ,씨이랩,189330,소프트웨어 개발 및 공급업,15400,151.16,1444.9,15116321535.0,67.6,78.5,47.12,89.75,0,0,0,-8.77,40.13,75.2,69.98,92.26,254.02,60.42,116.24,277.74,0.015,0.015,1,85.05,12.0,-3.65,0,0,0.65,0.8,0,0,0,,1,1,10351.0,11414,34.91,1.0507,1.62,1.97,False,O,▲,13288,▲,O,X,-0.95,250,0,1,1,1,10990.0,10110.0,15170.0,17330.0,20200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.01,6.0,4.8,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,23,SWING_20D,5,FIBO_1.272,2,0.0,소프트웨어 개발 및 공급업,IT/전기전자,9.183859649122807,11.988596491228071,7.0,76.0,0,0.11224489795918367,0.08454671492429008,0.19047619047619047,OK,0.0,UNVALIDATED_MODEL,84.0,84.0,0.0,2,0,26.2,100.0,0.0,63.1,63.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSPI,JW중외제약,001060,의약품 제조업,30000,135.9,6985.8,13590340300.0,77.3,87.7,23.56,27.36,0,1,0,14.29,23.2,36.36,27.93,0.0,-10.58,31.98,12.2,-29.72,0.539,0.426,0,-2.17,9.5,0.23,1,0,0.59,0.84,0,0,0,,1,1,26125.0,26700,12.36,0.341,8.55,-2.22,False,O,▼,25727,▲,O,X,20.0,250,0,-1,-1,1,25500.0,23450.0,27650.0,31650.0,39250.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,8.04,5.0,1.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,BB_UPPER,46,SWING_20D,5,SWING_120D,2,0.0,의약품 제조업,바이오·의약품,10.580833333333333,20.900000000000002,3.0,30.7,0,0.04744047619047619,0.057195730192768315,0.07317073170731707,OK,0.0,UNVALIDATED_MODEL,45.82765950891894,45.82765950891894,0.0,4,1,3.4,13.9,0.0,8.6,8.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[갭과대: 갭 15%+ 비정상]
