시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_RAW_SCORE,ML_TRUSTED,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,ML_EFFECTIVE_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,SK하이닉스,000660,반도체 제조업,1322000,175608.26,10234198.0,17560826000000.0,25.6,29.8,-31.28,60.8,0,0,0,-5.64,-31.11,-36.5,-48.36,2.8,45.43,-15.72,18.03,38.36,0.587,0.046,1,48.71,12.0,-25.74,0,0,0.82,0.06,-42304,239282,196978,,0,-1,1961300.0,2088562,-36.7,-0.4322,1.39,-2.53,False,X,▲,1561844,▼,X,X,-2.86,250,0,1,1,1,1322000.0,1216000.0,1745000.0,2497000.0,2987000.0,enter,100.0,NORMAL+WARN:mcap=10234198억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:정상,8.02,4.0,4.0,normal,7,v1_sl_first_gap_at_open,NORMAL+WARN:mcap=10234198억 — 원 단위 혼입 의심(>1000조)+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,반도체 제조업,반도체,-21.83923076923077,-0.955384615384615,15.0,53.5,0,0.15976874864923277,-0.06640882361594047,0.5697674418604651,OK,0.0,UNVALIDATED_MODEL,40.0,40.0,0.0,0,0,0.0,44.4,0.0,22.2,22.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,삼성전기,009150,전자부품 제조업,879000,14832.73,768598.1,1483273000000.0,28.8,32.9,-37.74,79.41,0,0,0,-14.58,-39.3,-37.79,-60.14,5.65,215.05,-27.5,20.88,207.98,0.61,0.068,1,101.02,12.0,-25.62,1,0,1.32,0.01,0,0,0,,0,-1,1466800.0,1587262,-44.62,-0.5525,1.42,-3.12,True,X,▲,1140808,▼,X,X,-2.33,250,0,1,1,1,879000.0,839000.0,1233000.0,2086000.0,2417000.0,enter,100.0,SWING+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.55,4.0,8.8,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,전자부품 제조업,IT/전기전자,-19.296315789473685,5.741842105263157,12.0,52.1,0,0.20128392653989924,-0.04464905908977435,0.3333333333333333,OK,0.0,UNVALIDATED_MODEL,40.0,40.0,0.0,2,0,2.7,44.4,0.0,23.6,23.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,LS ELECTRIC,010120,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",150300,2291.44,245700.0,229144000000.0,39.6,34.8,-23.0,43.54,0,0,0,-8.24,-32.75,-25.41,-42.96,-45.94,32.77,-10.32,-30.71,25.7,0.853,0.116,0,-21.29,12.0,-16.15,0,0,1.37,0.02,0,0,0,,0,-1,221610.0,242180,-37.94,-0.8257,1.28,-2.84,True,X,▲,183978,▼,X,X,-3.17,250,0,1,1,1,150300.0,143500.0,191500.0,253500.0,335000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.52,4.0,6.1,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,-27.62,2.184999999999999,16.0,90.1,0,0.13701169090390647,-0.008509521174865307,0.46733668341708545,OK,0.0,UNVALIDATED_MODEL,40.0,40.0,0.0,2,0,4.2,29.4,0.0,16.8,16.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,SK,034730,기타 금융업,468500,2010.23,354538.2,201023000000.0,35.3,34.9,-22.36,38.5,0,0,0,-4.19,-28.47,-23.07,-38.6,10.24,40.48,-5.96,25.47,33.41,0.542,0.082,1,33.99,12.0,-17.13,0,0,0.87,0.07,0,0,0,,0,-1,660100.0,641738,-27.0,-0.754,0.9,-2.39,True,X,▲,567105,▼,X,X,-1.33,250,0,1,1,1,468500.0,436500.0,587000.0,715000.0,883000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.83,4.0,3.7,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,기타 금융업,금융,-9.266666666666667,24.09030303030303,4.0,57.6,0,0.12631498704070743,-0.0321006612910695,0.5151515151515151,OK,0.0,UNVALIDATED_MODEL,28.423028610716564,28.423028610716564,0.0,0,0,0.0,35.6,0.0,17.8,17.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,대원전선,006340,절연선 및 케이블 제조업,10320,1975.19,8664.8,197519000000.0,52.3,72.3,-14.35,45.63,1,2,0,-6.61,-27.32,-22.99,-22.99,-31.43,177.05,9.65,-16.2,169.98,0.438,0.046,1,69.37,12.0,9.55,1,0,1.67,0.19,0,0,0,,0,1,9433.0,13459,-23.32,-0.9402,0.46,-0.76,True,X,▲,13110,▼,X,X,-4.89,250,0,1,1,1,10320.0,9780.0,15200.0,20300.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.23,5.0,9.0,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,,0,0.0,절연선 및 케이블 제조업,기타,-13.002727272727272,15.012272727272729,7.0,78.2,0,0.17753322259136212,0.03537617853449053,0.671875,OK,0.0,UNVALIDATED_MODEL,12.287102742992332,12.287102742992332,0.0,8,1,63.7,28.7,0.0,46.2,46.2,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,현대로템,064350,철도장비 제조업,120500,1483.36,131079.9,148336000000.0,33.4,30.9,-25.33,60.14,0,0,0,0.33,-27.63,-28.15,-36.51,-55.12,-47.72,-3.87,-39.89,-54.79,1.0,0.031,0,-42.07,12.0,-28.69,0,0,0.95,0.08,16870,-362,16508,,0,-1,161690.0,192428,-37.38,-0.7073,1.13,-1.78,False,X,▼,130292,▼,X,X,-3.83,250,0,-1,-1,1,120500.0,110800.0,150400.0,209000.0,271500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.05,4.0,3.1,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,2,SWING_60D,2,0.0,철도장비 제조업,기타,-13.002727272727272,15.012272727272729,7.0,87.9,0,0.12377000592768227,-0.027868616066743082,0.6688741721854304,OK,0.0,UNVALIDATED_MODEL,38.37478143248325,38.37478143248325,0.0,0,0,0.0,27.6,0.0,13.8,13.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,레인보우로보틱스,277810,특수 목적용 기계 제조업,373000,1237.39,79636.4,123739000000.0,44.2,52.9,-14.19,36.13,0,0,0,-9.14,-26.57,-13.26,-28.13,-43.83,-48.76,2.49,2.09,-4.86,1.0,0.053,0,-44.77,12.0,-3.58,1,0,1.43,0.06,0,0,0,,0,-1,512725.0,645887,-42.25,-0.4487,1.75,-2.5,True,X,▼,424484,▼,X,X,1.83,250,0,-1,-1,1,373000.0,352500.0,529000.0,979000.0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.5,4.0,7.6,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,12,SWING_60D,2,,0,0.0,특수 목적용 기계 제조업,조선·기계·설비,-19.14138888888889,2.7869444444444444,14.0,68.9,0,0.15233626962849484,0.021692501908450484,0.20168067226890757,OK,0.0,UNVALIDATED_MODEL,40.0,40.0,0.0,2,0,0.0,29.4,0.0,14.7,14.7,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,GS건설,006360,건물 건설업,22250,1149.51,18999.1,114951000000.0,38.9,46.4,-21.54,41.73,0,1,0,0.23,-35.32,-22.61,-26.08,-41.52,18.54,6.56,-26.29,11.47,0.918,0.062,0,-22.43,12.0,-20.38,0,0,1.49,0.09,0,0,0,,0,-1,33445.0,30024,-25.89,-1.2415,0.86,-2.99,False,X,▼,26789,▼,X,X,-3.15,250,0,-1,1,1,22250.0,20450.0,34300.0,35750.0,39950.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.09,5.0,6.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,BB_UPPER,12,SWING_20D,5,SWING_60D,2,0.0,건물 건설업,건설·부동산,-22.701428571428572,14.892857142857142,11.0,58.4,0,0.1548956661316212,0.021541075187801115,0.7,OK,0.0,UNVALIDATED_MODEL,26.27746552606604,26.27746552606604,0.0,2,0,6.1,14.2,0.0,10.1,10.1,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,한국항공우주,047810,"항공기,우주선 및 부품 제조업",120700,1133.43,114533.3,113343000000.0,34.6,32.5,-17.75,32.12,0,3,0,2.72,-26.45,-18.17,-21.73,-28.58,-28.28,10.91,-13.35,-35.35,0.994,0.028,0,-31.68,12.0,-19.59,0,0,0.96,0.19,10260,-241,10019,,0,-1,157400.0,154544,-21.9,-0.9333,1.03,-1.92,False,X,▼,141804,▼,X,X,-6.38,250,0,-1,-1,1,120700.0,111000.0,144700.0,166200.0,170400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.04,4.0,2.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,BB_UPPER,5,0.0,"항공기,우주선 및 부품 제조업",기타,-13.002727272727272,15.012272727272729,7.0,69.8,0,0.09912415670493549,-0.012787060364854807,0.3141025641025641,OK,0.0,UNVALIDATED_MODEL,34.40102038486756,34.40102038486756,0.0,0,0,0.0,23.2,0.0,11.6,11.6,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSPI,두산,000150,기타 금융업,900000,904.18,161776.4,90418000000.0,36.6,28.3,-26.46,46.39,0,0,0,-9.91,-29.47,-30.18,-43.4,-43.61,5.76,-10.76,-28.38,-1.31,0.929,0.087,0,-43.42,12.0,-23.36,1,0,1.19,0.02,0,0,0,,0,-1,1357000.0,1569868,-42.67,-0.5838,1.27,-2.43,True,X,▼,1073605,▼,X,X,-3.3,250,0,-1,1,1,900000.0,862000.0,1195000.0,1549000.0,2489000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.22,4.0,7.8,normal,7,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,ATR_2x,23,SWING_20D,5,SWING_60D,2,0.0,기타 금융업,금융,-9.266666666666667,24.09030303030303,4.0,79.6,0,0.16349206349206347,-0.07806362228197822,0.4420289855072464,OK,0.0,UNVALIDATED_MODEL,38.28671924924104,38.28671924924104,0.0,2,0,0.0,31.5,0.0,15.8,15.8,0.5,0.5,0.0,STRUCT+TIMING+SECTOR,[급락종목: 5일 -25% 이하 급락]
