시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),거래대금(원),RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,TTM_SQUEEZE_CNT,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,POC_GAP,NEAR_THRES,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,TRIGGER,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매수가,손절가,추천매도가1,추천매도가2,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,업종_대분류,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,FINAL_SCORE,DISPLAY_SCORE,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,BLOCK_REASON
KOSPI,삼성전기우,009155,기타,954000,4699.59,27732.6,469959184000.0,61.8,77.1,50.04,71.99,0,0,0,17.92,52.15,76.34,120.07,447.96,699.66,103.45,383.85,,0.0,0.0,1,584.88,12.0,25.67,0,0,1.8,0.91,0,0,0,,1,1,590000.0,519845,83.52,0.7785,3.86,2.76,False,O,▲,701518,▲,O,X,-1.11,250,0,1,1,1,668000.0,567000.0,1008000.0,1240000.0,1535000.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.12,5.0,3.4,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타,기타,2.5387142857142857,-0.5997142857142855,4.0,0.10482180293501048,0.1055455942504342,0.21774193548387097,OK,84.2,OK,53.28222322047574,53.28222322047574,8,1,91.2,79.2,84.2,86.8,86.8,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,한울반도체,320000,특수 목적용 기계 제조업,23150,2050.79,1543.8,205078802115.0,88.0,96.4,84.74,95.14,0,3,0,29.91,110.65,105.05,99.05,178.08,129.07,111.49,191.73,,0.0,0.0,1,6.27,12.0,9.15,0,0,4.83,1.0,0,0,0,,1,1,14353.0,15579,48.59,1.2251,11.35,4.4,False,O,▲,13852,▲,O,X,0.39,250,3,1,1,1,13160.0,11180.0,23150.0,27550.0,33100.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.05,6.0,5.0,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,조선·기계·설비,-4.685106382978723,3.771276595744681,5.0,0.08858377044122184,0.21625133942164626,0.0,OK,57.2,OK,74.93978119387683,74.93978119387683,6,1,95.0,87.3,57.2,85.5,85.5,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,JW신약,067290,의약품 제조업,2730,1429.74,1529.8,142973764693.0,79.6,99.9,66.3,101.22,0,0,0,16.92,53.8,117.7,72.46,41.16,30.25,84.9,54.81,,0.0,0.0,1,25.39,12.0,0.32,1,0,1.62,0.88,0,0,0,,1,1,1626.5,2264,20.55,0.8158,3.98,0.86,False,O,▲,2135,▲,O,X,6.21,250,0,1,1,1,1724.0,1465.0,2930.0,3390.0,3975.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,6.0,4.7,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,의약품 제조업,바이오·의약품,3.0235714285714286,0.502142857142858,2.0,0.10052328623757195,0.22140189972185925,0.39215686274509803,OK,67.7,OK,20.5,20.5,6,1,52.7,16.8,67.7,46.7,46.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열]
KOSDAQ,강동씨앤엘,198440,"시멘트, 석회, 플라스터 및 그 제품 제조업",2120,916.83,1291.8,91682626160.0,78.9,99.6,74.6,137.71,0,0,0,-12.22,79.66,119.92,107.23,99.25,86.95,119.67,112.9,,0.0,0.0,1,22.3,12.0,5.27,1,0,0.95,0.6,0,0,0,,1,1,1663.4,1990,6.48,1.5781,9.98,-0.26,False,O,▲,1691,▲,O,X,17.18,250,0,1,1,1,1275.0,1083.0,2930.0,3480.0,4180.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,15.06,6.0,8.6,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,2.5387142857142857,-0.5997142857142855,4.0,0.10859164420485176,0.17961204921197477,0.10131712259371833,OK,72.6,OK,52.5,52.5,4,1,75.9,48.3,72.6,68.3,68.3,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][갭과대: 갭 15%+ 비정상]
KOSDAQ,스피어,347700,소프트웨어 개발 및 공급업,22150,377.81,11416.0,37780864775.0,33.9,46.7,-34.85,77.83,0,0,0,-12.28,-37.07,-24.01,-48.07,-48.49,76.49,-35.63,-34.84,,0.657,0.02,1,22.2,12.0,-19.44,0,0,1.16,0.01,0,0,0,,0,-1,37910.0,41331,-46.41,-1.0535,0.88,-3.57,True,X,▼,28707,▼,X,X,-1.78,249,0,-1,1,1,22150.0,21050.0,50600.0,54800.0,57300.0,enter,100.0,SWING+WARN:ATR%=21.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.97,5.0,25.9,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=21.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-6.039827586206896,0.051896551724138235,6.0,0.20799742018703643,-0.06673592038174364,0.016129032258064516,OK,71.8,OK,25.80282069836302,25.80282069836302,2,0,0.9,32.7,71.8,23.0,23.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,미래에셋벤처투자,100790,기타 금융업,22400,279.88,11899.9,27987596700.0,25.0,22.7,-44.29,111.96,0,0,0,-5.49,-27.15,-41.28,-60.21,7.69,31.15,-47.77,21.34,,0.691,0.139,0,-5.99,12.0,-37.23,0,0,2.69,0.01,0,0,0,,0,-1,39055.0,42409,-47.18,-0.0383,0.41,-3.28,True,X,▼,24934,▼,X,X,-3.38,250,0,-1,1,1,22400.0,21300.0,65800.0,70700.0,84200.0,enter,100.0,SWING+WARN:ATR%=25.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.91,5.0,39.5,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=25.5% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기타 금융업,금융,-7.121944444444444,-18.03944444444444,10.0,0.24362244897959182,-0.031091563284667497,0.5714285714285714,OK,82.6,OK,16.65193942740209,16.65193942740209,2,0,0.0,3.5,82.6,17.4,17.4,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,서산,079650,"시멘트, 석회, 플라스터 및 그 제품 제조업",6250,280.18,1250.0,28018058525.0,97.5,99.9,234.55,310.94,0,0,0,29.8,269.82,481.94,423.45,317.78,333.73,435.89,331.43,,0.0,0.0,1,334.05,12.0,-1.96,1,0,2.56,1.0,0,0,0,,1,1,3801.6000000000004,2973,110.17,1.6245,1.87,1.72,False,O,▲,3503,▲,O,X,12.77,249,6,1,1,1,1962.0,1667.0,6250.0,7700.0,9530.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.04,6.0,14.5,normal,7,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 연속 상한가 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타,2.5387142857142857,-0.5997142857142855,4.0,0.12697142857142857,1.9058050284784889,0.0,OK,76.0,OK,79.5,79.5,4,1,55.0,78.3,76.0,65.0,65.0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[연속급등: 5일 수익률 40%+ 과열][RSI극단: RSI 85+ 극단과열][상한가연속: 연속 상한가 2회+]
KOSDAQ,에이치브이엠,295310,1차 비철금속 제조업,60400,152.85,7276.1,15284957500.0,24.6,49.3,-38.28,72.56,0,0,0,-8.21,-35.05,-36.35,-45.54,-42.09,41.45,-33.1,-28.44,,0.913,0.068,0,-32.1,12.0,-28.84,0,0,1.53,0.01,0,0,0,,0,-1,100370.0,98368,-38.6,-1.2027,0.67,-3.08,True,X,▼,77217,▼,X,X,-4.1,250,0,-1,1,1,60400.0,57900.0,144000.0,151200.0,,enter,100.0,SWING+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,4.14,5.0,33.4,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=22.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,RR_LEGACY,35,,0,0.0,1차 비철금속 제조업,철강·금속,-10.386923076923077,-32.74076923076923,16.0,0.20742667928098393,-0.016060102981394108,0.5526315789473685,OK,15.6,OK,20.880265226870712,20.880265226870712,2,0,6.5,8.2,15.6,8.7,8.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,유티아이,179900,전자부품 제조업,7450,136.45,1474.4,13645336130.0,11.0,11.4,-57.69,89.98,0,0,0,-26.09,-57.53,-54.63,-67.61,-53.81,-61.56,-55.17,-40.16,,1.0,0.0,0,-64.0,12.0,-53.68,0,0,0.75,0.02,0,0,0,,0,-1,14925.0,17858,-58.28,-2.4197,6.32,-4.3,True,X,▼,13515,▼,X,X,0.0,250,0,-1,-1,1,7450.0,6960.0,24300.0,25550.0,,enter,100.0,SWING+WARN:ATR%=26.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,6.58,6.0,34.4,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=26.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,,0,0.0,전자부품 제조업,IT/전기전자,-6.039827586206896,0.051896551724138235,6.0,0.2580057526366251,-0.8687643926280988,0.046052631578947366,OK,61.0,OK,2.7411502921212048,2.7411502921212048,0,0,0.0,0.0,61.0,12.2,12.2,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
KOSDAQ,나무기술,242040,소프트웨어 개발 및 공급업,5880,123.46,2034.8,12345611375.0,44.0,57.1,-18.84,55.89,0,0,0,-2.65,-27.85,-30.0,25.78,-11.58,313.79,38.22,2.07,,0.395,0.127,0,-3.12,12.0,19.36,0,0,2.11,0.18,0,0,0,,0,1,5583.0,6731,-12.65,-1.2248,0.27,-3.29,True,O,▲,6876,▼,X,X,0.0,250,0,1,1,1,5880.0,5440.0,11100.0,13010.0,15430.0,enter,100.0,SWING+WARN:ATR%=23.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,7.48,6.0,11.9,normal,7,v1_sl_first_gap_at_open,SWING+WARN:ATR%=23.1% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,IT/전기전자,-6.039827586206896,0.051896551724138235,6.0,0.20444606413994168,0.013671372285112256,0.4880952380952381,OK,63.7,OK,5.0,5.0,4,1,62.9,1.4,63.7,47.7,47.7,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,[급락종목: 5일 -25% 이하 급락]
